,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-81930.538209,-2692979.6925,-23742885.35,4771765.925
Tax Rate For Calcs,0.031135,0.25,0.25,0.25
Normalized EBITDA,25212751.95,38074928.6,146599791.77,-48970182.48
Total Unusual Items,-2631498.55,-10771918.77,-94971541.4,19087063.7
Total Unusual Items Excluding Goodwill,-2631498.55,-10771918.77,-94971541.4,19087063.7
Net Income From Continuing Operation Net Minority Interest,10906913.4,15448735.66,54166778.27,-63189327.46
Reconciled Depreciation,22066593.08,22205450.5,21883563.83,18298589.48
Reconciled Cost Of Revenue,31265667.61,30504003.21,29645105.7,38831641.6
EBITDA,22581253.4,27303009.83,51628250.37,-29883118.78
EBIT,514660.32,5097559.33,29744686.54,-48181708.26
Net Interest Income,19618542.34,7413731.28,245440.48,-2641801.5
Interest Expense,,,0.0,2720747.45
Interest Income,19685771.89,7490604.5,310952.33,167572.25
Normalized Income,13456481.411791,23527674.7375,125395434.32,-77504625.235
Net Income From Continuing And Discontinued Operation,10906913.4,15448735.66,54166778.27,-63189327.46
Total Expenses,66360084.47,64961430.49,63378751.88,101785420.09
Total Operating Income As Reported,11261163.78,11295800.83,29074671.84,-47607181.66
Diluted Average Shares,762721217.0,761021461.0,760769358.0,761317198.0
Basic Average Shares,762721217.0,761021461.0,760769358.0,761317198.0
Diluted EPS,0.0143,0.0203,0.0712,-0.083
Basic EPS,0.0143,0.0203,0.0712,-0.083
Net Income Common Stockholders,10906913.4,15448735.66,54166778.27,-63189327.46
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,10906913.4,15448735.66,54166778.27,-63189327.46
Net Income Including Noncontrolling Interests,10906913.4,15448735.66,54166778.27,-63189327.46
Net Income Continuous Operations,10906913.4,15448735.66,54166778.27,-63189327.46
Tax Provision,350494.39,-2035519.16,-24422091.73,12286871.75
Pretax Income,11257407.79,13413216.5,29744686.54,-50902455.71
Other Non Operating Income Expenses,-3755.99,2117415.67,670014.7,-3295274.05
Special Income Charges,-10310023.76,18315197.37,-747730.0,-246458.06
Other Special Charges,-11863.02,-20860854.73,-520380.96,450845.26
Write Off,-1622564.43,815596.2,108034.16,-2184545.14
Impairment Of Capital Assets,11944451.21,1730061.16,1160076.8,1980157.94
Net Non Operating Interest Income Expense,19618542.34,7413731.28,245440.48,-2641801.5
Total Other Finance Cost,67229.55,76873.22,65511.85,88626.3
Interest Expense Non Operating,,,0.0,2720747.45
Interest Income Non Operating,19685771.89,7490604.5,310952.33,167572.25
Operating Income,514660.32,5097559.33,4678574.43,-15900164.18
Operating Expense,35094416.86,34457427.28,33733646.18,62953778.49
Other Operating Expenses,8850748.12,10407329.41,9507568.58,7333037.62
Depreciation And Amortization In Income Statement,2292541.28,2609716.64,3746831.85,4074842.49
Depreciation Income Statement,2292541.28,2609716.64,3746831.85,4074842.49
Research And Development,,,,9145688.06
Selling General And Administration,10718748.31,10618034.15,10109366.11,21845523.3
Selling And Marketing Expense,3826127.96,2644658.51,2196768.99,10983729.43
General And Administrative Expense,6892620.35,7973375.64,7912597.12,10861793.87
Gross Profit,35609077.18,39554986.61,38412220.61,47053614.31
Cost Of Revenue,31265667.61,30504003.21,29645105.7,38831641.6
Total Revenue,66874744.79,70058989.82,68057326.31,85885255.91
Operating Revenue,66874744.79,70058989.82,68057326.31,85885255.91
