,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,761191294.0,761191294.0,761191294.0,761191294.0
Share Issued,761191294.0,761191294.0,761191294.0,761191294.0
Total Debt,,,,71000000.0
Tangible Book Value,1650284162.73,1647176138.08,1630286923.57,1580341603.1
Invested Capital,1698012322.15,1697923838.76,1682441247.22,1705284814.58
Working Capital,237262391.78,483778073.09,716146708.19,472995867.14
Net Tangible Assets,1650284162.73,1647176138.08,1630286923.57,1580341603.1
Common Stock Equity,1698012322.15,1697923838.76,1682441247.22,1634284814.58
Total Capitalization,1698012322.15,1697923838.76,1682441247.22,1705284814.58
Total Equity Gross Minority Interest,1698012322.15,1697923838.76,1682441247.22,1634284814.58
Stockholders Equity,1698012322.15,1697923838.76,1682441247.22,1634284814.58
Retained Earnings,811449881.54,811199639.03,798862027.26,757550736.46
Additional Paid In Capital,30279289.0,30279289.0,30279289.0,28845003.28
Capital Stock,761191294.0,761191294.0,761191294.0,761191294.0
Common Stock,761191294.0,761191294.0,761191294.0,761191294.0
Total Liabilities Net Minority Interest,27879688.84,33410900.55,45563460.53,120399850.4
Total Non Current Liabilities Net Minority Interest,4065616.38,770325.43,188134.55,75638055.32
Non Current Deferred Taxes Liabilities,4065616.38,770325.43,188134.55,4638055.32
Long Term Debt And Capital Lease Obligation,,,,71000000.0
Long Term Debt,,,,71000000.0
Current Liabilities,23814072.46,32640575.12,45375325.98,44761795.08
Other Current Liabilities,2783434.55,3977299.48,6636983.77,11246992.83
Payables,21030637.91,28638420.91,38723680.68,32410974.4
Other Payable,13971580.77,13442426.75,12990211.52,13043221.43
Total Tax Payable,2351224.48,3324531.97,6544800.34,1514600.56
Accounts Payable,4707832.66,11871462.19,19188668.82,17853152.41
Total Assets,1725892010.99,1731334739.31,1728004707.75,1754684664.98
Total Non Current Assets,1464815546.75,1214916091.1,966482673.58,1236927002.76
Other Non Current Assets,590788174.65,311358938.0,419116.61,327991.71
Non Current Deferred Assets,4403462.28,5494323.61,7892394.9,9587078.48
Non Current Deferred Taxes Assets,41259529.31,37940935.36,30772305.25,5886159.36
Investmentin Financial Assets,89112439.69,89769613.73,114700721.08,417399306.63
Available For Sale Securities,89112439.69,89769613.73,114700721.08,417399306.63
Long Term Equity Investment,,68066.1,75493.67,
Investment Properties,674234452.27,701746520.46,699176986.47,420051690.27
Goodwill And Other Intangible Assets,47728159.42,50747700.68,52154323.65,53943211.48
Other Intangible Assets,47728159.42,50747700.68,52154323.65,53943211.48
Net PPE,17289329.13,17789993.16,61291331.95,329731564.83
Accumulated Depreciation,-13940352.09,-29881921.26,-41172025.68,-55537179.1
Gross PPE,31229681.22,47671914.42,102463357.63,385268743.93
Construction In Progress,,,6273524.1,221603806.41
Other Properties,5061307.8,14093572.58,11857844.29,11607697.35
Machinery Furniture Equipment,8748923.09,15163496.78,19358547.68,23675778.59
Properties,17419450.33,18414845.06,64973441.56,128381461.58
Current Assets,261076464.24,516418648.21,761522034.17,517757662.22
Other Current Assets,96803362.96,285691441.64,14214897.93,14401802.7
Prepaid Assets,210622.44,91939.25,21084.84,170961.81
Inventory,,1689085.01,2895950.23,4027270.04
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,,610402.86
Finished Goods,0.0,13741.92,21150.44,179002.82
Work In Process,0.0,1667646.44,2867347.27,3645503.55
Raw Materials,0.0,7696.65,7452.52,202763.67
Other Receivables,508826.47,115112.35,139708187.01,3919350.4
Accounts Receivable,3213165.35,6187197.71,11042009.65,23656942.98
Allowance For Doubtful Accounts Receivable,-802088.34,-2362872.26,-2745928.21,-4818416.36
Gross Accounts Receivable,4015253.69,8550069.97,13787937.86,28475359.34
Cash Cash Equivalents And Short Term Investments,160340487.02,222643872.25,593639904.51,471581334.29
Other Short Term Investments,140552013.42,146470091.38,113267441.78,311544406.57
Cash And Cash Equivalents,19788473.6,76173780.87,480372462.73,160036927.72
Cash Equivalents,26053.92,3463869.43,36312159.78,16874604.4
Cash Financial,19762419.68,72709911.44,444060302.95,143162323.32
