,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,21601622.38,10004611.49,9080565.29,-106823627.55
Repayment Of Debt,,,-71000000.0,-921464321.82
Issuance Of Debt,,,,991464321.82
Capital Expenditure,-12402341.4,-14991171.2,-26590823.24,-115607671.71
End Cash Position,19788073.6,76173380.87,480372062.73,160036927.72
Beginning Cash Position,76173380.87,480372062.73,160036927.72,119679333.06
Effect Of Exchange Rate Changes,244887.37,45373.88,428259.45,-268693.92
Changes In Cash,-56630194.64,-404244055.74,319906875.56,40626288.58
Financing Cash Flow,-10656670.89,,-77330574.35,54321057.78
Net Other Financing Charges,,,1434285.72,-2820437.93
Cash Dividends Paid,-10656670.89,,-7764860.07,-12858504.29
Net Issuance Payments Of Debt,,,-71000000.0,70000000.0
Net Long Term Debt Issuance,,,-71000000.0,70000000.0
Long Term Debt Payments,,,-71000000.0,-921464321.82
Long Term Debt Issuance,,,,991464321.82
Investing Cash Flow,-79977487.53,-429239838.43,361566061.38,-22478813.36
Net Investment Purchase And Sale,-69163584.39,-470195175.71,387264732.27,93128858.35
Sale Of Investment,704172114.86,1117536439.24,2303613440.33,3142612645.89
Purchase Of Investment,-773335699.25,-1587731614.95,-1916348708.06,-3049483787.54
Net PPE Purchase And Sale,-10813903.14,40955337.28,-25698670.89,-115607671.71
Sale Of PPE,1588438.26,55946508.48,892152.35,
Purchase Of PPE,-12402341.4,-14991171.2,-26590823.24,-115607671.71
Operating Cash Flow,34003963.78,24995782.69,35671388.53,8784044.16
Change In Working Capital,-10538315.41,-16532051.82,-19710328.14,17706590.75
Change In Other Current Assets,-23303.0,-6586439.23,-29336066.66,14711680.64
Change In Payable,-1105721.83,-14528959.36,-3791222.66,-38055435.73
Change In Inventory,895288.57,-13147.68,735874.75,22297537.26
Change In Receivables,-10304579.15,4596494.45,12681086.43,18752808.58
Other Non Cash Items,2043535.55,2452626.86,2618974.53,5319423.55
Depreciation And Amortization,22066593.08,22205450.5,21883563.83,18298589.48
Amortization Cash Flow,1268344.92,1317522.97,1332787.83,1360539.51
Depreciation,20798248.16,20887927.53,20550776.0,16938049.97
Gain Loss On Investment Securities,-1193097.51,19576061.03,-24065075.6,28374500.02
Gain Loss On Sale Of PPE,396447.89,-20700696.9,-490635.32,2478655.02
Net Income From Continuing Operations,10906913.4,15448735.66,54166778.27,-63189327.46
Cash Flowsfromusedin Operating Activities Direct,34003963.78,24995782.69,35671388.53,8784044.16
Taxes Refund Paid Direct,-12786001.94,-21373973.34,-12797246.87,-8591975.53
Classesof Cash Payments,-36807800.9,-45113750.35,-37616626.22,-101048963.84
Other Cash Paymentsfrom Operating Activities,-10307093.77,-14563078.83,-10941690.04,-38567850.43
Paymentson Behalfof Employees,-16666713.17,-15737703.28,-15552540.5,-33244429.95
Paymentsto Suppliersfor Goodsand Services,-9833993.96,-14812968.24,-11122395.68,-29236683.46
Classesof Cash Receiptsfrom Operating Activities,83597766.62,91483506.38,86085261.62,118424983.53
Other Cash Receiptsfrom Operating Activities,6899042.25,8132385.84,3903261.1,17734769.44
Receiptsfrom Customers,76698724.37,83351120.54,82182000.52,100690214.09
