,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,3299299334.0,3299299334.0,3299299334.0,2719271284.0
Share Issued,3299299334.0,3299299334.0,3299299334.0,2719271284.0
Net Debt,682026133.92,,,374458526.86
Total Debt,4916496831.26,4394547260.55,4330513038.42,5803545798.75
Tangible Book Value,19936677180.35,19546212853.29,19008695444.76,14230796506.93
Invested Capital,25349086962.87,24600134953.17,24432350179.12,21191940254.11
Working Capital,17406499796.04,17133524058.03,16656268822.75,12959964266.4
Net Tangible Assets,19936677180.35,19546212853.29,19008695444.76,14230796506.93
Capital Lease Obligations,179990873.02,293379506.31,88892710.59,99694340.88
Common Stock Equity,20859505088.73,20679160651.17,20260350179.12,15646440254.11
Total Capitalization,21430166453.29,20679160651.17,20260350179.12,16036440254.11
Total Equity Gross Minority Interest,24621676742.55,24127110234.9,23644892638.16,19185503406.74
Minority Interest,3762171653.82,3447949583.73,3384542459.04,3539063152.63
Stockholders Equity,20859505088.73,20679160651.17,20260350179.12,15646440254.11
Retained Earnings,6798976996.36,6747870791.2,6365004217.2,6032071559.26
Additional Paid In Capital,6803153181.18,6791593394.62,6791842406.72,3255888649.58
Capital Stock,3299299334.0,3299299334.0,3299299334.0,2719271284.0
Common Stock,3299299334.0,3299299334.0,3299299334.0,2719271284.0
Total Liabilities Net Minority Interest,24150115749.14,22127376028.95,22791488119.52,25078180977.89
Total Non Current Liabilities Net Minority Interest,1074752806.79,700336834.15,436757214.36,823007559.31
Other Non Current Liabilities,,24586879.85,,
Tradeand Other Payables Non Current,5391317.09,34431178.65,25906075.53,8545326.94
Non Current Deferred Revenue,318709252.12,290301671.79,300234949.03,290976124.55
Non Current Deferred Taxes Liabilities,,57637597.55,21723479.21,33791766.94
Long Term Debt And Capital Lease Obligation,750652237.58,293379506.31,88892710.59,489694340.88
Long Term Capital Lease Obligation,179990873.02,293379506.31,88892710.59,99694340.88
Long Term Debt,570661364.56,,,390000000.0
Current Liabilities,23075362942.35,21427039194.8,22354730905.16,24255173418.58
Other Current Liabilities,1057122179.74,1430044634.41,2353154840.07,2413712000.68
Current Debt And Capital Lease Obligation,4165844593.68,4101167754.24,4241620327.83,5313851457.87
Current Debt,3918920509.58,3920974302.0,4172000000.0,5155500000.0
Payables,15728451036.49,13998453230.2,13032886759.77,13919376112.08
Other Payable,820156403.53,978766107.81,994054549.89,846338100.56
Dividends Payable,81606054.47,64524833.64,48850834.77,34703048.06
Total Tax Payable,148485586.7,176153967.34,203326101.0,160929277.73
Accounts Payable,14678202991.79,12779008321.41,11786655274.11,12877405685.73
Total Assets,48771792491.69,46254486263.85,46436380757.68,44263684384.63
Total Non Current Assets,8289929753.3,7693923011.02,7425381029.77,7048546699.65
Other Non Current Assets,309685485.3,85877533.1,,
Non Current Deferred Assets,34620607.66,12271094.62,39794977.2,28889838.38
Non Current Deferred Taxes Assets,106005490.38,138589979.78,132884482.47,98069590.02
Investmentin Financial Assets,211297383.72,141089918.64,185055216.31,62091899.56
Available For Sale Securities,211297383.72,141089918.64,185055216.31,62091899.56
Long Term Equity Investment,989495529.47,981581664.73,211442911.33,
Investment Properties,,,58027966.19,64719378.64
Goodwill And Other Intangible Assets,922827908.38,1132947797.88,1251654734.36,1415643747.18
Other Intangible Assets,922827908.38,1132947797.88,1251654734.36,1415643747.18
Net PPE,5715997348.39,5201565022.27,5546520741.91,5379132245.87
Accumulated Depreciation,-4462759123.66,-4127120985.58,-4383008633.59,-3967787888.95
Gross PPE,10178756472.05,9328686007.85,9929529375.5,9346920134.82
Construction In Progress,1027582766.56,851836099.16,872225178.68,472883818.85
Other Properties,2288180909.43,2003427275.47,1663956839.22,1724884997.81
Machinery Furniture Equipment,3746354890.53,3787683951.04,4444010607.26,4251833162.87
Properties,3116637905.53,2685738682.18,2949336750.34,2897318155.29
Current Assets,40481862738.39,38560563252.83,39010999727.91,37215137684.98
Other Current Assets,180256683.81,1079926714.54,1735708975.5,940779170.23
Prepaid Assets,3282583698.36,4048059265.89,3573092647.8,4039748726.33
Inventory,22774322094.44,20245118361.46,19499128830.02,18797054189.24
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,590254.79,1393492.86,4751315.01
Finished Goods,624744707.55,545243365.65,875553656.39,1149040345.47
Work In Process,18135359687.04,16175305663.35,15200836096.45,13716288334.69
Raw Materials,4014217699.85,3523979077.67,3421345584.32,3926974194.07
Other Receivables,1603261035.36,1180066211.79,1431419230.08,1294523573.59
Accounts Receivable,8833883486.2,6993737741.11,8036244466.58,6971990552.45
Allowance For Doubtful Accounts Receivable,,-480985451.94,-655310430.39,-431813447.01
Gross Accounts Receivable,,7474723193.05,8691554896.97,7403803999.46
Cash Cash Equivalents And Short Term Investments,3807555740.22,5013654958.04,4735405577.93,5171041473.14
Cash And Cash Equivalents,3807555740.22,5013654958.04,4735405577.93,5171041473.14
Cash Equivalents,6270142.05,4385945675.74,4290063070.29,315722162.37
Cash Financial,495358635.75,627709282.3,445342507.64,4855319310.77
