,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-20460441.341645,-4018491.028784,-4014608.25402,-4486221.473374
Tax Rate For Calcs,0.09173,0.075442,0.011496,0.033249
Normalized EBITDA,1357351273.29,1598841646.5,1818534809.44,1660589085.43
Total Unusual Items,-223051387.62,-53266176.28,-349217273.24,-134929060.06
Net Income From Continuing Operation Net Minority Interest,226975522.69,548020385.67,524847133.03,612753832.19
Reconciled Depreciation,727475948.32,722222255.41,693169282.26,635241067.6
Reconciled Cost Of Revenue,11080405581.87,11283532281.03,14922718001.25,14046619451.54
EBITDA,1134299885.67,1545575470.22,1469317536.2,1525660025.37
EBIT,406823937.35,823353214.81,776148253.94,890418957.77
Net Interest Income,-123578093.7,-166512439.73,-169681792.43,-224310970.72
Interest Expense,130819923.95,172472088.76,178479344.03,210405827.48
Interest Income,19654338.15,33203792.7,24120168.08,7091085.91
Normalized Income,429566468.968355,597268070.921216,870049798.01598,743196670.776626
Net Income From Continuing And Discontinued Operation,226975522.69,548020385.67,524847133.03,612753832.19
Total Expenses,13284001750.6,13694140608.49,17733388048.19,16446181227.94
Rent Expense Supplemental,5835056.19,10237510.79,10944179.51,10131505.18
Total Operating Income As Reported,276755155.03,674058727.33,588914286.18,669823327.12
Diluted Average Shares,3289500329.0,3301327625.0,2965238040.0,2723350365.0
Basic Average Shares,3289500329.0,3301327625.0,2965238040.0,2723350365.0
Diluted EPS,0.069,0.166,0.177,0.225
Basic EPS,0.069,0.166,0.177,0.225
Net Income Common Stockholders,226975522.69,548020385.67,524847133.03,612753832.19
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,226975522.69,548020385.67,524847133.03,612753832.19
Minority Interests,-23710719.83,-53757160.05,-65950964.0,-44649717.14
Net Income Including Noncontrolling Interests,250686242.52,601777545.72,590798097.03,657403549.33
Net Income Continuous Operations,250686242.52,601777545.72,590798097.03,657403549.33
Tax Provision,25317770.88,49103580.33,6870812.88,22609580.96
Pretax Income,276004013.4,650881126.05,597668909.91,680013130.29
Other Non Operating Income Expenses,-751141.63,-23177601.28,8754623.73,10189803.17
Special Income Charges,-223051387.62,-53266176.28,-349217273.24,-134929060.06
Other Special Charges,90438.67,46957.77,-1369758.9,-540172.56
Write Off,131071231.1,36378877.45,281675845.24,110452627.49
Impairment Of Capital Assets,91889717.85,16840341.06,68911186.9,25016605.13
Net Non Operating Interest Income Expense,-123578093.7,-166512439.73,-169681792.43,-224310970.72
Total Other Finance Cost,12412507.9,27244143.67,15322616.48,20996229.15
Interest Expense Non Operating,130819923.95,172472088.76,178479344.03,210405827.48
Interest Income Non Operating,19654338.15,33203792.7,24120168.08,7091085.91
Operating Income,625955401.65,586347689.45,994098186.42,1029470260.96
Operating Expense,2203596168.73,2410608327.46,2810670046.94,2399561776.4
Other Operating Expenses,89688704.01,101562700.21,110719390.32,100512745.84
Depreciation And Amortization In Income Statement,110257244.76,105254389.53,123062723.82,116138476.64
Amortization,29289925.92,30676427.88,35991149.95,37706386.94
Depreciation Income Statement,80967318.84,74577961.65,87071573.87,78432089.7
Research And Development,846118249.26,881167563.76,1074569922.59,893185366.11
Selling General And Administration,211257904.38,273413361.73,335506865.42,281351065.92
Selling And Marketing Expense,50183570.8,81067203.9,100110489.38,62835387.81
General And Administrative Expense,161074333.58,192346157.83,235396376.04,218515678.11
Rent And Landing Fees,5835056.19,10237510.79,10944179.51,10131505.18
Gross Profit,2829551570.38,2996956016.91,3804768233.36,3429032037.36
Cost Of Revenue,11080405581.87,11283532281.03,14922718001.25,14046619451.54
Total Revenue,13909957152.25,14280488297.94,18727486234.61,17475651488.9
Operating Revenue,13909957152.25,14280488297.94,18727486234.61,17475651488.9
