,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,38704.646946,-18158950.29055,-12408709.342766,-23463030.496879
Tax Rate For Calcs,0.152087,0.084391,0.05568,0.108847
Total Unusual Items,254489.96,-215177380.26,-222858960.61,-215559438.8
Total Unusual Items Excluding Goodwill,254489.96,-215177380.26,-222858960.61,-215559438.8
Net Income From Continuing Operation Net Minority Interest,5633559541.41,3350208782.4,2753755356.48,3010558218.74
Reconciled Depreciation,706315011.48,734586482.06,754482395.78,719209919.42
Net Interest Income,1153617544.61,1321329991.99,1764337318.24,1640176763.15
Interest Expense,4973361887.35,4237545133.9,4299826737.58,4045616809.45
Interest Income,6126979431.96,5558875125.89,6064164055.82,5685793572.6
Normalized Income,5633343756.096946,3547227212.36945,2964205607.747234,3202654627.043121
Net Income From Continuing And Discontinued Operation,5633559541.41,3350208782.4,2753755356.48,3010558218.74
Basic Average Shares,8667014679.0,9054618331.0,9179184522.0,8601594911.0
Diluted EPS,0.65,0.37,0.3,0.35
Basic EPS,0.65,0.37,0.3,0.35
Net Income Common Stockholders,5633559541.41,3350208782.4,2753755356.48,3010558218.74
Net Income,5633559541.41,3350208782.4,2753755356.48,3010558218.74
Minority Interests,-92289.73,-238558.25,-2848354.34,226350.31
Net Income Including Noncontrolling Interests,5633651831.14,3350447340.65,2756603710.82,3010331868.43
Net Income Continuous Operations,5633651831.14,3350447340.65,2756603710.82,3010331868.43
Tax Provision,1010488165.54,308806677.22,162536723.12,367687813.94
Pretax Income,6644139996.68,3659254017.87,2919140433.94,3378019682.37
Other Non Operating Income Expenses,32879213.57,133305851.12,172900708.13,199522922.46
Special Income Charges,254489.96,-215177380.26,-222858960.61,-215559438.8
Other Special Charges,-525987.03,491582.24,912163.7,-3166261.24
Write Off,271497.07,214685798.02,221946796.91,218725700.04
Gain On Sale Of Security,6725507453.57,4786472009.08,2387769257.31,1900081328.72
Operating Expense,8463040664.73,7970125814.23,13091673159.5,14498476480.26
Other Operating Expenses,111518136.65,106553744.44,5377175082.09,6638434006.14
Depreciation And Amortization In Income Statement,757832720.57,797840082.11,801321865.56,766614270.77
Depreciation Income Statement,757832720.57,797840082.11,801321865.56,766614270.77
Selling General And Administration,2057031803.36,2023170046.99,2338189237.45,2438362315.4
Selling And Marketing Expense,97040449.89,111859201.15,,
General And Administrative Expense,1959991353.47,1911310845.84,2338189237.45,2438362315.4
Rent And Landing Fees,8294226.69,10835114.69,10183245.0,16953383.61
Total Revenue,14598472355.48,11714502129.28,16506721865.37,18059479965.51
Operating Revenue,14598472355.48,11714502129.28,16506721865.37,18059479965.51
