,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,453324086.0,449835386.0,445199736.0,440565536.0
Share Issued,453324086.0,449835386.0,445199736.0,440565536.0
Total Debt,68386250.01,44114789.35,44022863.0,
Tangible Book Value,1672940746.63,1628150962.42,1390336287.1,1136356713.8
Invested Capital,1758466573.36,1689640686.38,1454319384.03,1155015273.62
Working Capital,1455548224.42,1376390510.54,1098450298.16,890156222.68
Net Tangible Assets,1672940746.63,1628150962.42,1390336287.1,1136356713.8
Common Stock Equity,1690080323.35,1645525897.03,1410296521.03,1155015273.62
Total Capitalization,1690080323.35,1645525897.03,1410296521.03,1155015273.62
Total Equity Gross Minority Interest,1690080323.35,1645525897.03,1410296521.03,1155015273.62
Stockholders Equity,1690080323.35,1645525897.03,1410296521.03,1155015273.62
Other Equity Interest,,,,
Retained Earnings,760261262.56,747271356.88,571081200.66,365526952.75
Additional Paid In Capital,342901941.78,471132864.78,449015704.78,427986024.78
Capital Stock,453324086.0,310231301.0,307034301.0,303838301.0
Common Stock,453324086.0,310231301.0,307034301.0,303838301.0
Total Liabilities Net Minority Interest,2840881923.31,3484470823.1,3258669819.64,1630321454.13
Total Non Current Liabilities Net Minority Interest,86072670.67,85890547.53,62189982.86,49204452.2
Other Non Current Liabilities,76712049.21,75410417.91,50787152.06,36825500.82
Non Current Deferred Revenue,9357428.15,10473663.23,11389898.31,12357522.78
Non Current Deferred Taxes Liabilities,3193.31,6466.39,12932.49,21428.6
Long Term Debt And Capital Lease Obligation,,,,
Long Term Debt,,,,
Current Liabilities,2754809252.64,3398580275.57,3196479836.78,1581117001.93
Other Current Liabilities,112857078.67,50506479.22,19051768.95,84815140.73
Current Debt And Capital Lease Obligation,68386250.01,44114789.35,44022863.0,
Current Debt,68386250.01,44114789.35,44022863.0,
Payables,1207692774.75,1591956504.93,1343766247.4,744284679.37
Other Payable,135387371.15,141560039.22,97640854.12,56374465.43
Dividends Payable,,,,
Total Tax Payable,25073759.29,40240361.9,44793462.13,24511931.6
Accounts Payable,1047231644.31,1410156103.81,1201331931.15,663398282.34
Total Assets,4530962246.66,5129996720.13,4668966340.67,2785336727.75
Total Non Current Assets,320604769.6,355025934.02,374036205.73,314063503.14
Other Non Current Assets,372663.81,676757.81,951575.38,
Non Current Deferred Assets,96212.35,365275.94,394668.6,366897.11
Non Current Deferred Taxes Assets,48852617.99,50573725.36,36692391.71,24804862.76
Investment Properties,28663032.94,25413754.35,26560634.31,27707514.27
Goodwill And Other Intangible Assets,17139576.72,17374934.61,19960233.93,18658559.82
Other Intangible Assets,17139576.72,17374934.61,19960233.93,18658559.82
Net PPE,188938605.72,210468737.93,227113119.74,213920576.32
Accumulated Depreciation,-89618787.41,-74592530.01,-56153093.02,-40018968.46
Gross PPE,278557393.13,285061267.94,283266212.76,253939544.78
Construction In Progress,,,,30557292.28
Other Properties,25212588.33,25711082.66,25050120.51,15968366.02
Machinery Furniture Equipment,32538863.9,32265668.45,31131575.42,31290108.16
Buildings And Improvements,,,,
Properties,220805940.9,227084516.83,227084516.83,176123778.32
Current Assets,4210357477.06,4774970786.11,4294930134.94,2471273224.61
Other Current Assets,30398191.26,57690091.55,44464678.1,40210695.21
Prepaid Assets,77506251.48,89039818.44,130350823.38,123963279.51
Inventory,961388983.84,1353195262.13,1236389416.89,566852094.71
Inventories Adjustments Allowances,0.0,0.0,,
Other Inventories,943315792.92,1320220408.92,1184299286.59,551544450.44
Finished Goods,15448137.99,30049569.31,49981372.85,13257653.76
Raw Materials,2625052.93,2925283.9,2108757.45,2049990.51
Other Receivables,1001275175.0,1282429509.78,1058194800.34,942289891.62
Accounts Receivable,757126548.43,682947152.53,965913370.03,277520795.08
Allowance For Doubtful Accounts Receivable,-109516107.31,-73680110.85,-50588489.46,-38146498.2
Gross Accounts Receivable,866642655.74,756627263.38,1016501859.49,315667293.28
Cash Cash Equivalents And Short Term Investments,1382662327.05,1309668951.68,859617046.2,520436468.48
Cash And Cash Equivalents,1382662327.05,1309668951.68,859617046.2,520436468.48
Cash Equivalents,49481671.92,73871355.32,71534043.09,39936160.38
Cash Financial,1333180655.13,1235797596.36,788083003.11,480500308.1
