,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-12747755976.05,-4288455008.04,6908285348.1,2302653429.4
Repayment Of Debt,-19554212328.74,-18302879076.16,-21599230966.58,-14447963268.68
Issuance Of Debt,28584381724.71,24341219386.29,30226909333.53,15722259864.85
Capital Expenditure,-22078386964.86,-17202043971.78,-18903790907.41,-19497072476.4
End Cash Position,19794184585.0,21546975355.67,21322108890.88,12180541555.78
Beginning Cash Position,21546975355.67,21345614913.81,12180541555.78,17356880833.33
Effect Of Exchange Rate Changes,-143912742.39,-49477394.37,647276.07,93555088.98
Changes In Cash,-1608878028.28,250837836.23,9140920059.03,-5269894366.53
Financing Cash Flow,8818660964.56,2972339104.62,1049102125.24,-4255977663.67
Net Other Financing Charges,2761976450.78,-49911802.4,-975184343.35,-670316172.35
Cash Dividends Paid,-2596377071.53,-2407957415.27,-5879843729.7,-3942649981.73
Net Issuance Payments Of Debt,9030169395.97,6038340310.13,8627678366.95,1274296596.17
Net Long Term Debt Issuance,9030169395.97,6038340310.13,8627678366.95,1274296596.17
Long Term Debt Payments,-19554212328.74,-18302879076.16,-21599230966.58,-14447963268.68
Long Term Debt Issuance,28584381724.71,24341219386.29,30226909333.53,15722259864.85
Investing Cash Flow,-19758169981.65,-15635090232.13,-17720258321.72,-22813642608.66
Net Other Investing Changes,195467210.92,264874005.44,70559045.17,162139210.5
Net Investment Purchase And Sale,2150833869.1,-314160053.6,1170635786.24,-3694244702.71
Sale Of Investment,6432330921.88,5286177469.3,2844763378.24,7496520388.81
Purchase Of Investment,-4281497052.78,-5600337522.9,-1674127592.0,-11190765091.52
Net Business Purchase And Sale,-102887839.24,1389673958.05,-68348934.71,198563908.68
Sale Of Business,609793373.58,1554973874.19,314986065.29,198563908.68
Purchase Of Business,-712681212.82,-165299916.14,-383335000.0,
Net PPE Purchase And Sale,-22001583222.43,-16975478142.02,-18893104218.42,-19480101025.13
Sale Of PPE,76803742.43,226565829.76,10686688.99,16971451.27
Purchase Of PPE,-22078386964.86,-17202043971.78,-18903790907.41,-19497072476.4
Operating Cash Flow,9330630988.81,12913588963.74,25812076255.51,21799725905.8
Change In Working Capital,-3759348590.38,-1205680718.12,4104893886.72,-9567042409.4
Change In Other Current Assets,176405238.26,-599792965.99,-219966200.3,62916835.3
Change In Payable,3009819425.08,4139284869.09,1663532287.55,467186377.62
Change In Inventory,-3677986540.83,-2190266659.28,-683384259.05,-4242284322.89
Change In Receivables,-3267586712.89,-2554905961.94,3344712058.52,-5854861299.43
Other Non Cash Items,1366782281.62,1448889865.29,1388893430.38,1366800544.46
Depreciation And Amortization,6506429427.02,5824882532.11,4901139837.44,4300386927.61
Amortization Cash Flow,776761772.65,740643994.51,701191471.19,699717196.89
Depreciation,5729667654.37,5084238537.6,4199948366.25,3600669730.72
Gain Loss On Investment Securities,-2216152510.65,-560125898.4,-139086960.36,284208547.92
Gain Loss On Sale Of PPE,-14436541.89,-121514040.12,88399304.07,128319379.29
Net Income From Continuing Operations,6000983412.25,3602890621.32,14093036586.59,22884915745.06
Cash Flowsfromusedin Operating Activities Direct,9330630988.81,12913588963.74,25812076255.51,21799725905.8
Taxes Refund Paid Direct,-5651111991.42,-4603748349.65,-7756201644.45,-10359575849.41
Interest Received Direct,87701357.76,81040031.05,81327520.22,117768161.47
Interest Paid Direct,-910040.09,-570479.49,-348331.33,-422327.24
Classesof Cash Payments,-97979581129.4,-92545455361.5,-79206935883.98,-72522304236.47
Other Cash Paymentsfrom Operating Activities,-5187660032.2,-6196955387.04,-4775598619.73,-4665335815.2
Paymentson Behalfof Employees,-8613094205.08,-7603559674.11,-6488572186.66,-5475842031.27
Paymentsto Suppliersfor Goodsand Services,-84178826892.12,-78744940300.35,-67942765077.59,-62381126390.0
Classesof Cash Receiptsfrom Operating Activities,112874532791.96,109982323123.33,112694234595.05,104564260157.45
Other Cash Receiptsfrom Operating Activities,3321905186.64,3407961048.88,3523432701.72,1966459517.14
Receiptsfrom Customers,109552627605.32,106574362074.45,109170801893.33,102597800640.31
