,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-3785399186.13,6001100513.97,5665900709.58,274171640.88
Repayment Of Debt,-28567294439.33,-11366479414.1,-22442699075.78,-22231025654.7
Issuance Of Debt,43362372086.5,20041691999.33,26710422812.15,21636269485.93
Capital Expenditure,-495654434.31,-286499841.54,-244355388.41,-248883789.06
End Cash Position,61890926678.7,45684141692.59,37140543382.7,29035602024.74
Beginning Cash Position,45684141692.59,37140543382.7,29035602024.74,29185085409.1
Effect Of Exchange Rate Changes,-19359628.38,6420375.72,3906868.25,21787373.42
Changes In Cash,16226144614.49,8537177934.17,8101034489.71,-171270757.78
Financing Cash Flow,12724946157.84,7187267606.99,2543221614.37,-405924181.64
Net Other Financing Charges,-237964606.09,-160536173.76,-549957076.1,1588442620.66
Cash Dividends Paid,-1595511715.13,-1327408804.48,-1174545045.9,-1399610633.53
Net Issuance Payments Of Debt,14795077647.17,8675212585.23,4267723736.37,-594756168.77
Net Long Term Debt Issuance,14795077647.17,8675212585.23,4267723736.37,-594756168.77
Long Term Debt Payments,-28567294439.33,-11366479414.1,-22442699075.78,-22231025654.7
Long Term Debt Issuance,43362372086.5,20041691999.33,26710422812.15,21636269485.93
Investing Cash Flow,6790943208.47,-4937690028.33,-352443222.65,-288402006.08
Net Other Investing Changes,7223792876.77,,,
Net Investment Purchase And Sale,62000000.0,-4651492742.5,-109091497.85,-39847915.51
Sale Of Investment,62000000.0,,,27882084.49
Purchase Of Investment,,-4651492742.5,-109091497.85,-67730000.0
Net PPE Purchase And Sale,-494849668.3,-286197285.83,-243351724.8,-248554090.57
Sale Of PPE,804766.01,302555.71,1003663.61,329698.49
Purchase Of PPE,-495654434.31,-286499841.54,-244355388.41,-248883789.06
Operating Cash Flow,-3289744751.82,6287600355.51,5910256097.99,523055429.94
Change In Working Capital,-7448427966.28,3138093495.1,698025907.11,-4408823605.34
Change In Other Current Assets,-180014415.1,25174219.34,-145631307.5,-68194650.84
Change In Payable,22254641931.0,-4083293848.08,6819337186.3,9977901199.59
Change In Receivables,-33421623210.19,399018586.74,-5975679971.69,-14318530154.09
Other Non Cash Items,1018599952.7,996648379.93,1009200896.34,913637181.99
Provisionand Write Offof Assets,45513570.5,44447988.26,40881268.46,9895021.2
Depreciation And Amortization,498015418.49,359079292.84,320964908.76,297309046.52
Amortization Cash Flow,129317717.57,93617069.66,77281336.06,68812594.08
Depreciation,368697700.92,265462223.18,243683572.7,228496452.44
Gain Loss On Investment Securities,-246389166.52,-259342650.6,47456224.98,250282027.22
Gain Loss On Sale Of PPE,210674.29,1731276.83,-389246.45,1341722.98
Net Income From Continuing Operations,2842732765.0,2006942573.15,1823772206.68,1701523370.27
Cash Flowsfromusedin Operating Activities Direct,-3289744751.82,6287600355.51,5910256097.99,523055429.94
Classesof Cash Payments,-38299809055.83,-25463079189.01,-32309667284.52,-37037574720.32
Other Cash Paymentsfrom Operating Activities,-22053844100.27,-15445802862.57,-24376953175.34,-31209769055.47
Paymentson Behalfof Employees,-3228639628.65,-2606128543.3,-2346559451.34,-2278447047.36
Classesof Cash Receiptsfrom Operating Activities,35010064304.01,31750679544.52,38219923382.51,37560630150.26
Other Cash Receiptsfrom Operating Activities,9047924788.65,5730276708.13,25920381355.12,24951743252.85
