,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,1216841631.79,326835145.52,-1405285522.77,-1023634248.35
Repayment Of Debt,-11460492317.69,-16374241635.77,-18211653280.83,-9543115738.64
Issuance Of Debt,12639500533.89,15280851380.39,22511748133.59,12282313179.75
Capital Expenditure,-2393584660.24,-3370549752.7,-3947958558.28,-2660574278.35
End Cash Position,7290687139.89,5651058297.09,5764496194.84,3262188777.73
Beginning Cash Position,5651058297.09,5764496194.84,3262188777.73,2961043596.69
Effect Of Exchange Rate Changes,-2590372.69,6799917.48,-12187875.25,-31563305.17
Changes In Cash,1642219215.49,-120237815.23,2514495292.36,332708486.21
Financing Cash Flow,795068765.46,-710408942.34,4028380356.75,1602559558.09
Net Other Financing Charges,340212511.6,1153723670.0,594726053.54,-289039678.58
Cash Dividends Paid,-621821610.67,-744879321.03,-842064305.41,-817276054.75
Net Issuance Payments Of Debt,1179008216.2,-1093390255.38,4300094852.76,2739197441.11
Net Long Term Debt Issuance,1179008216.2,-1093390255.38,4300094852.76,2739197441.11
Long Term Debt Payments,-11460492317.69,-16374241635.77,-18211653280.83,-9543115738.64
Long Term Debt Issuance,12639500533.89,15280851380.39,22511748133.59,12282313179.75
Investing Cash Flow,-2763275842.0,-3107213771.11,-4056558099.9,-2906791101.88
Net Other Investing Changes,-378238686.18,-171464140.87,12353080.72,133862060.62
Net Investment Purchase And Sale,24197567.19,180633340.52,213366184.37,158130869.17
Sale Of Investment,177487997.19,180633340.52,223166184.37,178238869.17
Purchase Of Investment,-153290430.0,,-9800000.0,-20108000.0
Net Business Purchase And Sale,-84089837.16,-41639325.02,-335641290.25,-606051985.46
Sale Of Business,8374632.18,,,78952418.66
Purchase Of Business,-92464469.34,-41639325.02,-335641290.25,-685004404.12
Net PPE Purchase And Sale,-2325144885.85,-3074743645.74,-3946636074.74,-2592732046.21
Sale Of PPE,68439774.39,295806106.96,1322483.54,67842232.14
Purchase Of PPE,-2393584660.24,-3370549752.7,-3947958558.28,-2660574278.35
Operating Cash Flow,3610426292.03,3697384898.22,2542673035.51,1636940030.0
Change In Working Capital,335264273.1,394550256.14,-770619763.63,-1240215481.13
Change In Other Current Assets,-47492188.19,-36579846.99,-56458683.15,-49905813.12
Change In Payable,889272733.27,96637411.88,219287509.06,-68725055.04
Change In Inventory,58029461.68,824276274.18,424928542.79,-919970035.75
Change In Receivables,-564545733.66,-489783582.93,-1358377132.33,-201614577.22
Other Non Cash Items,531717374.01,531097109.12,395371843.55,305123298.16
Stock Based Compensation,,33175482.5,14739184.56,15740738.57
Depreciation And Amortization,1126821309.94,1124026739.65,1399069308.87,1240410719.6
Amortization Cash Flow,182601465.37,201286662.72,221176389.4,194997033.3
Depreciation,944219844.57,922740076.93,1177892919.47,1045413686.3
Gain Loss On Investment Securities,-173445942.97,-148739060.05,-212306430.99,-224594939.39
Gain Loss On Sale Of PPE,5528523.14,13257307.4,7735512.34,3295595.34
Net Income From Continuing Operations,1508007124.05,1537678223.8,1642206107.09,1406405806.48
Cash Flowsfromusedin Operating Activities Direct,3610426292.03,3697384898.22,2542673035.51,1636940030.0
Taxes Refund Paid Direct,-1004612676.56,-676251193.2,-1013762725.42,-826292701.3
Classesof Cash Payments,-28069180748.41,-26193329213.34,-28453760205.42,-26112848411.49
Other Cash Paymentsfrom Operating Activities,-1149040244.18,-842525761.61,-1014680621.93,-681916622.77
Paymentson Behalfof Employees,-2340989783.87,-2349716179.39,-2144632745.48,-1973981286.49
Paymentsto Suppliersfor Goodsand Services,-24579150720.36,-23001087272.34,-25294446838.01,-23456950502.23
Classesof Cash Receiptsfrom Operating Activities,32684219717.0,30566965304.76,32010195966.35,28576081142.79
Other Cash Receiptsfrom Operating Activities,229349143.69,300631834.64,225391007.69,166590516.62
Receiptsfrom Customers,32454870573.31,30266333470.12,31784804958.66,28409490626.17
