,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-52311678.698595,-36226443.318901,-8586689.289346,-19918588.593366
Tax Rate For Calcs,0.185771,0.16065,0.127687,0.151415
Normalized EBITDA,3584699653.49,3482822523.38,3719267843.1,3386345937.31
Total Unusual Items,-281592467.24,-225499459.9,-67247943.54,-131549337.35
Total Unusual Items Excluding Goodwill,-281592467.24,-225499459.9,-67247943.54,-131549337.35
Net Income From Continuing Operation Net Minority Interest,1407979326.71,1457074272.21,1439936875.08,1222307106.6
Reconciled Depreciation,1126821309.94,1124026739.65,1399069308.87,1240410719.6
Reconciled Cost Of Revenue,24544943023.63,23481399695.97,26135510797.19,25657592923.98
EBITDA,3303107186.25,3257323063.48,3652019899.56,3254796599.96
EBIT,2176285876.31,2133296323.83,2252950590.69,2014385880.36
Net Interest Income,-287931955.89,-278976473.48,-327693570.63,-344944470.9
Interest Expense,324218595.06,301309835.58,370362415.9,357031128.66
Interest Income,50647096.99,32938556.35,61931844.27,42718170.0
Normalized Income,1637260115.251405,1646347288.791099,1498598129.330654,1333937855.356634
Net Income From Continuing And Discontinued Operation,1407979326.71,1457074272.21,1439936875.08,1222307106.6
Total Expenses,27485653286.13,26148923608.39,28835322857.74,28119009932.57
Rent Expense Supplemental,,,,26508367.09
Total Operating Income As Reported,1913938455.44,1819769737.68,1891261380.55,1632090966.64
Diluted Average Shares,3274370527.0,3237942827.0,3063695479.0,2910255016.0
Basic Average Shares,2873427197.0,2857008377.0,2879873750.0,2910255016.0
Diluted EPS,0.43,0.45,0.47,0.42
Basic EPS,0.49,0.51,0.5,0.42
Net Income Common Stockholders,1407979326.71,1457074272.21,1439936875.08,1222307106.6
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1407979326.71,1457074272.21,1439936875.08,1222307106.6
Minority Interests,-100027797.34,-80603951.59,-202269232.01,-184098699.88
Net Income Including Noncontrolling Interests,1508007124.05,1537678223.8,1642206107.09,1406405806.48
Net Income Continuous Operations,1508007124.05,1537678223.8,1642206107.09,1406405806.48
Tax Provision,344060157.2,294308264.45,240382067.7,250948945.22
Pretax Income,1852067281.25,1831986488.25,1882588174.79,1657354751.7
Other Non Operating Income Expenses,-61871174.19,12216750.57,-8673205.76,25263785.06
Special Income Charges,-281592467.24,-225499459.9,-67247943.54,-131549337.35
Other Special Charges,5058836.48,13160620.24,770669.82,775044.98
Write Off,-59942783.82,39232520.44,12652483.78,-35854730.84
Impairment Of Capital Assets,336476414.58,173106319.22,53824789.94,166629023.21
Net Non Operating Interest Income Expense,-287931955.89,-278976473.48,-327693570.63,-344944470.9
Total Other Finance Cost,14360457.82,10605194.25,19262999.0,30631512.24
Interest Expense Non Operating,324218595.06,301309835.58,370362415.9,357031128.66
Interest Income Non Operating,50647096.99,32938556.35,61931844.27,42718170.0
Operating Income,2315271447.3,2199196830.56,2093302057.69,1942552843.44
Operating Expense,2940710262.5,2667523912.42,2699812060.55,2461417008.59
Other Operating Expenses,102354617.24,101150633.65,103719839.21,93264083.92
Depreciation And Amortization In Income Statement,157184480.93,160562398.11,206556407.86,184101830.17
Amortization,40232353.53,40889621.82,40233897.87,38200555.18
Depreciation Income Statement,116952127.4,119672776.29,166322509.99,145901274.99
Research And Development,940824793.51,718587489.73,731891609.33,611097257.28
Selling General And Administration,672640347.59,697477744.26,625063333.83,509125147.57
Selling And Marketing Expense,462258943.86,456974689.95,430269349.21,347323543.44
General And Administrative Expense,210381403.73,240503054.31,194793984.62,161801604.13
Rent And Landing Fees,,,,26508367.09
Gross Profit,5255981709.8,4866720742.98,4793114118.24,4403969852.03
Cost Of Revenue,24544943023.63,23481399695.97,26135510797.19,25657592923.98
Total Revenue,29800924733.43,28348120438.95,30928624915.43,30061562776.01
Operating Revenue,29800924733.43,28348120438.95,30928624915.43,30061562776.01
