,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,530625.202432,-21801028.083043,-713833.824007,-1344720.701605
Tax Rate For Calcs,0.124355,0.147912,0.074183,0.182807
Normalized EBITDA,279290441.71,597047043.42,2738026134.77,155958594.54
Total Unusual Items,4267002.8,-147391557.52,-9622615.68,-7355954.33
Total Unusual Items Excluding Goodwill,4267002.8,-147391557.52,-9622615.68,-7355954.33
Net Income From Continuing Operation Net Minority Interest,215226396.08,380338314.83,2439939326.64,68289424.55
Reconciled Depreciation,47002400.51,48096065.53,36284055.72,31035496.3
Reconciled Cost Of Revenue,294583343.36,546608883.08,1434426558.51,662753382.77
EBITDA,283557444.51,449655485.9,2728403519.09,148602640.21
EBIT,236555044.0,401559420.37,2692119463.37,117567143.91
Net Interest Income,-2461585.32,2049560.2,-1091453.35,-9914352.1
Interest Expense,6852539.25,4479200.29,5116398.91,9504686.79
Interest Income,4442564.41,6690216.61,4102722.07,227174.78
Normalized Income,211490018.482432,505928844.266957,2448848108.495993,74300658.178395
Net Income From Continuing And Discontinued Operation,215226396.08,380338314.83,2439939326.64,68289424.55
Total Expenses,427849584.49,733114253.19,1690773605.54,799107784.03
Rent Expense Supplemental,135181.39,192706.82,1174051.42,1357032.53
Total Operating Income As Reported,234047955.15,398812924.92,2694744645.0,108082779.71
Diluted Average Shares,259653029.0,259652045.0,259656407.0,259655607.0
Basic Average Shares,259653029.0,259652045.0,259656407.0,259655607.0
Diluted EPS,0.8289,1.4648,9.3968,0.263
Basic EPS,0.8289,1.4648,9.3968,0.263
Net Income Common Stockholders,215226396.08,380338314.83,2439939326.64,68289424.55
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,215226396.08,380338314.83,2439939326.64,68289424.55
Minority Interests,14088657.7,41991153.65,-47733977.97,-20018447.83
Net Income Including Noncontrolling Interests,201137738.38,338347161.18,2487673304.61,88307872.38
Net Income Continuous Operations,201137738.38,338347161.18,2487673304.61,88307872.38
Tax Provision,28564766.37,58733058.9,199329759.85,19754584.74
Pretax Income,229702504.75,397080220.08,2687003064.46,108062457.12
Other Non Operating Income Expenses,-4345450.4,-1732704.84,-7741580.54,-20322.59
Special Income Charges,-18088382.67,-179090305.32,-10109673.75,-7355954.33
Other Special Charges,-929392.05,6543.47,-259289.08,656339.45
Write Off,9537580.22,23520399.43,9880368.43,5818700.79
Impairment Of Capital Assets,9480194.5,155563362.42,488594.4,880914.09
Net Non Operating Interest Income Expense,-2461585.32,2049560.2,-1091453.35,-9914352.1
Total Other Finance Cost,51610.48,161456.12,77776.51,636840.09
Interest Expense Non Operating,6852539.25,4479200.29,5116398.91,9504686.79
Interest Income Non Operating,4442564.41,6690216.61,4102722.07,227174.78
Operating Income,133545888.76,477775831.92,1301622675.35,121489813.25
Operating Expense,133266241.13,186505370.11,256347047.03,136354401.26
Other Operating Expenses,23093087.65,56674444.83,79304718.38,17074867.3
Depreciation And Amortization In Income Statement,4885466.16,5941864.49,4569711.34,3963113.7
Amortization,1669644.37,1132665.05,246390.78,235524.62
Depreciation Income Statement,3215821.79,4809199.44,4323320.56,3727589.08
Research And Development,14572083.2,32842092.35,64268954.81,35212674.82
Selling General And Administration,49370048.27,51192812.51,53308670.5,50286842.85
Selling And Marketing Expense,795916.87,2414000.46,3372956.64,2651396.3
General And Administrative Expense,48574131.4,48778812.05,49935713.86,47635446.55
Rent And Landing Fees,135181.39,192706.82,1174051.42,1357032.53
Gross Profit,266812129.89,664281202.03,1557969722.38,257844214.51
Cost Of Revenue,294583343.36,546608883.08,1434426558.51,662753382.77
Total Revenue,561395473.25,1210890085.11,2992396280.89,920597597.28
Operating Revenue,561395473.25,1210890085.11,2992396280.89,920597597.28
