,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,153043471.2,-55448214.58,1129044973.23,29702243.08
Repayment Of Debt,-105000000.0,-56000000.0,-164990000.0,-102000000.0
Issuance Of Debt,50000000.0,105000000.0,65990000.0,120000000.0
Capital Expenditure,-297675463.88,-297118961.61,-135716532.95,-90657586.97
End Cash Position,1240338903.63,1110048317.17,697985935.84,107326390.96
Beginning Cash Position,1110048317.17,697985935.84,107326390.96,33638020.81
Effect Of Exchange Rate Changes,379.83,,-7484.02,-213.69
Changes In Cash,130290206.63,412062381.33,590667028.9,73688583.84
Financing Cash Flow,-141114355.63,-221026945.02,-95051530.72,34054523.72
Net Other Financing Charges,-5985878.1,-13477110.0,17688057.78,25428678.27
Cash Dividends Paid,-80128477.53,-256549835.02,-13739588.5,-9374154.55
Net Issuance Payments Of Debt,-55000000.0,49000000.0,-99000000.0,18000000.0
Net Long Term Debt Issuance,-55000000.0,49000000.0,-99000000.0,18000000.0
Long Term Debt Payments,-105000000.0,-56000000.0,-164990000.0,-102000000.0
Long Term Debt Issuance,50000000.0,105000000.0,65990000.0,120000000.0
Investing Cash Flow,-179314372.82,391418579.32,-579042946.56,-80725769.93
Net Other Investing Changes,,,,-182434.96
Net Investment Purchase And Sale,118328991.06,688478710.93,-443520000.0,
Sale Of Investment,145753846.06,688478710.93,606480000.0,
Purchase Of Investment,-27424855.0,,-1050000000.0,
Net Business Purchase And Sale,,,,10000000.0
Sale Of Business,,,,10000000.0
Net PPE Purchase And Sale,-297643363.88,-297060131.61,-135522946.56,-90543334.97
Sale Of PPE,32100.0,58830.0,193586.39,114252.0
Purchase Of PPE,-297675463.88,-297118961.61,-135716532.95,-90657586.97
Operating Cash Flow,450718935.08,241670747.03,1264761506.18,120359830.05
Change In Working Capital,274808772.42,-97910697.33,119315663.14,-19188238.69
Change In Other Current Assets,8371932.37,-28093616.87,9381838.79,16996466.72
Change In Payable,543452.31,-395080488.0,-974385137.23,160983499.59
Change In Inventory,33165026.81,18144981.97,5848783.3,-84385890.59
Change In Receivables,232728360.93,307118425.57,1078470178.28,-112782314.41
Other Non Cash Items,16360240.14,15264308.92,13838523.23,16657353.56
Depreciation And Amortization,47002400.51,48096065.53,36284055.72,31035496.3
Amortization Cash Flow,22196915.72,17981835.99,8542576.88,6927486.44
Depreciation,24805484.79,30114229.54,27741478.84,24108009.86
Gain Loss On Investment Securities,-121049663.55,-98078221.7,-1404354912.19,-3796681.41
Gain Loss On Sale Of PPE,-317919.85,19187.14,1635908.84,644413.03
Net Income From Continuing Operations,201137738.38,338347161.18,2487673304.61,88307872.38
Cash Flowsfromusedin Operating Activities Direct,450718935.08,241670747.03,1264761506.18,120359830.05
Taxes Refund Paid Direct,-135627230.19,-433730709.25,-264403759.94,-51135739.91
Classesof Cash Payments,-335945069.31,-808135271.2,-1664286572.72,-840909907.95
Other Cash Paymentsfrom Operating Activities,-31178821.84,-46436738.29,-34180520.75,-55736286.94
Paymentson Behalfof Employees,-105289783.49,-139978276.83,-129416828.29,-98988089.74
Paymentsto Suppliersfor Goodsand Services,-199476463.98,-621720256.08,-1500689223.68,-686185531.27
Classesof Cash Receiptsfrom Operating Activities,922291234.58,1483536727.48,3193451838.84,1012405477.91
Other Cash Receiptsfrom Operating Activities,66021960.39,26497005.73,7818018.51,5534620.01
Receiptsfrom Customers,856269274.19,1457039721.75,3185633820.33,1006870857.9
