,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-39170837.75,-400355601.99,32022765.97,256538881.49
Repayment Of Debt,-242000000.0,-451000000.0,-50000000.0,-250420000.0
Issuance Of Debt,376000000.0,530000000.0,80000000.0,90000000.0
Capital Expenditure,-402169119.0,-670856507.3,-256516806.76,-374843738.56
End Cash Position,240299576.49,189381407.93,539451124.41,535834881.29
Beginning Cash Position,189381407.93,539451124.41,535834881.29,489180390.32
Effect Of Exchange Rate Changes,-1.84,29.07,-1.31,-3.78
Changes In Cash,50918170.4,-350069745.55,3616244.43,46654494.75
Financing Cash Flow,107459989.63,62194856.44,-65470475.25,-199888989.48
Net Other Financing Charges,2410000.0,2050000.0,14750000.0,-18060000.0
Cash Dividends Paid,-28156210.37,-18855143.56,-110220475.25,-21408989.48
Net Issuance Payments Of Debt,134000000.0,79000000.0,30000000.0,-160420000.0
Net Long Term Debt Issuance,134000000.0,79000000.0,30000000.0,-160420000.0
Long Term Debt Payments,-242000000.0,-451000000.0,-50000000.0,-250420000.0
Long Term Debt Issuance,376000000.0,530000000.0,80000000.0,90000000.0
Investing Cash Flow,-419540100.48,-682765507.3,-219452853.05,-384839135.82
Net Other Investing Changes,,,,-374843738.56
Net Investment Purchase And Sale,-17425205.48,-12000000.0,36985953.71,-9995397.26
Sale Of Investment,152574794.52,38000000.0,66986000.0,40004602.74
Purchase Of Investment,-170000000.0,-50000000.0,-30000046.29,-50000000.0
Net PPE Purchase And Sale,-402114895.0,-670765507.3,-256438806.76,-374843738.56
Sale Of PPE,54224.0,91000.0,78000.0,
Purchase Of PPE,-402169119.0,-670856507.3,-256516806.76,-374843738.56
Operating Cash Flow,362998281.25,270500905.31,288539572.73,631382620.05
Change In Working Capital,-178622302.76,-205020982.53,-72314651.72,173158017.72
Change In Other Current Assets,17468661.36,-9822379.72,-25047979.75,-24770634.23
Change In Payable,338313654.01,-17947310.75,103204173.01,75601447.97
Change In Inventory,-93986591.3,-82126071.05,-51141494.19,-74577469.17
Change In Receivables,-440418026.83,-95125221.01,-99329350.79,196904673.15
Other Non Cash Items,11361101.9,20124955.94,10123572.97,20477347.22
Depreciation And Amortization,251457249.41,206699507.16,205859346.87,191166250.14
Amortization Cash Flow,3199210.92,3160181.92,3258461.32,2933628.02
Depreciation,248258038.49,203539325.24,202600885.55,188232622.12
Gain Loss On Investment Securities,-3187082.7,-7544993.22,-6402350.48,-7022165.72
Gain Loss On Sale Of PPE,197814.83,-44714.22,-19021.67,-271136.5
Net Income From Continuing Operations,230181092.94,218442058.09,100713031.84,252196936.21
Cash Flowsfromusedin Operating Activities Direct,362998281.25,270500905.31,288539572.73,631382620.05
Taxes Refund Paid Direct,-46074336.62,-94664254.7,-77249415.51,-85642921.88
Classesof Cash Payments,-945687556.92,-726452153.91,-645639393.19,-1206732635.79
Other Cash Paymentsfrom Operating Activities,-137528620.47,-196696878.27,-199769687.01,-332959305.97
Paymentson Behalfof Employees,-222093595.98,-177426511.16,-115161268.44,-198784624.03
Paymentsto Suppliersfor Goodsand Services,-586065340.47,-352328764.48,-330708437.74,-674988705.79
Classesof Cash Receiptsfrom Operating Activities,1354760174.79,1091617313.92,1011428381.43,1923758177.72
Other Cash Receiptsfrom Operating Activities,197648476.68,174681694.38,325721907.94,452408971.81
Receiptsfrom Customers,1157111698.11,916935619.54,685706473.49,1471349205.91
