,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,11611774184.0,10227561133.0,10227561133.0,9869858215.0
Share Issued,11611774184.0,10227561133.0,10227561133.0,9869858215.0
Net Debt,102189237000.0,107577626000.0,84907778000.0,106476659000.0
Total Debt,132910816000.0,136338306000.0,117593995000.0,125144054000.0
Tangible Book Value,61263555000.0,62973752000.0,63307000000.0,52988960000.0
Invested Capital,178334357000.0,185437395000.0,160119177000.0,172251350000.0
Working Capital,-53808471000.0,-44862718000.0,-34614951000.0,-33861415000.0
Net Tangible Assets,61263555000.0,62973752000.0,63307000000.0,52988960000.0
Capital Lease Obligations,63996000.0,113590000.0,46621000.0,61492000.0
Common Stock Equity,69162202000.0,70999217000.0,69756242000.0,59492252000.0
Preferred Stock Equity,,,,
Total Capitalization,139787656000.0,151573644000.0,141151400000.0,144266207000.0
Total Equity Gross Minority Interest,102088330000.0,99384675000.0,83379778000.0,70426781000.0
Minority Interest,32926128000.0,28385458000.0,13623536000.0,10934529000.0
Stockholders Equity,69162202000.0,70999217000.0,69756242000.0,59492252000.0
Other Equity Interest,21000000000.0,25019956000.0,30656009000.0,23547463000.0
Retained Earnings,11720633000.0,8156429000.0,9186042000.0,8106269000.0
Additional Paid In Capital,15977999000.0,12062715000.0,11482546000.0,10213127000.0
Capital Stock,11611774000.0,10227561000.0,10227561000.0,9869858000.0
Common Stock,11611774000.0,10227561000.0,10227561000.0,9869858000.0
Preferred Stock,,,,
Total Liabilities Net Minority Interest,162142438000.0,166016956000.0,139656521000.0,152833689000.0
Total Non Current Liabilities Net Minority Interest,75622109000.0,85779080000.0,76459854000.0,89741879000.0
Other Non Current Liabilities,129349000.0,154093000.0,147142000.0,59733000.0
Tradeand Other Payables Non Current,80181000.0,101574000.0,36345000.0,79471000.0
Non Current Deferred Revenue,3565891000.0,3796697000.0,3813467000.0,3832051000.0
Non Current Deferred Taxes Liabilities,1157238000.0,1038699000.0,1021121000.0,935177000.0
Long Term Debt And Capital Lease Obligation,70689450000.0,80688017000.0,71441779000.0,84835447000.0
Long Term Capital Lease Obligation,63996000.0,113590000.0,46621000.0,61492000.0
Long Term Debt,70625454000.0,80574427000.0,71395158000.0,84773955000.0
Current Liabilities,86520329000.0,80237876000.0,63196667000.0,63091810000.0
Other Current Liabilities,3520608000.0,4319354000.0,110411000.0,93784000.0
Current Debt And Capital Lease Obligation,62221366000.0,55650289000.0,46152216000.0,40308607000.0
Current Debt,38546701000.0,33863751000.0,18967777000.0,27985143000.0
Payables,18286343000.0,17860266000.0,14776394000.0,20660535000.0
Other Payable,2284496000.0,2356393000.0,2116699000.0,2483866000.0
Dividends Payable,581228000.0,1066821000.0,522687000.0,360278000.0
Total Tax Payable,1095413000.0,869074000.0,849354000.0,1202830000.0
Accounts Payable,14325206000.0,13567978000.0,11287654000.0,16613561000.0
Total Assets,264230768000.0,265401631000.0,223036299000.0,223260470000.0
Total Non Current Assets,231518910000.0,230026473000.0,194454583000.0,194030075000.0
Other Non Current Assets,812718000.0,785716000.0,314379000.0,592582000.0
Non Current Deferred Assets,651887000.0,639684000.0,521637000.0,
Non Current Deferred Taxes Assets,1228654000.0,1890609000.0,2510363000.0,2856915000.0
Investmentin Financial Assets,577722000.0,652546000.0,506479000.0,601409000.0
Held To Maturity Securities,231362000.0,269452000.0,155045000.0,231354000.0
Available For Sale Securities,346360000.0,383094000.0,351434000.0,370055000.0
Long Term Equity Investment,50122529000.0,48111014000.0,43791153000.0,41032540000.0
Investment Properties,70601000.0,73580000.0,70881000.0,71405000.0
Goodwill And Other Intangible Assets,7898647000.0,8025465000.0,6449242000.0,6503292000.0
Other Intangible Assets,7524707000.0,7651525000.0,6075302000.0,6129352000.0
Goodwill,373940000.0,373940000.0,373940000.0,373940000.0
Net PPE,170156152000.0,169847859000.0,140290449000.0,142371932000.0
Accumulated Depreciation,-181602163000.0,-140441509000.0,-131865177000.0,-122934782000.0
Gross PPE,351758315000.0,310289368000.0,272155626000.0,265306714000.0
Construction In Progress,10824570000.0,8306129000.0,7352868000.0,14842864000.0
Other Properties,246236859000.0,220118067000.0,187237896000.0,174532641000.0
Properties,94696886000.0,81865172000.0,77564862000.0,75931209000.0
Current Assets,32711858000.0,35375158000.0,28581716000.0,29230395000.0
Other Current Assets,2269995000.0,1824205000.0,1715041000.0,1733473000.0
Prepaid Assets,4090810000.0,4590904000.0,3185062000.0,3728564000.0
Inventory,5439429000.0,5801347000.0,4500583000.0,3937380000.0
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,5439429000.0,5801347000.0,4500583000.0,3937380000.0
Other Receivables,2398465000.0,1224270000.0,1557288000.0,1610352000.0
Accounts Receivable,11530241000.0,15073880000.0,12168585000.0,11938187000.0
Allowance For Doubtful Accounts Receivable,-370534000.0,-346385000.0,-354847000.0,-361332000.0
Gross Accounts Receivable,11900775000.0,11908125000.0,12523432000.0,12299519000.0
Cash Cash Equivalents And Short Term Investments,6982918000.0,6860552000.0,5455157000.0,6282439000.0
Cash And Cash Equivalents,6982918000.0,6860552000.0,5455157000.0,6282439000.0
Cash Equivalents,42340000.0,17441000.0,5392395000.0,369659000.0
Cash Financial,6940578000.0,5833663000.0,62762000.0,5912780000.0
