,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-168197216.432795,92381572.407295,-37772118.300743,-241976000.0
Tax Rate For Calcs,0.228328,0.231009,0.17248,0.25
Normalized EBITDA,27875560000.0,26072590000.0,20041241000.0,13667346000.0
Total Unusual Items,-736646000.0,399905000.0,-218994000.0,-967904000.0
Total Unusual Items Excluding Goodwill,-736646000.0,399905000.0,-218994000.0,-967904000.0
Net Income From Continuing Operation Net Minority Interest,6070315000.0,5987228000.0,4522125000.0,116280000.0
Reconciled Depreciation,13341176000.0,13474859000.0,10378532000.0,9777953000.0
Reconciled Cost Of Revenue,111601546000.0,129724690000.0,109645654000.0,106598976000.0
EBITDA,27138914000.0,26472495000.0,19822247000.0,12699442000.0
EBIT,13797738000.0,12997636000.0,9443715000.0,2921489000.0
Net Interest Income,-3158068000.0,-3226062000.0,-3597196000.0,-4041329000.0
Interest Expense,3149957000.0,3231852000.0,3633574000.0,4071292000.0
Interest Income,38424000.0,49340000.0,72494000.0,84376000.0
Normalized Income,6638763783.567205,5679704572.407295,4703346881.699257,842208000.0
Net Income From Continuing And Discontinued Operation,6070315000.0,5987228000.0,4522125000.0,116280000.0
Total Expenses,115104318000.0,132622111000.0,111426498000.0,108184719000.0
Total Operating Income As Reported,10163075000.0,9119990000.0,5703450000.0,-1335595000.0
Diluted Average Shares,,,12920357143.0,
Basic Average Shares,12388397959.0,13015713043.0,12920357143.0,
Diluted EPS,0.49,0.46,0.35,-0.08
Basic EPS,0.49,0.46,0.35,-0.08
Net Income Common Stockholders,6070315000.0,5987228000.0,4522125000.0,116280000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,6070315000.0,5987228000.0,4522125000.0,116280000.0
Minority Interests,-2146275000.0,-1522574000.0,-285882000.0,737818000.0
Net Income Including Noncontrolling Interests,8216590000.0,7509802000.0,4808007000.0,-621538000.0
Net Income Continuous Operations,8216590000.0,7509802000.0,4808007000.0,-621538000.0
Tax Provision,2431191000.0,2255982000.0,1002134000.0,-528265000.0
Pretax Income,10647781000.0,9765784000.0,5810141000.0,-1149803000.0
Other Non Operating Income Expenses,484706000.0,90444000.0,106691000.0,185792000.0
Special Income Charges,-716246000.0,361643000.0,-200373000.0,-978226000.0
Other Special Charges,-50154000.0,-468360000.0,-104867000.0,-82146000.0
Write Off,16744000.0,-15608000.0,-221440000.0,44900000.0
Impairment Of Capital Assets,749656000.0,122325000.0,526680000.0,1015472000.0
Net Non Operating Interest Income Expense,-3158068000.0,-3226062000.0,-3597196000.0,-4041329000.0
Total Other Finance Cost,46535000.0,43550000.0,36116000.0,54413000.0
Interest Expense Non Operating,3149957000.0,3231852000.0,3633574000.0,4071292000.0
Interest Income Non Operating,38424000.0,49340000.0,72494000.0,84376000.0
Operating Income,10908273000.0,8880110000.0,5749627000.0,-1126183000.0
Operating Expense,3502772000.0,2897421000.0,1780844000.0,1585743000.0
Other Operating Expenses,1812473000.0,1519667000.0,983107000.0,880352000.0
Research And Development,111559000.0,16092000.0,,
Selling General And Administration,2233628000.0,2313486000.0,1668351000.0,1639362000.0
Selling And Marketing Expense,2230000.0,2969000.0,,
General And Administrative Expense,2231398000.0,2310517000.0,1668351000.0,1639362000.0
Gross Profit,14411045000.0,11777531000.0,7530471000.0,459560000.0
Cost Of Revenue,111601546000.0,129724690000.0,109645654000.0,106598976000.0
Total Revenue,126012591000.0,141502221000.0,117176125000.0,107058536000.0
Operating Revenue,126012591000.0,141502221000.0,117176125000.0,107058536000.0
