,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,3866144.155922,52577514.760581,108958497.791461,-111694684.46
Tax Rate For Calcs,0.291573,0.373956,0.380404,0.25
Normalized EBITDA,810393223.38,252081162.85,128805512.25,362424023.52
Total Unusual Items,13259607.04,140597981.22,286428191.57,-446778737.84
Total Unusual Items Excluding Goodwill,13259607.04,140597981.22,286428191.57,-446778737.84
Net Income From Continuing Operation Net Minority Interest,464125694.21,109167671.16,119420331.36,-326290803.93
Reconciled Depreciation,128698351.51,133280101.49,128584083.05,125028851.26
Reconciled Cost Of Revenue,287405199.81,428077526.0,566672422.9,1746122367.51
EBITDA,823652830.42,392679144.07,415233703.82,-84354714.32
EBIT,694954478.91,259399042.58,286649620.77,-209383565.58
Net Interest Income,-47554680.49,-94349279.25,-99076342.9,-122358238.32
Interest Expense,43438560.57,90423717.0,98049017.96,113918466.88
Interest Income,1462108.24,577158.55,2468908.29,7202366.82
Normalized Income,454732231.325922,21147204.700581,-58049362.418539,8793249.45
Net Income From Continuing And Discontinued Operation,464125694.21,109167671.16,119420331.36,-326290803.93
Total Expenses,1623049574.13,1606223733.48,1797327091.35,2867512504.49
Total Operating Income As Reported,660620332.43,398925600.98,189997022.31,-326953556.42
Diluted Average Shares,2849144839.0,2857792439.0,2856945726.0,2966280036.0
Basic Average Shares,2849144839.0,2857792439.0,2856945726.0,2966280036.0
Diluted EPS,0.1629,0.0382,0.0418,-0.11
Basic EPS,0.1629,0.0382,0.0418,-0.11
Net Income Common Stockholders,464125694.21,109167671.16,119420331.36,-326290803.93
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,464125694.21,109167671.16,119420331.36,-326290803.93
Minority Interests,2574263.7,3381749.85,2564197.04,1875582.14
Net Income Including Noncontrolling Interests,461551430.51,105785921.31,116856134.32,-328166386.07
Net Income Continuous Operations,461551430.51,105785921.31,116856134.32,-328166386.07
Tax Provision,189964487.83,63189404.27,71744468.49,4864353.61
Pretax Income,651515918.34,168975325.58,188600602.81,-323302032.46
Other Non Operating Income Expenses,-43169883.34,-219180834.39,-11631791.23,3651523.96
Special Income Charges,-88381.9,-13206374.43,11512186.09,-172011548.09
Other Special Charges,-12221992.51,77057.82,-18443154.67,319860.3
Write Off,1415278.32,1582217.76,4693493.71,6368521.76
Impairment Of Capital Assets,10895096.09,11547098.85,2237474.87,165323166.03
Net Non Operating Interest Income Expense,-47554680.49,-94349279.25,-99076342.9,-122358238.32
Total Other Finance Cost,5578228.16,4502720.8,3496233.23,15642138.26
Interest Expense Non Operating,43438560.57,90423717.0,98049017.96,113918466.88
Interest Income Non Operating,1462108.24,577158.55,2468908.29,7202366.82
Operating Income,796473718.51,585878960.79,523889206.31,648651482.14
Operating Expense,1335644374.32,1178146207.48,1230654668.45,1121390136.98
Other Operating Expenses,17066906.68,14745339.56,14152402.18,15649135.82
Depreciation And Amortization In Income Statement,124441845.73,128086170.77,123012925.02,117134930.27
Amortization,43914336.53,42944837.09,34289818.55,27275851.05
Depreciation Income Statement,80527509.2,85141333.68,88723106.47,89859079.22
Research And Development,120568.78,460884.12,1095429.32,6405491.27
Selling General And Administration,403890353.72,321400904.51,318173124.86,329048990.63
Selling And Marketing Expense,71597068.12,7832733.86,3303665.17,9553235.14
General And Administrative Expense,332293285.6,313568170.65,314869459.69,319495755.49
Gross Profit,2132118092.83,1764025168.27,1754543874.76,1770041619.12
Cost Of Revenue,287405199.81,428077526.0,566672422.9,1746122367.51
Total Revenue,2419523292.64,2192102694.27,2321216297.66,3516163986.63
Operating Revenue,2419523292.64,2192102694.27,2321216297.66,3516163986.63
