,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,1586404996.16,5739974791.93,-1515879826.05,752507145.57
Repayment Of Debt,-1999000000.0,-3457000000.0,-1341050000.0,-1880990000.0
Issuance Of Debt,3610000000.0,3405000000.0,1471050000.0,3869000000.0
Capital Expenditure,-58006202.95,-69894597.45,-101503862.44,-86731192.56
End Cash Position,20581222671.8,17359664989.03,13053665385.8,15342477248.17
Beginning Cash Position,17359664989.03,13053665385.8,15342477248.17,14664692768.45
Effect Of Exchange Rate Changes,-4482172.2,3256406.51,2980572.47,18132825.86
Changes In Cash,3226039854.97,4302743196.72,-2291792434.84,659651653.86
Financing Cash Flow,1873449459.81,-1469647206.37,-960853896.94,-112700062.93
Net Other Financing Charges,458639419.44,-970628291.99,-562158491.02,-1360294711.38
Cash Dividends Paid,-196189959.63,-447018914.38,-528695405.92,-740415351.55
Net Issuance Payments Of Debt,1611000000.0,-52000000.0,130000000.0,1988010000.0
Net Long Term Debt Issuance,1611000000.0,-52000000.0,130000000.0,1988010000.0
Long Term Debt Payments,-1999000000.0,-3457000000.0,-1341050000.0,-1880990000.0
Long Term Debt Issuance,3610000000.0,3405000000.0,1471050000.0,3869000000.0
Investing Cash Flow,-291820803.95,-37478986.29,83437425.71,-66886621.34
Net Other Investing Changes,-218950.7,-273401.91,,4493851.29
Net Investment Purchase And Sale,-233843058.55,14473000.38,119940027.23,9154893.49
Sale Of Investment,424323626.45,14473000.38,124283490.5,76009451.9
Purchase Of Investment,-658166685.0,,-4343463.27,-66854558.41
Net Business Purchase And Sale,,,38499302.79,4510363.54
Sale Of Business,,,38499302.79,4510363.54
Net PPE Purchase And Sale,-57758794.7,-51678584.76,-75001904.31,-85045729.66
Sale Of PPE,247408.25,18216012.69,26501958.13,1685462.9
Purchase Of PPE,-58006202.95,-69894597.45,-101503862.44,-86731192.56
Operating Cash Flow,1644411199.11,5809869389.38,-1414375963.61,839238338.13
Change In Working Capital,780271518.49,5391525716.51,-1739408435.16,172801446.93
Change In Other Current Assets,-68990770.08,-534295597.65,1254713203.59,1380816214.14
Change In Payable,3648352308.63,7025589715.81,-1163034204.36,-430845292.79
Change In Inventory,17555027.36,-17708062.1,1347548.62,2692217.2
Change In Receivables,-2816645047.42,-1082060339.55,-1832434983.01,-779861691.62
Other Non Cash Items,269362478.32,347616188.67,388299676.76,414289951.25
Depreciation And Amortization,128698351.51,133280101.49,128584083.05,125028851.26
Amortization Cash Flow,43914336.53,42944837.09,34289818.55,27275851.05
Depreciation,84784014.98,90335264.4,94294264.5,97753000.21
Gain Loss On Investment Securities,-506147.38,-178986005.42,-283071631.87,287776833.95
Net Foreign Currency Exchange Gain Loss,4476210.87,-3256406.51,-2980572.47,-18132825.86
Gain Loss On Sale Of PPE,-11753017.62,774556.72,-17938256.14,1490065.27
Net Income From Continuing Operations,461551430.51,105785921.31,116856134.32,-328166386.07
Cash Flowsfromusedin Operating Activities Direct,1644411199.11,5809869389.38,-1414375963.61,839238338.13
Taxes Refund Paid Direct,-364544207.92,-112519323.84,-200832123.17,-113881538.96
Interest Received Direct,2060721269.57,1652980775.27,1635289973.85,1793521179.5
Interest Paid Direct,-393143157.73,-303170885.1,-302453861.09,-342914119.07
Classesof Cash Payments,-5725964650.66,-4369642146.91,-5080748045.02,-9323986648.1
Other Cash Paymentsfrom Operating Activities,-4724077101.93,-3136482740.76,-3734918261.17,-6281055038.44
Paymentson Behalfof Employees,-746750576.05,-735279129.42,-718510049.05,-718659678.41
Paymentsto Suppliersfor Goodsand Services,-255136972.68,-497880276.73,-627319734.8,-2324271931.25
Classesof Cash Receiptsfrom Operating Activities,6067341945.85,8942220969.97,2534368091.82,8826499464.75
Other Cash Receiptsfrom Operating Activities,5760445569.14,8431779513.68,1932282082.91,6552731748.68
Receiptsfrom Customers,306896376.71,510441456.29,602086008.91,2273767716.07
