,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,1109062370.1,2948304401.85,5273510024.66,1763836638.06
Repayment Of Debt,-9021901729.67,-11147070897.24,-16428061798.41,-19611483701.31
Issuance Of Debt,8904669570.74,10402853293.23,15773337049.55,19947391301.87
Capital Expenditure,-1294864593.16,-1261962209.69,-1549925467.96,-1671359617.44
End Cash Position,13206245747.15,12462292758.14,11184292778.7,7678044104.0
Beginning Cash Position,12462292758.14,11184292778.7,7678044104.0,6018193116.59
Effect Of Exchange Rate Changes,-28552239.01,26573176.36,-52036402.36,251318260.11
Changes In Cash,772505228.02,1251426803.08,3558285077.06,1408532727.3
Financing Cash Flow,-916900787.07,-1762974531.62,-1836253228.36,-502415196.59
Net Other Financing Charges,-76773465.73,-189682952.56,-2449405.13,-193922498.45
Cash Dividends Paid,-722895162.41,-829073975.05,-1179079074.37,-644400298.7
Net Issuance Payments Of Debt,-117232158.93,-744217604.01,-654724748.86,335907600.56
Net Long Term Debt Issuance,-117232158.93,-744217604.01,-654724748.86,335907600.56
Long Term Debt Payments,-9021901729.67,-11147070897.24,-16428061798.41,-19611483701.31
Long Term Debt Issuance,8904669570.74,10402853293.23,15773337049.55,19947391301.87
Investing Cash Flow,-714520948.17,-1195865276.84,-1428897187.2,-1524248331.61
Net Other Investing Changes,,,2214334.9,
Net Investment Purchase And Sale,227129640.62,213071435.28,350650271.09,67612062.57
Sale Of Investment,10241129640.62,14422296235.28,10729781129.38,5123603112.57
Purchase Of Investment,-10014000000.0,-14209224800.0,-10379130858.29,-5055991050.0
Net Business Purchase And Sale,140915365.12,-215479003.07,-270966057.9,-26622070.14
Sale Of Business,140915365.12,,,
Purchase Of Business,,-215479003.07,-270966057.9,-26622070.14
Net PPE Purchase And Sale,-1082565953.91,-1193457709.05,-1510795735.29,-1565238324.04
Sale Of PPE,212298639.25,68504500.64,39129732.67,106121293.4
Purchase Of PPE,-1294864593.16,-1261962209.69,-1549925467.96,-1671359617.44
Operating Cash Flow,2403926963.26,4210266611.54,6823435492.62,3435196255.5
Change In Working Capital,-767708005.37,1160792949.64,3075213219.74,-789864706.43
Change In Other Current Assets,-39462767.66,-91639900.12,-23765557.86,-61526690.41
Change In Payable,-140965356.97,532669688.07,-707563275.27,-433365666.13
Change In Inventory,-505491486.67,601814740.23,2652192570.73,-1929242538.88
Change In Receivables,-81788394.07,117948421.46,1154349482.14,1634270188.99
Other Non Cash Items,453602414.77,336378945.48,564904255.3,212949402.33
Stock Based Compensation,,17755000.0,17684000.0,22177000.0
Depreciation And Amortization,1247787730.96,1234787088.66,1148127100.22,994152497.58
Amortization Cash Flow,58949145.71,84853846.65,89318624.87,85207775.92
Depreciation,1188838585.25,1149933242.01,1058808475.35,908944721.66
Gain Loss On Investment Securities,-240391563.87,-211002582.31,-115592498.7,-170469221.22
Gain Loss On Sale Of PPE,-151045857.35,-5101711.12,-5427254.0,-2724930.03
Net Income From Continuing Operations,1828969821.64,1644169198.66,1949709106.99,3059989771.79
Cash Flowsfromusedin Operating Activities Direct,2403926963.26,4210266611.54,6823435492.62,3435196255.5
Taxes Refund Paid Direct,-184587009.54,-255258202.48,-615236157.43,-351257970.5
Classesof Cash Payments,-57502029133.52,-57807051579.74,-55951262520.53,-68158766234.31
Other Cash Paymentsfrom Operating Activities,-502547016.14,-631912867.26,-280420362.87,-143420887.2
Paymentson Behalfof Employees,-4535152124.19,-4548139402.46,-4543803455.43,-4263182237.12
Paymentsto Suppliersfor Goodsand Services,-52464329993.19,-52626999310.02,-51127038702.23,-63752163109.99
Classesof Cash Receiptsfrom Operating Activities,60090543106.32,62272576393.76,63389934170.58,71945220460.31
Other Cash Receiptsfrom Operating Activities,430258720.88,521859456.5,444054452.6,514112449.77
Receiptsfrom Customers,59660284385.44,61750716937.26,62945879717.98,71431108010.54
