,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,14768368.847305,-3100584.082663,-23292876.877009,-8222712.973637
Tax Rate For Calcs,0.145139,0.11309,0.109595,0.119983
Normalized EBITDA,3632944901.9,3507029828.43,3950566698.26,4774879774.65
Total Unusual Items,101753489.41,-27417057.65,-212536025.8,-68532130.38
Total Unusual Items Excluding Goodwill,101753489.41,-27417057.65,-212536025.8,-68532130.38
Net Income From Continuing Operation Net Minority Interest,1853439277.28,1652482815.41,1947846866.12,3059967081.2
Reconciled Depreciation,1247787730.96,1234787088.66,1148127100.22,994152497.58
Reconciled Cost Of Revenue,53579581679.3,54929613226.02,54965846694.81,61327074531.73
EBITDA,3734698391.31,3479612770.78,3738030672.46,4706347644.27
EBIT,2486910660.35,2244825682.12,2589903572.24,3712195146.69
Net Interest Income,-26164485.47,-96828740.51,-180004675.14,-155203546.98
Interest Expense,347417604.83,391009108.71,400215716.04,234999925.44
Interest Income,327615870.61,304283941.12,236527756.09,87996958.46
Normalized Income,1766454156.717305,1676799288.977337,2137090015.042991,3120276498.606363
Net Income From Continuing And Discontinued Operation,1853439277.28,1652482815.41,1947846866.12,3059967081.2
Total Expenses,57190153672.04,58691564518.32,58335311375.11,65106504439.92
Total Operating Income As Reported,2104570655.6,1872481650.87,2177678198.06,3460804010.05
Diluted Average Shares,2206475330.0,2203310421.0,2238904444.0,2266642282.0
Basic Average Shares,2180516797.0,2174319494.0,2188591984.0,2185690772.0
Diluted EPS,0.84,0.75,0.87,1.35
Basic EPS,0.85,0.76,0.89,1.4
Net Income Common Stockholders,1853439277.28,1652482815.41,1947846866.12,3059967081.2
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1853439277.28,1652482815.41,1947846866.12,3059967081.2
Minority Interests,24469455.64,8313616.75,-1862240.87,-22690.59
Net Income Including Noncontrolling Interests,1828969821.64,1644169198.66,1949709106.99,3059989771.79
Net Income Extraordinary,,,,
Net Income Continuous Operations,1828969821.64,1644169198.66,1949709106.99,3059989771.79
Tax Provision,310523233.88,209647374.75,239978749.21,417205449.46
Pretax Income,2139493055.52,1853816573.41,2189687856.2,3477195221.25
Other Non Operating Income Expenses,34922399.92,-18665077.46,14954676.82,16391211.2
Special Income Charges,127664742.78,-24956437.45,-182483255.3,-100371327.88
Other Special Charges,-160377165.26,-7531285.09,-6334307.77,-8615113.6
Write Off,43359041.99,32800121.83,21981473.91,10116849.95
Impairment Of Capital Assets,-10646619.51,-312399.29,166836089.16,98869591.53
Net Non Operating Interest Income Expense,-26164485.47,-96828740.51,-180004675.14,-155203546.98
Total Other Finance Cost,6362751.25,10103572.92,16316715.19,8200580.0
Interest Expense Non Operating,347417604.83,391009108.71,400215716.04,234999925.44
Interest Income Non Operating,327615870.61,304283941.12,236527756.09,87996958.46
Operating Income,2004902149.54,1999086579.78,2456598162.76,3409571523.34
Operating Expense,3610571992.74,3761951292.3,3369464680.3,3779429908.19
Other Operating Expenses,111336158.21,177641532.11,110539381.96,82206557.14
Depreciation And Amortization In Income Statement,134095236.98,159483994.36,152318315.46,136414929.0
Depreciation Income Statement,134095236.98,159483994.36,152318315.46,136414929.0
Research And Development,1901272779.33,1907549706.46,1807204128.27,2034461775.71
Selling General And Administration,423558415.83,427530747.62,398075950.02,331735946.81
Selling And Marketing Expense,59846880.65,68632409.12,71750810.49,53189012.17
General And Administrative Expense,363711535.18,358898338.5,326325139.53,278546934.64
Gross Profit,5615474142.28,5761037872.08,5826062843.06,7189001431.53
Cost Of Revenue,53579581679.3,54929613226.02,54965846694.81,61327074531.73
Total Revenue,59195055821.58,60690651098.1,60791909537.87,68516075963.26
Operating Revenue,59195055821.58,60690651098.1,60791909537.87,68516075963.26
