,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,28871000000.0,10154000000.0,-10018000000.0,-56258000000.0
Repurchase Of Capital Stock,-1554000000.0,-2131000000.0,-2325000000.0,-4179000000.0
Repayment Of Debt,-386252000000.0,-628052000000.0,-599954000000.0,-514275000000.0
Issuance Of Debt,417594000000.0,672450000000.0,699410000000.0,564417000000.0
Issuance Of Capital Stock,0.0,11995000000.0,0.0,
Capital Expenditure,-133625000000.0,-139206000000.0,-171493000000.0,-172527000000.0
End Cash Position,81053000000.0,91295000000.0,121759000000.0,93438000000.0
Beginning Cash Position,91295000000.0,121759000000.0,93438000000.0,108590000000.0
Effect Of Exchange Rate Changes,-192000000.0,653000000.0,-21000000.0,3288000000.0
Changes In Cash,-10050000000.0,-31117000000.0,28342000000.0,-18440000000.0
Financing Cash Flow,-26074000000.0,-19237000000.0,22732000000.0,-39699000000.0
Cash Flow From Continuing Financing Activities,,,,-39699000000.0
Net Other Financing Charges,6684000000.0,2319000000.0,1326000000.0,4841000000.0
Interest Paid Cff,-7375000000.0,-7912000000.0,-7997000000.0,-9679000000.0
Cash Dividends Paid,-27636000000.0,-42108000000.0,-40760000000.0,-56903000000.0
Common Stock Dividend Paid,-27636000000.0,-42108000000.0,-40760000000.0,-56903000000.0
Net Common Stock Issuance,-1554000000.0,9864000000.0,-2325000000.0,-4179000000.0
Common Stock Payments,-1554000000.0,-2131000000.0,-2325000000.0,-4179000000.0
Common Stock Issuance,0.0,11995000000.0,0.0,
Net Issuance Payments Of Debt,31342000000.0,44398000000.0,99456000000.0,50142000000.0
Net Long Term Debt Issuance,31342000000.0,44398000000.0,99456000000.0,50142000000.0
Long Term Debt Payments,-386252000000.0,-628052000000.0,-599954000000.0,-514275000000.0
Long Term Debt Issuance,417594000000.0,672450000000.0,699410000000.0,564417000000.0
Investing Cash Flow,-146472000000.0,-161240000000.0,-155865000000.0,-95010000000.0
Cash Flow From Continuing Investing Activities,,,,-95010000000.0
Net Other Investing Changes,4093000000.0,-1197000000.0,-1515000000.0,949000000.0
Interest Received Cfi,3677000000.0,4113000000.0,8929000000.0,6918000000.0
Net Investment Purchase And Sale,-23395000000.0,-26814000000.0,2961000000.0,77319000000.0
Sale Of Investment,78795000000.0,98645000000.0,99441000000.0,119445000000.0
Purchase Of Investment,-102190000000.0,-125459000000.0,-96480000000.0,-42126000000.0
Net Business Purchase And Sale,1537000000.0,0.0,-110000000.0,-7881000000.0
Sale Of Business,1537000000.0,0.0,,
Purchase Of Business,,0.0,-110000000.0,-7881000000.0
Net PPE Purchase And Sale,-16887000000.0,-18198000000.0,-13805000000.0,-18571000000.0
Sale Of PPE,1241000000.0,1864000000.0,5363000000.0,212000000.0
Purchase Of PPE,-18128000000.0,-20062000000.0,-19168000000.0,-18783000000.0
Capital Expenditure Reported,-115497000000.0,-119144000000.0,-152325000000.0,-153744000000.0
Operating Cash Flow,162496000000.0,149360000000.0,161475000000.0,116269000000.0
Cash Flow From Continuing Operating Activities,,,,116269000000.0
Taxes Refund Paid,-14854000000.0,-16040000000.0,-14189000000.0,-17318000000.0
Change In Working Capital,-11754000000.0,-37825000000.0,-38241000000.0,-73810000000.0
Change In Payables And Accrued Expense,,,,-30363000000.0
Change In Payable,-26167000000.0,-19844000000.0,-29489000000.0,-30363000000.0
Change In Account Payable,,,,-30363000000.0
Change In Inventory,22341000000.0,-10117000000.0,-12726000000.0,-45421000000.0
Change In Receivables,-7928000000.0,-7864000000.0,3974000000.0,1974000000.0
Changes In Account Receivables,,,,1974000000.0
Other Non Cash Items,13445000000.0,12666000000.0,11241000000.0,10503000000.0
Asset Impairment Charge,,,,17341000000.0
Depreciation Amortization Depletion,,,,109906000000.0
Depreciation And Amortization,127171000000.0,120714000000.0,113750000000.0,109906000000.0
Depreciation,127171000000.0,120714000000.0,113750000000.0,109906000000.0
Operating Gains Losses,,,,-24753000000.0
Earnings Losses From Equity Investments,,,,-14479000000.0
Gain Loss On Investment Securities,-3651000000.0,-669000000.0,-829000000.0,-14060000000.0
Net Foreign Currency Exchange Gain Loss,-2132000000.0,-622000000.0,-249000000.0,3064000000.0
Gain Loss On Sale Of PPE,384000000.0,-810000000.0,-2995000000.0,722000000.0
Net Income From Continuing Operations,43744000000.0,69142000000.0,83934000000.0,94400000000.0
Cash Flowsfromusedin Operating Activities Direct,,149360000000.0,161475000000.0,116269000000.0
Taxes Refund Paid Direct,,-331276000000.0,-315244000000.0,-373808000000.0
Paymentson Behalfof Employees,,-109030000000.0,-107021000000.0,-102171000000.0
Paymentsto Suppliersfor Goodsand Services,,-2852274000000.0,-2919751000000.0,-2914966000000.0
Classesof Cash Receiptsfrom Operating Activities,,3631147000000.0,3742816000000.0,3820033000000.0
Other Cash Receiptsfrom Operating Activities,,127105000000.0,165002000000.0,269895000000.0
Receiptsfrom Customers,,3504042000000.0,3577814000000.0,3550138000000.0
