,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,908335838.913945,286700575.708143,842620450.240719,-208051119.897834
Tax Rate For Calcs,0.21835,0.223461,0.226328,0.228879
Normalized EBITDA,364630000000.0,371284000000.0,377492000000.0,366024000000.0
Total Unusual Items,4160000000.0,1283000000.0,3723000000.0,-909000000.0
Total Unusual Items Excluding Goodwill,4160000000.0,1283000000.0,3723000000.0,-909000000.0
Net Income From Continuing Operation Net Minority Interest,137095000000.0,138373000000.0,131766000000.0,125459000000.0
Reconciled Depreciation,189999000000.0,191101000000.0,207132000000.0,200077000000.0
Reconciled Cost Of Revenue,438690000000.0,432581000000.0,411702000000.0,376925000000.0
EBITDA,368790000000.0,372567000000.0,381215000000.0,365115000000.0
EBIT,178791000000.0,181466000000.0,174083000000.0,165038000000.0
Net Interest Income,1635000000.0,3002000000.0,3602000000.0,8445000000.0
Interest Expense,3183000000.0,3077000000.0,3552000000.0,2166000000.0
Interest Income,5292000000.0,6275000000.0,7332000000.0,10775000000.0
Normalized Income,133843335838.91394,137376700575.70815,128885620450.24072,126159948880.10217
Net Income From Continuing And Discontinued Operation,137095000000.0,138373000000.0,131766000000.0,125459000000.0
Total Expenses,892404000000.0,882722000000.0,864884000000.0,802297000000.0
Rent Expense Supplemental,,,,331000000.0
Total Operating Income As Reported,148932000000.0,142590000000.0,134346000000.0,129099000000.0
Diluted Average Shares,,21542759453.0,21408818755.0,21346970167.0
Basic Average Shares,,21438442570.0,21376288436.0,21346920449.0
Diluted EPS,,6.42,6.15,5.88
Basic EPS,,6.45,6.16,5.88
Diluted NI Availto Com Stockholders,137095000000.0,138373000000.0,131699000000.0,125459000000.0
Average Dilution Earnings,,-17000000.0,-67000000.0,
Net Income Common Stockholders,137095000000.0,138373000000.0,131766000000.0,125459000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,137095000000.0,138373000000.0,131766000000.0,125459000000.0
Minority Interests,-169000000.0,-153000000.0,-169000000.0,-135000000.0
Net Income Including Noncontrolling Interests,137264000000.0,138526000000.0,131935000000.0,125594000000.0
Net Income Continuous Operations,137264000000.0,138526000000.0,131935000000.0,125594000000.0
Tax Provision,38344000000.0,39863000000.0,38596000000.0,37278000000.0
Pretax Income,175608000000.0,178389000000.0,170531000000.0,162872000000.0
Other Income Expense,,,,
Other Non Operating Income Expenses,-426000000.0,4970000000.0,9823000000.0,9388000000.0
Special Income Charges,-8851000000.0,-15447000000.0,-10079000000.0,-5863000000.0
Gain On Sale Of Ppe,,,,
Other Special Charges,80000000.0,419000000.0,390000000.0,892000000.0
Write Off,8771000000.0,15028000000.0,9689000000.0,4971000000.0
Impairment Of Capital Assets,,,,691000000.0
Earnings From Equity Interest,,,,
Gain On Sale Of Security,,,,
Net Non Operating Interest Income Expense,1635000000.0,3002000000.0,3602000000.0,8445000000.0
Total Other Finance Cost,474000000.0,196000000.0,178000000.0,164000000.0
Interest Expense Non Operating,3183000000.0,3077000000.0,3552000000.0,2166000000.0
Interest Income Non Operating,5292000000.0,6275000000.0,7332000000.0,10775000000.0
Operating Income,157783000000.0,158037000000.0,144425000000.0,134962000000.0
Operating Expense,453714000000.0,450141000000.0,453182000000.0,425372000000.0
Other Operating Expenses,49563000000.0,47413000000.0,42338000000.0,39307000000.0
Other Taxes,,,,
Depreciation Amortization Depletion Income Statement,,,,
Depreciation And Amortization In Income Statement,189999000000.0,191101000000.0,207132000000.0,200077000000.0
Depreciation Income Statement,189999000000.0,191101000000.0,207132000000.0,200077000000.0
Research And Development,3769000000.0,5031000000.0,6815000000.0,6149000000.0
Selling General And Administration,56279000000.0,54652000000.0,52564000000.0,49682000000.0
Selling And Marketing Expense,56184000000.0,54564000000.0,52477000000.0,49592000000.0
General And Administrative Expense,95000000.0,88000000.0,87000000.0,90000000.0
Other Gand A,,,,
Rent And Landing Fees,,,,331000000.0
Salaries And Wages,,,,
Gross Profit,611497000000.0,608178000000.0,597607000000.0,560334000000.0
Cost Of Revenue,438690000000.0,432581000000.0,411702000000.0,376925000000.0
Total Revenue,1050187000000.0,1040759000000.0,1009309000000.0,937259000000.0
Operating Revenue,1050187000000.0,1040759000000.0,1009309000000.0,937259000000.0
