,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,82522235078.58,28961541637.49,-21134968957.16,39443082785.4
Repayment Of Debt,-148288126327.92,-89618248454.98,-88612708523.97,-99092588727.91
Issuance Of Debt,165750925638.03,115984903413.4,107393515753.1,97596430972.94
Capital Expenditure,-529438155.13,-538839249.64,-1077767770.01,-546948755.77
End Cash Position,216644969805.95,167975957959.17,129857464824.77,142280480630.13
Beginning Cash Position,167975957959.17,129857464824.77,142280480630.13,123244246395.04
Effect Of Exchange Rate Changes,-98414001.54,-685174463.03,-550884827.79,153651947.82
Changes In Cash,48767425848.32,38803667597.43,-11872130977.57,18882582287.27
Financing Cash Flow,15888872362.9,22625007573.27,10839506049.9,134808688.63
Net Other Financing Charges,5550865050.08,4170261316.99,-794431358.97,9171276187.84
Cash Dividends Paid,-7108631580.99,-7901458702.14,-7139784386.82,-7533596557.16
Net Issuance Payments Of Debt,17462799310.11,26366654958.42,18780807229.13,-1496157754.97
Net Long Term Debt Issuance,17462799310.11,26366654958.42,18780807229.13,-1496157754.97
Long Term Debt Payments,-148288126327.92,-89618248454.98,-88612708523.97,-99092588727.91
Long Term Debt Issuance,165750925638.03,115984903413.4,107393515753.1,97596430972.94
Investing Cash Flow,-50173119748.29,-13321720862.97,-2654435840.32,-21242257942.53
Net Other Investing Changes,939384.02,736836.17,635195.41,637091.49
Net Investment Purchase And Sale,-49644620977.18,-12783618449.5,-1577303265.72,-20695946278.25
Sale Of Investment,11861050.97,198194.73,274988.21,8700000.0
Purchase Of Investment,-49656482028.15,-12783816644.23,-1577578253.93,-20704646278.25
Net PPE Purchase And Sale,-529438155.13,-538839249.64,-1077767770.01,-546948755.77
Purchase Of PPE,-529438155.13,-538839249.64,-1077767770.01,-546948755.77
Operating Cash Flow,83051673233.71,29500380887.13,-20057201187.15,39990031541.17
Change In Working Capital,71661870578.62,19196100149.89,-27617813687.37,28268699186.51
Change In Other Current Assets,,,-25948653810.29,-269419241.9
Change In Payable,76683873776.66,7175518706.19,-9654845604.3,46896043891.31
Change In Receivables,-24532388940.0,-5201026991.6,7985685727.22,10234683264.19
Other Non Cash Items,119340047.46,126485945.39,48521275.22,35826276.47
Provisionand Write Offof Assets,303121024.02,109179168.58,-121926105.15,310782532.35
Depreciation And Amortization,1106851134.64,1125241585.86,1087428013.15,975697712.22
Amortization Cash Flow,311415574.86,272043734.34,216958759.02,165533170.17
Depreciation,795435559.78,853197851.52,870469254.13,810164542.05
Gain Loss On Investment Securities,-1223061681.59,-615369709.28,-2608076580.28,1263988000.99
Net Foreign Currency Exchange Gain Loss,-123642737.67,-38746327.91,8349652.6,26103864.58
Gain Loss On Sale Of PPE,2959546.3,-159334.05,-2008805.1,1535846.8
Net Income From Continuing Operations,9454023417.8,7235527663.64,7047345927.09,7529581878.94
Cash Flowsfromusedin Operating Activities Direct,83051673233.71,29500380887.13,-20057201187.15,39990031541.17
Classesof Cash Payments,-57493212100.15,-50444513190.25,-71634232231.13,-49771065074.13
Other Cash Paymentsfrom Operating Activities,-17390129032.08,-13751834525.19,-43610884566.28,-32203095567.77
Paymentson Behalfof Employees,-7463952470.68,-6506819773.43,-7760298609.62,-8217554998.26
Classesof Cash Receiptsfrom Operating Activities,140544885333.86,79944894077.38,51577031043.98,89761096615.3
Other Cash Receiptsfrom Operating Activities,33999518860.46,24318454065.57,5882386099.69,25375465701.52
