,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,11638842.95,112506451.77,80479814.78,-268490.81
Repayment Of Debt,,,,-45246851.1
Issuance Of Debt,,,,27617164.4
Capital Expenditure,-50214932.86,-16099503.06,-11676441.59,-11476933.61
End Cash Position,150647297.77,271401280.14,811271176.5,65789645.86
Beginning Cash Position,271401280.14,811271176.5,65789645.86,92120315.71
Effect Of Exchange Rate Changes,3425019.66,6406215.64,5805348.28,-2313279.65
Changes In Cash,-124179002.03,-546276112.0,739676182.36,-24017390.2
Financing Cash Flow,-44035734.15,-13277352.85,659671784.46,-23748899.39
Net Other Financing Charges,-13257478.72,28440409.15,659671784.46,-5313822.05
Cash Dividends Paid,-30778255.43,-41717762.0,,-805390.64
Net Issuance Payments Of Debt,,,,-17629686.7
Net Long Term Debt Issuance,,,,-17629686.7
Long Term Debt Payments,,,,-45246851.1
Long Term Debt Issuance,,,,27617164.4
Investing Cash Flow,-141997043.69,-661604713.98,-12151858.47,-11476933.61
Net Other Investing Changes,-93432219.79,-650000000.0,,
Net Investment Purchase And Sale,1649469.96,4459333.37,-696762.43,
Sale Of Investment,1649469.96,4459333.37,99303237.57,
Purchase Of Investment,,,-100000000.0,
Net PPE Purchase And Sale,-50214293.86,-16064047.35,-11455096.04,-11476933.61
Sale Of PPE,639.0,35455.71,221345.55,
Purchase Of PPE,-50214932.86,-16099503.06,-11676441.59,-11476933.61
Operating Cash Flow,61853775.81,128605954.83,92156256.37,11208442.8
Change In Working Capital,-570732.86,57818674.94,-38533034.6,-117562910.28
Change In Other Current Assets,-873183.28,-448626.76,339192.82,-1989725.35
Change In Payable,153844690.13,-13807017.91,17420909.93,14229330.9
Change In Inventory,-75833823.63,-24751181.53,16361918.4,-50980754.02
Change In Receivables,-77708416.08,96825501.14,-72655055.75,-78821761.81
Other Non Cash Items,-517191.09,-63039.87,-5975438.87,2241607.54
Depreciation And Amortization,13654411.9,13100856.86,12090044.73,7018157.38
Amortization Cash Flow,1231789.4,1091037.46,785889.38,573008.88
Depreciation,12422622.5,12009819.4,11304155.35,6445148.5
Gain Loss On Investment Securities,-21849257.73,-18612821.65,3548906.99,8119.61
Gain Loss On Sale Of PPE,48738.56,-97100.4,17855.53,
Net Income From Continuing Operations,59338730.92,72722911.57,116722737.87,114856599.95
Cash Flowsfromusedin Operating Activities Direct,61853775.81,128605954.83,92156256.37,11208442.8
Taxes Refund Paid Direct,-1581012.99,1064810.75,-13978982.33,7870445.96
Classesof Cash Payments,-503986249.49,-435992026.29,-374553254.38,-504590122.03
Other Cash Paymentsfrom Operating Activities,-19142088.22,-29021618.88,-20915345.81,-19690636.91
Paymentson Behalfof Employees,-161584927.26,-143028525.46,-121924123.83,-106048074.84
Paymentsto Suppliersfor Goodsand Services,-323259234.01,-263941881.95,-231713784.74,-378851410.28
Classesof Cash Receiptsfrom Operating Activities,567421038.29,563533170.37,480688493.08,507928118.87
Other Cash Receiptsfrom Operating Activities,14459813.42,12345167.54,21631198.61,14893144.62
Receiptsfrom Customers,552961224.87,551188002.83,459057294.47,493034974.25
