,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,117587.848323,1556897.683759,-481185.276157,-436783.52326
Tax Rate For Calcs,0.012594,0.075242,0.11193,0.093995
Normalized EBITDA,64859944.66,71646513.2,148494002.68,139243039.52
Total Unusual Items,9337043.74,20691821.5,-4298978.44,-4646868.6
Total Unusual Items Excluding Goodwill,9337043.74,20691821.5,-4298978.44,-4646868.6
Net Income From Continuing Operation Net Minority Interest,59492396.65,72566696.16,116704695.9,114946411.42
Reconciled Depreciation,13654411.9,13100856.86,12090044.73,7018157.38
Reconciled Cost Of Revenue,406593251.24,273283871.66,288619720.21,324033587.6
EBITDA,74196988.4,92338334.7,144195024.24,134596170.92
EBIT,60542576.5,79237477.84,132104979.51,127578013.54
Net Interest Income,3434110.98,5359182.93,7037714.29,292259.3
Interest Expense,447020.69,597525.07,670794.36,805390.64
Interest Income,4071741.63,6253574.15,7876085.04,1229430.96
Normalized Income,50272940.758323,53431772.343759,120522489.063843,119156496.49674
Net Income From Continuing And Discontinued Operation,59492396.65,72566696.16,116704695.9,114946411.42
Total Expenses,513572844.28,381128801.13,388271744.97,416429406.0
Rent Expense Supplemental,,1439102.41,,
Total Operating Income As Reported,59965932.73,78573696.1,126326036.96,126645644.85
Diluted Average Shares,122484346.0,87580495.0,68485390.0,90358944.0
Basic Average Shares,122484346.0,87580495.0,68485390.0,90358944.0
Diluted EPS,0.485714,0.828571,1.704082,1.272109
Basic EPS,0.485714,0.828571,1.704082,1.272109
Net Income Common Stockholders,59492396.65,72566696.16,116704695.9,114946411.42
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,59492396.65,72566696.16,116704695.9,114946411.42
Minority Interests,153665.73,-156215.41,-18041.97,89811.47
Net Income Including Noncontrolling Interests,59338730.92,72722911.57,116722737.87,114856599.95
Net Income Continuous Operations,59338730.92,72722911.57,116722737.87,114856599.95
Tax Provision,756824.89,5917041.2,14711447.28,11916022.95
Pretax Income,60095555.81,78639952.77,131434185.15,126772622.9
Other Non Operating Income Expenses,129623.08,66256.67,2747267.19,126978.05
Special Income Charges,-9903971.42,5818035.34,-4298978.44,-4646868.6
Other Special Charges,-565.49,-97100.4,17855.53,
Write Off,3515230.68,-5862327.48,3682287.12,4149516.5
Impairment Of Capital Assets,6389306.23,141392.54,598835.79,497352.1
Net Non Operating Interest Income Expense,3434110.98,5359182.93,7037714.29,292259.3
Total Other Finance Cost,190609.96,296866.15,167576.39,131781.02
Interest Expense Non Operating,447020.69,597525.07,670794.36,805390.64
Interest Income Non Operating,4071741.63,6253574.15,7876085.04,1229430.96
Operating Income,41032457.05,46257928.0,119923613.8,132090607.55
Operating Expense,106979593.04,107844929.47,99652024.76,92395818.4
Other Operating Expenses,3990165.35,2311126.24,4150484.45,3667819.72
Depreciation And Amortization In Income Statement,7663418.93,5313094.89,6099412.32,4427533.44
Depreciation Income Statement,7663418.93,5313094.89,6099412.32,4427533.44
Research And Development,53627069.71,54259899.48,48267058.67,45815373.46
Selling General And Administration,17693763.46,20956470.77,16428534.66,16403306.44
Selling And Marketing Expense,8218348.34,11924755.97,6472260.19,7872237.86
General And Administrative Expense,9475415.12,9031714.8,9956274.47,8531068.58
Rent And Landing Fees,,1439102.41,,
Gross Profit,148012050.09,154102857.47,219575638.56,224486425.95
Cost Of Revenue,406593251.24,273283871.66,288619720.21,324033587.6
Total Revenue,554605301.33,427386729.13,508195358.77,548520013.55
Operating Revenue,554605301.33,427386729.13,508195358.77,548520013.55
