,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,91859517.85,126189367.04,29288577.04,-12961253.15
Repayment Of Debt,0.0,-30000000.0,,
Issuance Of Debt,0.0,30000000.0,30000000.0,
Capital Expenditure,-25519610.24,-29842512.84,-12047784.0,-6244060.19
End Cash Position,193474840.41,234155547.24,114244366.97,173249540.95
Beginning Cash Position,234155547.24,114244366.97,173249540.95,186826344.26
Effect Of Exchange Rate Changes,6812741.94,899052.75,1805020.97,-618170.16
Changes In Cash,-47493448.77,119012127.52,-60810194.95,-12958633.15
Financing Cash Flow,-5563169.05,-7478799.52,29805333.33,
Cash Dividends Paid,-5563169.05,-7478799.52,-194666.67,
Net Issuance Payments Of Debt,0.0,0.0,30000000.0,
Net Long Term Debt Issuance,0.0,0.0,30000000.0,
Long Term Debt Payments,0.0,-30000000.0,,
Long Term Debt Issuance,0.0,30000000.0,30000000.0,
Investing Cash Flow,-159309407.81,-29540952.84,-131951889.32,-6241440.19
Net Investment Purchase And Sale,-134003372.57,231000.0,-120000000.0,
Sale Of Investment,435050066.43,231000.0,70000000.0,
Purchase Of Investment,-569053439.0,0.0,-190000000.0,
Net PPE Purchase And Sale,-25306035.24,-29771952.84,-11951889.32,-6241440.19
Sale Of PPE,213575.0,70560.0,95894.68,2620.0
Purchase Of PPE,-25519610.24,-29842512.84,-12047784.0,-6244060.19
Operating Cash Flow,117379128.09,156031879.88,41336361.04,-6717192.96
Change In Working Capital,80445751.71,117666652.72,12615910.74,-37949887.16
Change In Other Current Assets,-3695263.37,-1727124.31,-1479981.73,-987820.26
Change In Payable,163701524.54,63995065.42,48439753.08,75752938.01
Change In Inventory,-17592348.87,42359012.98,-22985555.43,-19913751.86
Change In Receivables,-61968160.59,13039698.63,-11358305.18,-92801253.05
Other Non Cash Items,-4663573.98,1400877.4,704891.36,299829.85
Depreciation And Amortization,13351814.81,12572773.23,11486234.09,12695830.62
Amortization Cash Flow,734068.21,1152990.36,1152990.36,1152990.36
Depreciation,12617746.6,11419782.87,10333243.73,11542840.26
Gain Loss On Investment Securities,-71748.44,-136250.0,,
Gain Loss On Sale Of PPE,417388.85,-268431.98,-165721.6,1268382.28
Net Income From Continuing Operations,18427900.3,13312020.21,9318493.03,9514023.77
Cash Flowsfromusedin Operating Activities Direct,117379128.09,156031879.88,41336361.04,-6717192.96
Taxes Refund Paid Direct,29574029.49,20242763.29,54533409.88,-1645318.47
Classesof Cash Payments,-1077296688.94,-605268814.61,-739940127.84,-630593446.22
Other Cash Paymentsfrom Operating Activities,-73928908.73,-35567911.71,-37520178.28,-28378123.57
Paymentson Behalfof Employees,-80566245.91,-69099923.82,-74271042.98,-66000715.69
Paymentsto Suppliersfor Goodsand Services,-922801534.3,-500600979.08,-628148906.58,-536214606.96
Classesof Cash Receiptsfrom Operating Activities,1165101787.54,741057931.2,726743079.0,625521571.73
Other Cash Receiptsfrom Operating Activities,27206752.96,12451519.48,21428020.18,15183495.48
Receiptsfrom Customers,1137895034.58,728606411.72,705315058.82,610338076.25
