,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1143485.064895,-4093149.020932,-5876677.926899,-4363103.585847
Tax Rate For Calcs,0.144238,0.120435,0.122155,0.125389
Normalized EBITDA,747217608.7,730738697.43,604920193.62,637003278.26
Total Unusual Items,-7927774.1,-33986298.37,-48108342.51,-34796504.98
Total Unusual Items Excluding Goodwill,-7927774.1,-33986298.37,-48108342.51,-34796504.98
Net Income From Continuing Operation Net Minority Interest,532635347.43,523742821.32,389097640.02,405651172.06
Reconciled Depreciation,70995390.22,56205754.43,54815255.15,43621200.96
Reconciled Cost Of Revenue,356698572.97,441259980.15,383915200.75,446783273.41
EBITDA,739289834.6,696752399.06,556811851.11,602206773.28
EBIT,668294444.38,640546644.63,501996595.96,558585572.32
Net Interest Income,-37686337.05,-42085836.09,-50419283.07,-17873556.39
Interest Expense,47605385.02,46992080.57,52641956.92,21594353.89
Interest Income,10210078.75,5187911.35,2401506.47,4208763.44
Normalized Income,539419636.465105,553635970.669068,431329304.603101,436084573.454153
Net Income From Continuing And Discontinued Operation,532635347.43,523742821.32,389097640.02,405651172.06
Total Expenses,998776601.48,1092325160.7,978144204.01,1022081888.5
Total Operating Income As Reported,624050562.29,593876387.22,455486296.44,535873309.85
Diluted Average Shares,591817053.0,595162297.0,580742746.0,587900249.0
Basic Average Shares,578951465.0,581936468.0,580742746.0,587900249.0
Diluted EPS,0.9,0.88,0.67,0.69
Basic EPS,0.92,0.9,0.67,0.69
Net Income Common Stockholders,532635347.43,523742821.32,389097640.02,405651172.06
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,532635347.43,523742821.32,389097640.02,405651172.06
Minority Interests,1473141.43,1673161.45,-5366051.82,-64007183.14
Net Income Including Noncontrolling Interests,531162206.0,522069659.87,394463691.84,469658355.2
Net Income Continuous Operations,531162206.0,522069659.87,394463691.84,469658355.2
Tax Provision,89526853.36,71484904.19,54890947.2,67332863.23
Pretax Income,620689059.36,593554564.06,449354639.04,536991218.43
Other Non Operating Income Expenses,-3361502.93,-321823.16,-6131657.4,1117908.58
Special Income Charges,-7927774.1,-33986298.37,-48108342.51,-34796504.98
Other Special Charges,2112317.8,3495156.98,2684897.31,-163256.16
Write Off,629687.38,26744200.79,41248445.61,33240359.62
Impairment Of Capital Assets,5185768.92,3746940.6,4174999.59,1719401.52
Net Non Operating Interest Income Expense,-37686337.05,-42085836.09,-50419283.07,-17873556.39
Total Other Finance Cost,291030.78,281666.87,178832.62,487965.94
Interest Expense Non Operating,47605385.02,46992080.57,52641956.92,21594353.89
Interest Income Non Operating,10210078.75,5187911.35,2401506.47,4208763.44
Operating Income,660155373.91,649301514.67,532727680.27,577302463.93
Operating Expense,642078028.51,651065180.55,594229003.26,575298615.09
Other Operating Expenses,15445248.25,14968576.3,12851554.09,12924718.97
Depreciation And Amortization In Income Statement,35824578.02,25328644.16,27726578.72,23966556.61
Amortization,8027379.23,7111963.38,166002.81,623032.66
Depreciation Income Statement,27797198.79,18216680.78,27560575.91,23343523.95
Research And Development,188526524.96,162898782.94,137199751.31,127008278.01
Selling General And Administration,247081657.75,286714855.41,264094289.6,273473867.0
Selling And Marketing Expense,206749329.8,246478447.28,236681918.8,238065880.22
General And Administrative Expense,40332327.95,40236408.13,27412370.8,35407986.78
Gross Profit,1302233402.42,1300366695.22,1126956683.53,1152601079.02
Cost Of Revenue,356698572.97,441259980.15,383915200.75,446783273.41
Total Revenue,1658931975.39,1741626675.37,1510871884.28,1599384352.43
Operating Revenue,1658931975.39,1741626675.37,1510871884.28,1599384352.43
