,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,546362401.1,437061417.97,299689931.94,275895161.6
Repayment Of Debt,-31713211.06,-101807880.94,-1152163650.12,-301146100.78
Issuance Of Debt,23195853.73,106588354.05,1290215795.42,1122273535.01
Capital Expenditure,-67649528.16,-148032076.5,-96475951.45,-65203480.31
End Cash Position,1131058401.84,711630480.47,328312733.95,382518753.35
Beginning Cash Position,711630480.47,328312733.95,382518753.35,577187251.13
Effect Of Exchange Rate Changes,515978.68,196198.38,1030439.83,-364541.15
Changes In Cash,418911942.69,383121548.14,-55236459.23,-194303956.63
Financing Cash Flow,-176480331.3,-74757201.39,-10581856.72,776671164.0
Net Other Financing Charges,-40362625.39,-11794813.45,-55133098.62,36798161.47
Cash Dividends Paid,-124192060.58,-64657796.05,-90647633.4,-78609316.7
Net Issuance Payments Of Debt,-8517357.33,4780473.11,138052145.3,821127434.23
Net Long Term Debt Issuance,-8517357.33,4780473.11,138052145.3,821127434.23
Long Term Debt Payments,-31713211.06,-101807880.94,-1152163650.12,-301146100.78
Long Term Debt Issuance,23195853.73,106588354.05,1290215795.42,1122273535.01
Investing Cash Flow,-18619655.27,-127214744.94,-440820485.9,-1312073762.54
Net Other Investing Changes,100808012.58,-268466.26,-12407332.05,
Net Investment Purchase And Sale,-51987539.69,20055797.82,-330494112.1,-1247095382.23
Sale Of Investment,571290140.84,356055797.82,148780887.9,333898332.35
Purchase Of Investment,-623277680.53,-336000000.0,-479275000.0,-1580993714.58
Net Business Purchase And Sale,,,-1443090.3,
Purchase Of Business,,,-1443090.3,
Net PPE Purchase And Sale,-67440128.16,-147002076.5,-96475951.45,-64978380.31
Sale Of PPE,209400.0,1030000.0,,225100.0
Purchase Of PPE,-67649528.16,-148032076.5,-96475951.45,-65203480.31
Operating Cash Flow,614011929.26,585093494.47,396165883.39,341098641.91
Change In Working Capital,-36099760.81,-54367584.22,-136926295.33,-219379640.6
Change In Other Current Assets,-3829899.0,-9498296.84,-7537276.28,-12653465.03
Change In Payable,-31876279.4,37364015.17,-33205310.37,8504042.22
Change In Inventory,-16200211.0,-13211850.05,-11243675.36,-31005205.08
Change In Receivables,15806628.59,-69021452.5,-84940033.32,-184225012.71
Other Non Cash Items,48260572.94,47752509.67,52491101.1,23829465.13
Depreciation And Amortization,70995390.22,56205754.43,54815255.15,43621200.96
Amortization Cash Flow,8820650.83,8516812.29,9027146.44,9187970.75
Depreciation,62174739.39,47688942.14,45788108.71,34433230.21
Gain Loss On Investment Securities,-9613993.45,-20763691.84,-19077286.41,-11532440.59
Gain Loss On Sale Of PPE,3492058.06,3705705.17,4975971.84,-58059.33
Net Income From Continuing Operations,531162206.0,522069659.87,394463691.84,469658355.2
Cash Flowsfromusedin Operating Activities Direct,614011929.26,585093494.47,396165883.39,341098641.91
Taxes Refund Paid Direct,-197185984.29,-189571126.87,-162923001.62,-165809207.8
Classesof Cash Payments,-1080284991.66,-1030438335.25,-1007369568.93,-1008015584.44
Other Cash Paymentsfrom Operating Activities,-285848761.82,-303243745.31,-297987612.15,-293994256.21
Paymentson Behalfof Employees,-320253024.06,-281035316.4,-255937709.23,-228848087.38
Paymentsto Suppliersfor Goodsand Services,-474183205.78,-446159273.54,-453444247.55,-485173240.85
Classesof Cash Receiptsfrom Operating Activities,1891482905.21,1805102956.59,1566458453.94,1514923434.15
Other Cash Receiptsfrom Operating Activities,57608029.69,30221592.4,16854187.25,16365709.96
Receiptsfrom Customers,1833874875.52,1774881364.19,1549604266.69,1498557724.19
