,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-91766039.27157,-25582543.536262,-17978220.758022,-71703559.194956
Tax Rate For Calcs,0.159287,0.098153,0.088085,0.176389
Normalized EBITDA,6160332180.3,4745534722.44,2945648064.01,2373023972.04
Total Unusual Items,-576103235.84,-260640659.79,-204100153.93,-406508620.78
Total Unusual Items Excluding Goodwill,-576103235.84,-260640659.79,-204100153.93,-406508620.78
Net Income From Continuing Operation Net Minority Interest,1300885777.44,1390869974.66,779487252.58,335722242.76
Reconciled Depreciation,1467547739.91,1431034419.75,1317985925.7,1282834181.78
Reconciled Cost Of Revenue,48031816022.46,44042504140.9,39454050473.66,33320990306.06
EBITDA,5584228944.46,4484894062.65,2741547910.08,1966515351.26
EBIT,4116681204.55,3053859642.9,1423561984.38,683681169.48
Net Interest Income,433327303.47,263410330.65,95436662.65,26978817.61
Interest Expense,156166659.68,223333279.46,262966425.28,214733242.53
Interest Income,615974559.33,510739309.88,380316116.11,258450021.89
Normalized Income,1785222974.00843,1625928090.913738,965609185.751978,670527304.345044
Net Income From Continuing And Discontinued Operation,1300885777.44,1390869974.66,779487252.58,335722242.76
Total Expenses,53955048215.39,49191132913.82,44140392912.38,37652850321.16
Rent Expense Supplemental,80265847.3,77072185.73,69075462.01,60706361.67
Total Operating Income As Reported,3875607065.54,2752153384.22,1173963263.58,443638050.87
Diluted Average Shares,2242906513.0,2280114713.0,2165242368.0,2098264017.0
Basic Average Shares,2242906513.0,2207730119.0,2165242368.0,2098264017.0
Diluted EPS,0.58,0.61,0.36,0.16
Basic EPS,0.58,0.63,0.36,0.16
Net Income Common Stockholders,1300885777.44,1390869974.66,779487252.58,335722242.76
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1300885777.44,1390869974.66,779487252.58,335722242.76
Minority Interests,-2028768340.6,-1161833028.52,-278876912.91,-50508532.03
Net Income Including Noncontrolling Interests,3329654118.04,2552703003.18,1058364165.49,386230774.79
Net Income Continuous Operations,3329654118.04,2552703003.18,1058364165.49,386230774.79
Tax Provision,630860426.83,277823360.26,102231393.61,82717152.16
Pretax Income,3960514544.87,2830526363.44,1160595559.1,468947926.95
Other Non Operating Income Expenses,84907479.33,78372979.22,-13367704.48,25031813.31
Special Income Charges,-574711120.51,-260575173.56,-226084951.56,-424171818.84
Other Special Charges,-70263071.63,-17505085.39,-7224156.93,-22973616.93
Write Off,326419135.39,46576639.98,32289879.21,125545023.47
Impairment Of Capital Assets,318555056.75,231503618.97,201019229.28,321600412.3
Net Non Operating Interest Income Expense,433327303.47,263410330.65,95436662.65,26978817.61
Total Other Finance Cost,26480596.18,23995699.77,21913028.18,16737961.75
Interest Expense Non Operating,156166659.68,223333279.46,262966425.28,214733242.53
Interest Income Non Operating,615974559.33,510739309.88,380316116.11,258450021.89
Operating Income,3844914952.72,2505483674.8,962411371.69,627294993.89
Operating Expense,5923232192.93,5148628772.92,4686342438.72,4331860015.1
Other Operating Expenses,809470671.44,664943516.66,373655662.06,672597595.78
Depreciation And Amortization In Income Statement,345428274.87,319088128.96,331136043.64,258044743.1
Amortization,,,,
Depreciation Income Statement,345428274.87,319088128.96,331136043.64,258044743.1
Research And Development,3094123718.29,2443403290.46,2109159436.82,1676293873.58
Selling General And Administration,545725569.75,553410052.01,817258564.32,676376373.73
Selling And Marketing Expense,116838335.44,147638486.14,383145976.38,332455697.08
General And Administrative Expense,428887234.31,405771565.87,434112587.94,343920676.65
Rent And Landing Fees,80265847.3,77072185.73,69075462.01,60706361.67
Gross Profit,9768147145.65,7654112447.72,5648753810.41,4959155008.99
Cost Of Revenue,48031816022.46,44042504140.9,39454050473.66,33320990306.06
Total Revenue,57799963168.11,51696616588.62,45102804284.07,38280145315.05
Operating Revenue,57799963168.11,51696616588.62,45102804284.07,38280145315.05
