,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,2253600835.0,2252762816.0,2186718355.0,2160682115.0
Share Issued,2253600835.0,2252762816.0,2186718355.0,2160682115.0
Total Debt,7455482197.06,6951255736.15,10404324988.71,8686889287.19
Tangible Book Value,36269138124.66,35383048352.95,32887645673.43,31615641659.06
Invested Capital,44435045334.65,45114691025.04,45328955135.61,42942955204.36
Working Capital,39270996645.22,36472252747.57,34581589844.34,30228371544.06
Net Tangible Assets,36269138124.66,35383048352.95,32887645673.43,31615641659.06
Capital Lease Obligations,74799107.12,102094098.32,33788763.58,18602670.47
Common Stock Equity,39988236344.52,39182505940.77,36794947445.65,35554153719.98
Total Capitalization,41760928344.52,43614436389.49,43501007753.49,40348025759.56
Total Equity Gross Minority Interest,53661411967.16,50953212010.41,47305756246.3,45782976273.4
Minority Interest,13673175622.64,11770706069.64,10510808800.65,10228822553.42
Stockholders Equity,39988236344.52,39182505940.77,36794947445.65,35554153719.98
Other Equity Interest,18876606.29,31477087.17,68413056.87,89610287.19
Retained Earnings,9068167807.35,8429834169.96,7350123680.35,6694160627.5
Additional Paid In Capital,26633499852.57,26531302103.43,25244166944.62,24729323924.51
Capital Stock,2253600835.0,2252762816.0,2186718355.0,2160682115.0
Common Stock,2253600835.0,2252762816.0,2186718355.0,2160682115.0
Total Liabilities Net Minority Interest,63134179191.57,57993915900.2,51813839632.31,40084587826.59
Total Non Current Liabilities Net Minority Interest,12093098746.97,11848264159.12,13088437284.86,9486048880.31
Other Non Current Liabilities,8440044712.56,4971155060.5,3681315016.46,2115002853.47
Tradeand Other Payables Non Current,1108635016.07,1544570109.26,1704704957.29,1661546450.48
Non Current Deferred Revenue,674364405.82,775830688.38,881696566.71,827736024.74
Non Current Deferred Taxes Liabilities,22563505.4,22683753.94,80871672.98,69288841.57
Long Term Debt And Capital Lease Obligation,1847491107.12,4534024547.04,6739849071.42,4812474710.05
Long Term Capital Lease Obligation,74799107.12,102094098.32,33788763.58,18602670.47
Long Term Debt,1772692000.0,4431930448.72,6706060307.84,4793872039.58
Current Liabilities,51041080444.6,46145651741.08,38725402347.45,30598538946.28
Other Current Liabilities,3460150563.6,2823445147.14,2122569257.15,1453011743.53
Current Debt And Capital Lease Obligation,5607991089.94,2417231189.11,3664475917.29,3874414577.14
Current Debt,2674116990.13,1500254635.55,1827947382.12,2594929444.8
Payables,18518980692.85,20121739837.7,18254949907.32,15595917789.28
Other Payable,962671635.42,879302667.93,834238633.27,906066390.77
Dividends Payable,1954045.71,7931644.19,20013841.34,87388062.32
Total Tax Payable,732909165.86,384887536.29,306038124.49,408315730.08
Accounts Payable,16821445845.86,18849617989.29,17094659308.22,14194147606.11
Total Assets,116795591158.73,108947127910.61,99119595878.61,85867564099.99
Total Non Current Assets,26483514068.91,26329223421.96,25812603686.82,25040653609.65
Other Non Current Assets,1382955495.65,1126557079.91,717261658.04,765956524.22
Non Current Deferred Assets,187731602.57,211396180.51,213353556.73,202429242.12
Non Current Deferred Taxes Assets,681619088.02,607658560.2,683374238.7,667804505.72
Investmentin Financial Assets,1962631442.73,2017229874.08,1953077296.87,820922468.24
Available For Sale Securities,1962631442.73,2017229874.08,1953077296.87,820922468.24
Long Term Equity Investment,882915183.09,812703750.33,745844035.25,923614694.72
Investment Properties,532763939.94,550331033.04,526440601.37,542111047.05
Goodwill And Other Intangible Assets,3719098219.86,3799457587.82,3907301772.22,3938512060.92
Other Intangible Assets,3719098219.86,3799457587.82,3907301772.22,3938512060.92
Net PPE,17133799097.05,17203889356.07,17064194956.48,17176723650.41
Accumulated Depreciation,-16108581392.02,-15214984766.35,-14285985800.27,-13310799033.37
Gross PPE,33242380489.07,32418874122.42,31350180756.75,30487522683.78
Construction In Progress,2130564546.38,3012815090.7,3996843299.09,4165222884.61
Other Properties,2765162182.04,2727977994.07,2433664248.91,2240091266.91
Machinery Furniture Equipment,16436822726.55,15963821067.56,14983136245.02,14352659378.25
Properties,11909831034.1,10714259970.09,9936536963.73,9729549154.01
Current Assets,90312077089.82,82617904488.65,73306992191.79,60826910490.34
Other Current Assets,744497133.63,543580527.86,476460381.5,204292336.12
Hedging Assets Current,17554195.65,,1051000.0,
Prepaid Assets,5756618704.0,5572652188.66,6474225876.29,4247237660.27
Inventory,15655195984.26,17599269424.78,17854974349.21,15403006176.25
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,,1530318.52
Finished Goods,2593381039.76,2669094261.34,3348233144.24,3147719702.39
Work In Process,9809735876.61,11097789688.0,10848122265.71,8492094946.38
Raw Materials,3252079067.89,3832385475.44,3658618939.26,3761661208.96
Other Receivables,7913986948.53,6421956525.15,7943802191.86,7218034563.1
Accounts Receivable,12163943101.11,14725993600.41,13402003869.48,11773956189.31
Allowance For Doubtful Accounts Receivable,,-1476025106.74,-1524248670.61,-1497177367.57
Gross Accounts Receivable,,16202018707.15,14926252540.09,13266032018.39
Cash Cash Equivalents And Short Term Investments,48060281022.64,37754452221.79,27154474523.45,21980383565.29
Other Short Term Investments,,,,1249866010.95
Cash And Cash Equivalents,48060281022.64,37754452221.79,27154474523.45,20730517554.34
Cash Equivalents,1151550233.22,1036964976.39,1025270637.66,3497757451.2
Cash Financial,10813202607.44,36717487245.4,26129203885.79,17228339529.25
