,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-5586419.938143,-12743391.222329,-18927188.76907,-16003291.111078
Tax Rate For Calcs,0.151859,0.099815,0.198252,0.237671
Normalized EBITDA,371190734.23,386028647.07,384954059.53,401925390.11
Total Unusual Items,-36786981.26,-127670520.21,-95470202.93,-67333750.09
Total Unusual Items Excluding Goodwill,-36786981.26,-127670520.21,-95470202.93,-67333750.09
Net Income From Continuing Operation Net Minority Interest,81127863.84,50136389.28,97704538.2,135300594.61
Reconciled Depreciation,79854927.99,72430955.65,61396400.75,49739048.85
Reconciled Cost Of Revenue,3600637839.9,2626222593.47,2560978288.67,2695694749.98
EBITDA,334403752.97,258358126.86,289483856.6,334591640.02
EBIT,254548824.98,185927171.21,228087455.85,284852591.17
Net Interest Income,-110345516.93,-93335199.12,-66293736.31,-83269737.81
Interest Expense,125319855.44,111333741.42,92787463.59,92315295.45
Interest Income,20968271.08,23588497.59,31811112.19,15534566.89
Normalized Income,112328425.161857,165063518.267671,174247552.36093,186631053.588922
Net Income From Continuing And Discontinued Operation,81127863.84,50136389.28,97704538.2,135300594.61
Total Expenses,4128440721.77,3159123064.12,3108769740.77,3175118448.74
Rent Expense Supplemental,10765130.12,22221848.21,19233884.97,16678825.52
Total Operating Income As Reported,124203811.98,74673138.48,145194798.35,199984484.67
Diluted Average Shares,857588413.0,658822461.0,801513849.0,764410139.0
Basic Average Shares,850396896.0,849769310.0,850344110.0,792622113.0
Diluted EPS,0.0946,0.059,0.1149,0.1707
Basic EPS,0.0954,0.059,0.1149,0.1707
Net Income Common Stockholders,81127863.84,50136389.28,97704538.2,135300594.61
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,81127863.84,50136389.28,97704538.2,135300594.61
Minority Interests,-28476573.67,-17011521.71,-10771917.34,-11476136.92
Net Income Including Noncontrolling Interests,109604437.51,67147910.99,108476455.54,146776731.53
Net Income Continuous Operations,109604437.51,67147910.99,108476455.54,146776731.53
Tax Provision,19624532.03,7445518.8,26823536.72,45760564.19
Pretax Income,129228969.54,74593429.79,135299992.26,192537295.72
Other Non Operating Income Expenses,5025157.56,-79708.69,-9894806.09,-7447188.95
Special Income Charges,-37049822.88,-127650144.54,-97264647.37,-67263386.08
Other Special Charges,-34925009.09,522794.53,-15750.67,-789818.96
Write Off,24284789.33,118597132.58,81570677.45,58301853.77
Impairment Of Capital Assets,47690042.64,8530217.43,15709720.59,9751351.27
Net Non Operating Interest Income Expense,-110345516.93,-93335199.12,-66293736.31,-83269737.81
Total Other Finance Cost,5993932.57,5589955.29,5317384.91,6489009.25
Interest Expense Non Operating,125319855.44,111333741.42,92787463.59,92315295.45
Interest Income Non Operating,20968271.08,23588497.59,31811112.19,15534566.89
Operating Income,250362093.88,293452961.82,292269134.41,339970128.93
Operating Expense,527802881.87,532900470.65,547791452.1,479423698.76
Other Operating Expenses,24127805.98,7788985.03,21340189.66,18993067.41
Depreciation And Amortization In Income Statement,50759884.62,31906780.99,32378569.98,27627734.4
Amortization,22248026.46,11634266.9,7207786.53,7983245.47
Depreciation Income Statement,28511858.16,20272514.09,25170783.45,19644488.93
Research And Development,96846222.84,123375462.71,108806907.09,89874630.72
Selling General And Administration,134326800.01,154472832.89,146947285.06,149519626.94
Selling And Marketing Expense,72032794.95,86691369.38,72285386.73,74984678.42
General And Administrative Expense,62294005.06,67781463.51,74661898.33,74534948.52
Rent And Landing Fees,10765130.12,22221848.21,19233884.97,16678825.52
Gross Profit,778164975.75,826353432.47,840060586.51,819393827.69
Cost Of Revenue,3600637839.9,2626222593.47,2560978288.67,2695694749.98
Total Revenue,4378802815.65,3452576025.94,3401038875.18,3515088577.67
Operating Revenue,4378802815.65,3452576025.94,3401038875.18,3515088577.67
