,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,49195171.612472,13539386.953848,79728380.018535,35909390.25
Tax Rate For Calcs,0.374845,0.234956,0.25602,0.25
Normalized EBITDA,1715887553.13,1807150228.3,1826680305.86,2123959802.19
Total Unusual Items,131241280.15,57625289.6,311414600.65,143637561.0
Total Unusual Items Excluding Goodwill,131241280.15,57625289.6,311414600.65,143637561.0
Net Income From Continuing Operation Net Minority Interest,83187111.38,76717389.27,226677586.81,120092433.49
Reconciled Depreciation,1528124813.64,1551638699.62,1581764193.14,1761071075.43
Reconciled Cost Of Revenue,7320649923.43,7438346942.53,7461665298.53,7661899109.51
EBITDA,1847128833.28,1864775517.9,2138094906.51,2267597363.19
EBIT,319004019.64,313136818.28,556330713.37,506526287.76
Net Interest Income,-19342579.6,-52481646.3,-132570726.62,-254243039.69
Interest Expense,185217507.41,212095550.29,251482282.02,304701672.99
Interest Income,195496337.88,193339108.89,156807126.63,96121504.09
Normalized Income,1141002.842472,32631486.623848,-5008633.821465,12364262.74
Net Income From Continuing And Discontinued Operation,83187111.38,76717389.27,226677586.81,120092433.49
Total Expenses,11584733696.08,11694086274.35,11870871507.5,12030622291.94
Rent Expense Supplemental,581673887.85,604759723.72,664921159.76,709910092.67
Total Operating Income As Reported,86379008.84,97100212.64,394129526.91,233375379.24
Diluted Average Shares,1168358306.0,1169472397.0,1169043769.0,1169351835.0
Basic Average Shares,1168358306.0,1169472397.0,1169043769.0,1169351835.0
Diluted EPS,0.0712,0.0656,0.1939,0.1027
Basic EPS,0.0712,0.0656,0.1939,0.1027
Net Income Common Stockholders,83187111.38,76717389.27,226677586.81,120092433.49
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,83187111.38,76717389.27,226677586.81,120092433.49
Minority Interests,-450161.06,-583662.66,-123535.48,575216.19
Net Income Including Noncontrolling Interests,83637272.44,77301051.93,226801122.29,119517217.3
Net Income Extraordinary,,,,
Net Income Continuous Operations,83637272.44,77301051.93,226801122.29,119517217.3
Tax Provision,50149239.79,23740216.06,78047309.06,82307397.47
Pretax Income,133786512.23,101041267.99,304848431.35,201824614.77
Other Non Operating Income Expenses,47407503.39,3941055.35,-89281095.56,-31550764.47
Special Income Charges,131241280.15,32378430.01,250131137.05,27717397.84
Other Special Charges,-138756996.39,-47726276.02,-270691800.71,-50770123.07
Write Off,944710.95,5557485.65,-10679612.11,22642848.84
Impairment Of Capital Assets,6571005.29,9790360.36,31240275.77,409876.39
Net Non Operating Interest Income Expense,-19342579.6,-52481646.3,-132570726.62,-254243039.69
Total Other Finance Cost,29621410.07,33725204.9,37895571.23,45662870.79
Interest Expense Non Operating,185217507.41,212095550.29,251482282.02,304701672.99
Interest Income Non Operating,195496337.88,193339108.89,156807126.63,96121504.09
Operating Income,-25532966.14,91975634.22,215596131.4,94406423.29
Operating Expense,4264083772.65,4255739331.82,4409206208.97,4368723182.43
Other Operating Expenses,94500167.36,94893246.9,108400825.29,89457771.3
Depreciation And Amortization In Income Statement,452996610.14,431905966.23,413534334.06,399120636.49
Depreciation Income Statement,452996610.14,431905966.23,413534334.06,399120636.49
Research And Development,83778869.59,92235087.9,81607348.66,90489226.78
Selling General And Administration,1513608786.3,1392741702.15,1369974817.98,1294903935.7
Selling And Marketing Expense,1462665817.38,1335759828.33,1316670773.35,1244346338.17
General And Administrative Expense,50942968.92,56981873.82,53304044.63,50557597.53
Rent And Landing Fees,581673887.85,604759723.72,664921159.76,709910092.67
Gross Profit,4238550806.51,4347714966.04,4624802340.37,4463129605.72
Cost Of Revenue,7320649923.43,7438346942.53,7461665298.53,7661899109.51
Total Revenue,11559200729.94,11786061908.57,12086467638.9,12125028715.23
Operating Revenue,11559200729.94,11786061908.57,12086467638.9,12125028715.23
