,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-26391235.662152,-251151902.505,-5797038.792085,-26158396.7925
Tax Rate For Calcs,0.191827,0.25,0.079311,0.25
Normalized EBITDA,370806508.56,2538639145.72,1444035754.04,133710180.47
Total Unusual Items,-137578054.21,-1004607610.02,-73092651.43,-104633587.17
Total Unusual Items Excluding Goodwill,-137578054.21,-1004607610.02,-73092651.43,-104633587.17
Net Income From Continuing Operation Net Minority Interest,-591113285.08,815642242.09,716946874.45,-178635689.37
Reconciled Depreciation,744090934.12,545448475.87,318861083.15,87394854.17
Reconciled Cost Of Revenue,9879598597.35,15906193799.93,10239711968.45,2520662641.44
EBITDA,233228454.35,1534031535.7,1370943102.61,29076593.3
EBIT,-510862479.77,988583059.83,1052082019.46,-58318260.87
Net Interest Income,-197296365.63,-202808423.13,-148894271.33,-45543844.78
Interest Expense,220557095.33,244093957.04,160371250.09,42804000.52
Interest Income,27072514.91,45297503.7,18483042.84,1235878.72
Normalized Income,-479926466.532152,1569097949.605,784242487.087915,-100160498.9925
Net Income From Continuing And Discontinued Operation,-591113285.08,815642242.09,716946874.45,-178635689.37
Total Expenses,10373341154.31,16712334632.73,10693491678.59,2806689454.48
Rent Expense Supplemental,,,592977.21,536733.83
Total Operating Income As Reported,-729763181.56,746126011.67,891641722.29,-100863340.67
Diluted Average Shares,228229068.0,217504598.0,200825455.0,184997568.0
Basic Average Shares,227351263.0,212961421.0,197506026.0,184997568.0
Diluted EPS,-2.6,3.75,3.57,-0.965611
Basic EPS,-2.6,3.83,3.63,-0.965611
Net Income Common Stockholders,-591113285.08,815642242.09,716946874.45,-178635689.37
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-591113285.08,815642242.09,716946874.45,-178635689.37
Minority Interests,,,-104041574.41,-44226353.22
Net Income Including Noncontrolling Interests,-591113285.08,815642242.09,820988448.86,-134409336.15
Net Income Continuous Operations,-591113285.08,815642242.09,820988448.86,-134409336.15
Tax Provision,-140306290.02,-71153139.3,70722320.51,33287074.76
Pretax Income,-731419575.1,744489102.79,891710769.37,-101122261.39
Other Non Operating Income Expenses,-1656393.54,-1636908.88,1049567.08,-258920.72
Special Income Charges,-137761035.91,-1004607610.02,-73092651.43,-104633587.17
Other Special Charges,-918877.04,424020.82,1856842.76,1533557.67
Write Off,6748084.79,3752643.51,13780669.8,3213581.57
Impairment Of Capital Assets,131931828.16,1000430945.69,57455138.87,99886447.93
Net Non Operating Interest Income Expense,-197296365.63,-202808423.13,-148894271.33,-45543844.78
Total Other Finance Cost,3811785.21,4011969.79,7006064.08,3975722.98
Interest Expense Non Operating,220557095.33,244093957.04,160371250.09,42804000.52
Interest Income Non Operating,27072514.91,45297503.7,18483042.84,1235878.72
Operating Income,-421403728.52,1944616092.46,901894652.95,56698360.41
Operating Expense,493742556.96,806140832.8,453779710.14,286026813.04
Other Operating Expenses,56675592.98,64309963.9,39478710.14,17264641.18
Depreciation And Amortization In Income Statement,72860615.12,11982022.7,7509606.32,10661532.25
Amortization,,,,10661532.25
Depreciation Income Statement,72860615.12,11982022.7,7509606.32,0.0
Research And Development,198720390.46,303758388.65,249467119.49,123422978.64
Selling General And Administration,90839272.59,182016420.99,81091554.64,77065544.75
Selling And Marketing Expense,33270847.35,45360089.19,10302224.8,8364463.4
General And Administrative Expense,57568425.24,136656331.8,70789329.84,68701081.35
Rent And Landing Fees,,,592977.21,536733.83
Gross Profit,72338828.44,2750756925.26,1355674363.09,342725173.45
Cost Of Revenue,9879598597.35,15906193799.93,10239711968.45,2520662641.44
Total Revenue,9951937425.79,18656950725.19,11595386331.54,2863387814.89
Operating Revenue,9951937425.79,18656950725.19,11595386331.54,2863387814.89
