,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,241903760.0,241903760.0,210845700.0,208000000.0
Share Issued,241903760.0,241903760.0,210845700.0,208000000.0
Net Debt,591368655.04,350047648.57,328115650.65,
Total Debt,774129905.91,663293781.34,883459424.97,123551221.72
Tangible Book Value,2295746970.21,2347054482.94,1603097483.16,1577049442.35
Invested Capital,3414666628.96,3295618417.07,2712185506.01,1773635940.32
Working Capital,139797849.29,417636311.11,878669475.76,595958130.41
Net Tangible Assets,2295746970.21,2347054482.94,1603097483.16,1577049442.35
Capital Lease Obligations,3234960.93,1882076.55,,
Common Stock Equity,2644273181.29,2682524630.46,1828726081.04,1650084718.6
Total Capitalization,2644273181.29,2682524630.46,2507075703.78,1676512951.93
Total Equity Gross Minority Interest,2721797224.45,2750206925.48,1894615446.65,1650084718.6
Minority Interest,77524043.16,67682295.02,65889365.61,0.0
Stockholders Equity,2644273181.29,2682524630.46,1828726081.04,1650084718.6
Other Equity Interest,,,11498266.66,
Treasury Stock,45978368.26,24626110.0,23247180.0,0.0
Retained Earnings,897946155.74,775235707.21,674649413.52,573346878.48
Additional Paid In Capital,1551201120.55,1543797916.55,908860963.0,887802783.0
Capital Stock,186079816.0,186079816.0,162189000.0,160000000.0
Common Stock,186079816.0,186079816.0,162189000.0,160000000.0
Total Liabilities Net Minority Interest,1873453573.43,1605800790.67,1635563630.56,517198038.97
Total Non Current Liabilities Net Minority Interest,83775720.45,95478937.96,719194492.31,70568409.11
Other Non Current Liabilities,58536.94,,,
Tradeand Other Payables Non Current,3348907.66,3522993.94,233655.13,2130721.41
Non Current Deferred Revenue,74426824.9,86972115.46,36214199.58,42009454.37
Non Current Deferred Taxes Liabilities,2706490.02,3101752.01,4397014.86,0.0
Long Term Debt And Capital Lease Obligation,3234960.93,1882076.55,678349622.74,26428233.33
Long Term Capital Lease Obligation,3234960.93,1882076.55,,
Long Term Debt,,,678349622.74,26428233.33
Current Liabilities,1789677852.98,1510321852.71,916369138.25,446629629.86
Other Current Liabilities,3954495.19,1320231.57,8533608.09,
Current Debt And Capital Lease Obligation,770894944.98,661411704.79,205109802.23,97122988.39
Current Debt,770393447.67,613093786.61,205109802.23,97122988.39
Payables,980238623.12,833496150.23,648174045.06,349494215.5
Other Payable,136330504.01,193344130.95,194252523.98,33008176.73
Dividends Payable,6581202.32,5087038.65,,
Total Tax Payable,17962063.73,40097227.86,14769167.34,7996978.61
Accounts Payable,819364853.06,594967752.77,439152353.74,308489060.16
Total Assets,4595250797.88,4356007716.15,3530179077.21,2167282757.57
Total Non Current Assets,2665775095.61,2428049552.33,1735140463.2,1124694997.3
Other Non Current Assets,79004195.42,66720128.37,73189565.55,57133559.14
Non Current Deferred Assets,5010737.95,3063000.05,1306424.05,574959.67
Non Current Deferred Taxes Assets,53230644.03,46577338.19,19303904.27,13467950.53
Long Term Equity Investment,,2870142.38,3672103.99,4658979.94
Goodwill And Other Intangible Assets,348526211.08,335470147.52,225628597.88,73035276.25
Other Intangible Assets,220052127.32,206996063.76,97154514.12,73035276.25
Goodwill,128474083.76,128474083.76,128474083.76,0.0
Net PPE,2180003307.13,1973348795.82,1412039867.46,975824271.77
Accumulated Depreciation,-1339805286.68,-1164053685.51,-974680149.71,-790234923.65
Gross PPE,3519808593.81,3137402481.33,2386720017.17,1766059195.42
Construction In Progress,363626466.15,614396220.83,334526040.27,192481379.89
Other Properties,55472721.97,51433393.14,45873245.32,35896532.83
Machinery Furniture Equipment,2482174398.84,1993407255.84,1573750145.07,1203812213.52
Properties,618535006.85,478165611.52,432570586.51,333869069.18
Current Assets,1929475702.27,1927958163.82,1795038614.01,1042587760.27
Other Current Assets,63046649.44,73980788.06,41858660.07,36775266.06
Prepaid Assets,6118767.48,7410424.42,20248716.41,11290870.97
Inventory,656279912.78,563665329.82,488176612.99,288446710.14
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,244673808.36,184078534.5,187618094.27,105616750.36
Work In Process,95326455.91,75002147.82,71411675.32,33339095.6
Raw Materials,316279648.51,304584647.5,229146843.4,149490864.18
Other Receivables,44551500.28,121275577.88,90136769.39,45738504.61
Accounts Receivable,937671394.73,697533518.4,535250280.57,341595103.68
Allowance For Doubtful Accounts Receivable,-56734414.98,-44814543.13,-36547671.78,-17990395.47
Gross Accounts Receivable,994405809.71,742348061.53,571797952.35,359585499.15
Cash Cash Equivalents And Short Term Investments,221807477.56,464092525.24,619367574.58,318741304.81
Other Short Term Investments,42782684.93,201046387.2,64023800.26,162870000.02
Cash And Cash Equivalents,179024792.63,263046138.04,555343774.32,155871304.79
Cash Equivalents,70701480.95,111556348.49,37527458.33,46286050.3
Cash Financial,108323311.68,145611993.91,515829649.32,109585254.49
