,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-210505154.99,-546621845.48,-452584258.16,-157076841.79
Repayment Of Debt,-1166333631.81,-258866103.52,-183012497.37,-486233597.89
Issuance Of Debt,1267336835.97,660466949.17,948294721.26,171872150.0
Capital Expenditure,-593597272.1,-668123853.43,-427846388.27,-281376745.14
End Cash Position,104200070.4,144935063.26,515829649.32,109085254.49
Beginning Cash Position,144935063.26,515829649.32,109085254.49,61211909.84
Effect Of Exchange Rate Changes,-5940205.87,25495603.67,37973458.04,-16472533.68
Changes In Cash,-34794786.99,-396390189.73,368770936.79,64345878.33
Other Cash Adjustment Inside Changein Cash,-0.01,0.01,,
Financing Cash Flow,53720796.76,292718170.61,763730007.22,379760750.19
Net Other Financing Charges,6002859.35,-63845874.52,29014419.11,740729826.54
Cash Dividends Paid,-45765093.41,-37729800.52,-30566635.78,-46607628.46
Net Issuance Payments Of Debt,101003204.16,401600845.65,765282223.89,-314361447.89
Net Long Term Debt Issuance,101003204.16,401600845.65,765282223.89,-314361447.89
Long Term Debt Payments,-1166333631.81,-258866103.52,-183012497.37,-486233597.89
Long Term Debt Issuance,1267336835.97,660466949.17,948294721.26,171872150.0
Investing Cash Flow,-471607700.85,-810610368.3,-370221200.54,-439714775.21
Net Other Investing Changes,161489415.63,-133638565.75,118045514.6,-158542731.18
Net Business Purchase And Sale,-47240000.0,-9540000.0,-60995703.77,0.0
Purchase Of Business,-47240000.0,-9540000.0,-60995703.77,0.0
Net PPE Purchase And Sale,-585857116.48,-667431802.55,-427271011.37,-281172044.03
Sale Of PPE,7740155.62,692050.88,575376.9,204701.11
Purchase Of PPE,-593597272.1,-668123853.43,-427846388.27,-281376745.14
Operating Cash Flow,383092117.11,121502007.95,-24737869.89,124299903.35
Change In Working Capital,-79798930.86,-240128800.44,-326620647.04,-149974493.93
Change In Other Current Assets,-3413668.34,-28436179.9,-5498289.43,4114982.91
Change In Payable,255402184.05,126044567.41,45710066.79,43058588.22
Change In Inventory,-105927565.81,-85851625.44,-124167890.01,-95122123.45
Change In Receivables,-225859880.76,-251885562.51,-242664534.39,-102025941.61
Other Non Cash Items,41787760.86,4908350.4,-3705837.11,14322042.68
Depreciation And Amortization,220690598.38,186811024.66,159750151.03,147281982.43
Amortization Cash Flow,9417391.24,6024218.93,4466638.33,3521884.19
Depreciation,211273207.14,180786805.73,155283512.7,143760098.24
Gain Loss On Investment Securities,-4487176.42,-1744927.5,-3565372.78,-3352233.05
Gain Loss On Sale Of PPE,-1169640.79,-45498.5,-40968.93,15838.36
Net Income From Continuing Operations,182255630.76,160171271.36,144259314.37,100617412.61
Cash Flowsfromusedin Operating Activities Direct,383092117.11,121502007.95,-24737869.89,124299903.35
Taxes Refund Paid Direct,-10757207.21,-20368421.55,2513596.62,-23605390.91
Classesof Cash Payments,-1707112703.8,-1725501743.28,-1183345668.41,-785712993.13
Other Cash Paymentsfrom Operating Activities,-107498459.3,-99377734.16,-75306527.62,-65765396.08
Paymentson Behalfof Employees,-474305019.99,-408067533.84,-311717722.32,-264260969.69
Paymentsto Suppliersfor Goodsand Services,-1125309224.51,-1218056475.28,-796321418.47,-455686627.36
Classesof Cash Receiptsfrom Operating Activities,2100962028.12,1867372172.78,1156094201.9,933618287.39
Other Cash Receiptsfrom Operating Activities,22847531.62,82318799.46,12166778.74,22175062.23
Receiptsfrom Customers,2078114496.5,1785053373.32,1143927423.16,911443225.16
