,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,55680000.0,55680000.0,41760000.0,41760000.0
Share Issued,55680000.0,55680000.0,41760000.0,41760000.0
Total Debt,6539123.64,75061408.48,28050207.48,33333015.49
Tangible Book Value,925763005.24,909763202.12,364255646.86,308146814.55
Invested Capital,942342128.12,969486301.4,380978082.65,325495746.29
Working Capital,677666847.1,769246357.3,318442668.6,255650122.39
Net Tangible Assets,925763005.24,909763202.12,364255646.86,308146814.55
Capital Lease Obligations,493803.87,20011012.17,23292784.57,26622834.27
Common Stock Equity,942342128.12,925848034.75,380978082.65,324495746.29
Total Capitalization,942342128.12,949471634.73,380978082.65,324495746.29
Total Equity Gross Minority Interest,948839354.85,927530320.08,382336709.7,324796223.24
Minority Interest,6497226.73,1682285.33,1358627.05,300476.95
Stockholders Equity,942342128.12,925848034.75,380978082.65,324495746.29
Retained Earnings,252443128.17,243118163.49,154140740.57,103780343.57
Additional Paid In Capital,607721005.84,607721005.84,342292259.0,684584518.0
Capital Stock,55680000.0,55680000.0,41760000.0,41760000.0
Common Stock,55680000.0,55680000.0,41760000.0,41760000.0
Total Liabilities Net Minority Interest,346648914.11,457631040.12,323737149.52,321489812.31
Total Non Current Liabilities Net Minority Interest,493803.87,44151278.8,32727289.87,36255361.36
Other Non Current Liabilities,,,8379078.41,9626416.52
Non Current Deferred Revenue,0.0,516666.65,1050000.0,
Non Current Deferred Taxes Liabilities,,0.0,5426.89,6110.57
Long Term Debt And Capital Lease Obligation,493803.87,43634612.15,23292784.57,26622834.27
Long Term Capital Lease Obligation,493803.87,20011012.17,23292784.57,26622834.27
Long Term Debt,0.0,23623599.98,0.0,
Current Liabilities,346155110.24,413479761.32,291009859.65,285234450.95
Other Current Liabilities,10123181.48,8746552.27,900885.5,756403.97
Current Debt And Capital Lease Obligation,6045319.77,31426796.33,4757422.91,6710181.22
Current Debt,0.0,20014666.67,0.0,1000000.0
Payables,297239171.15,337820193.88,254805344.04,241245694.93
Other Payable,19862476.41,35781815.54,20053426.51,19877823.12
Total Tax Payable,14409778.52,25429893.65,17430947.57,22145357.05
Accounts Payable,262966916.22,276608484.69,217320969.96,199222514.76
Total Assets,1295488268.96,1385161360.2,706073859.22,646286035.55
Total Non Current Assets,271666311.62,202435241.58,96621330.97,105401462.21
Other Non Current Assets,24384470.44,26312021.23,14432346.6,23418895.13
Non Current Deferred Assets,3489205.66,4014717.5,4933568.21,5591622.2
Non Current Deferred Taxes Assets,11304987.96,7541864.58,5225072.89,4260725.64
Long Term Equity Investment,6829491.29,6606232.17,5998103.18,5480938.46
Investment Properties,2779638.76,2898786.76,63541.31,
Goodwill And Other Intangible Assets,16579122.88,16084832.63,16722435.79,16348931.74
Other Intangible Assets,16579122.88,16084832.63,16722435.79,16348931.74
Net PPE,206299394.63,138976786.71,49246262.99,50300349.04
Accumulated Depreciation,-21766070.54,-18261177.72,-14966131.58,-11462889.01
Gross PPE,228065465.17,157237964.43,64212394.57,61763238.05
Construction In Progress,28129205.65,97465549.55,665395.08,213039.23
Other Properties,13958625.22,30099786.96,31991113.86,36246679.67
Machinery Furniture Equipment,22375932.17,19897086.56,18767941.73,17728278.66
Properties,163601702.13,9775541.36,12787943.9,7575240.49
Current Assets,1023821957.34,1182726118.62,609452528.25,540884573.34
Other Current Assets,138126437.42,4624486.31,5008913.09,
Prepaid Assets,23874609.79,10059076.35,4514233.54,5520126.4
Inventory,114914408.11,74639856.45,71744266.25,92223749.27
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,68070082.82,34851444.98,-2888095.39,-128760285.29
Finished Goods,14639929.12,9126356.54,14342124.26,60555670.12
Work In Process,5405485.55,114660.83,982687.74,5780243.92
Raw Materials,26798910.62,30547394.1,59307549.64,154648120.52
Other Receivables,36509514.05,38587490.25,65423012.54,72266448.01
Accounts Receivable,364556671.5,429664745.2,262991651.6,163368599.22
Allowance For Doubtful Accounts Receivable,-38109074.07,-28377178.25,-26717592.12,-40301893.32
Gross Accounts Receivable,402665745.57,458041923.45,552700895.32,693776290.2
Cash Cash Equivalents And Short Term Investments,345840316.47,625150464.06,199770451.23,207505650.44
Other Short Term Investments,96050000.0,10000000.0,92000000.0,60000000.0
Cash And Cash Equivalents,249790316.47,615150464.06,107770451.23,147505650.44
Cash Equivalents,383083.9,475024.39,30049388.72,145365989.48
Cash Financial,249407232.57,614675439.67,185491513.74,444656612.28
