,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-4183216405.24,-719764542.25,-4421829124.99,-10076256504.42
Repayment Of Debt,-56603589457.03,-79020294640.02,-88395575245.69,-100872402686.18
Issuance Of Debt,49346319709.08,77807134938.11,91747712662.28,142351343706.29
Capital Expenditure,-3195091544.28,-4519612174.6,-8334153045.1,-12826705982.86
End Cash Position,61520758272.84,84009391855.57,96942577448.5,134424670312.49
Beginning Cash Position,84009391855.57,96942577448.5,134424670312.49,140708459264.4
Effect Of Exchange Rate Changes,-268123932.98,130835774.46,34389574.21,557113906.23
Changes In Cash,-22220509649.75,-13064021367.39,-37516482438.2,-6840902858.14
Financing Cash Flow,-24921346545.66,-27672998604.87,-36813164252.0,3438918860.29
Net Other Financing Charges,-3113730351.35,-9290795882.7,-5891428757.02,-4872322642.89
Cash Dividends Paid,-12565812035.55,-13287757807.37,-22130919572.15,-23573198723.28
Net Issuance Payments Of Debt,-7257269747.95,-1213159701.91,3352137416.59,41478941020.11
Net Long Term Debt Issuance,-7257269747.95,-1213159701.91,3352137416.59,41478941020.11
Long Term Debt Payments,-56603589457.03,-79020294640.02,-88395575245.69,-100872402686.18
Long Term Debt Issuance,49346319709.08,77807134938.11,91747712662.28,142351343706.29
Investing Cash Flow,3688961756.87,10809129605.13,-4615642106.31,-13030271196.87
Net Other Investing Changes,516636792.33,5439377679.79,2517284032.65,2486358793.54
Net Investment Purchase And Sale,2689966424.27,5246610552.87,2041715788.24,4366368270.5
Sale Of Investment,3484812917.36,7876032557.57,10569644151.95,14524665670.41
Purchase Of Investment,-794846493.09,-2629422004.7,-8527928363.71,-10158297399.91
Net Business Purchase And Sale,43850209.67,938520929.45,-1185740461.33,-7134125984.56
Sale Of Business,1458169281.63,2086556345.13,1220611929.05,1639404846.29
Purchase Of Business,-1414319071.96,-1148035415.68,-2406352390.38,-8773530830.85
Net PPE Purchase And Sale,438508330.6,-815379556.98,-7988901465.87,-12748872276.35
Sale Of PPE,3633599874.88,3704232617.62,345251579.23,77833706.51
Purchase Of PPE,-3195091544.28,-4519612174.6,-8334153045.1,-12826705982.86
Operating Cash Flow,-988124860.96,3799847632.35,3912323920.11,2750449478.44
Change In Working Capital,10877387811.76,-1126724415.71,-30167882723.16,-43575515782.21
Change In Other Current Assets,15758752103.19,-3748488552.68,-3250000125.23,-3021453602.26
Change In Payable,-144305874720.9,-201055949280.86,-284958879710.86,-241467041249.9
Change In Inventory,127924517652.42,198890503706.48,234157963122.82,196480396802.66
Change In Receivables,11499992777.05,4787209711.35,23883033990.11,4432582267.29
Other Non Cash Items,7580393725.08,5938735987.29,3714825488.38,2615174791.68
Depreciation And Amortization,10353557700.3,8721686040.15,9080794742.68,9299962163.91
Amortization Cash Flow,2310096828.41,2309870259.18,2670278325.96,3359318621.89
Depreciation,8043460871.89,6411815780.97,6410516416.72,5940643542.02
Gain Loss On Investment Securities,5938850952.78,2869748500.46,-3027942362.8,-4120705814.85
Gain Loss On Sale Of PPE,-31565132.08,2534174985.11,-10858912.42,-12758542.64
Net Income From Continuing Operations,-91810091101.49,-48703934402.33,20455558414.74,37612558798.7
Cash Flowsfromusedin Operating Activities Direct,-988124860.96,3799847632.35,3912323920.11,2750449478.44
Taxes Refund Paid Direct,-19518108611.18,-31891015654.88,-49668323588.4,-54255527650.2
Classesof Cash Payments,-121643141400.61,-183931300533.79,-267548023032.94,-308667424603.19
Other Cash Paymentsfrom Operating Activities,-11407647899.93,-18718602249.69,-18376476322.81,-38389598729.05
Paymentson Behalfof Employees,-18589950465.46,-19583037877.67,-19474682644.87,-20032554697.91
Paymentsto Suppliersfor Goodsand Services,-91645543035.22,-145629660406.43,-229696864065.26,-250245271176.23
Classesof Cash Receiptsfrom Operating Activities,140173125150.83,219622163821.02,321128670541.45,365673401731.83
Other Cash Receiptsfrom Operating Activities,16933958110.87,18623891216.91,24479561917.45,42137975137.88
Receiptsfrom Customers,123239167039.96,200998272604.11,296649108624.0,323535426593.95
