,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-532268014.99,378151247.73,3202681946.57,634158185.96
Repayment Of Debt,-252388246.49,-148409800.0,-346355417.76,-77598972.0
Issuance Of Debt,231236626.55,186439895.16,351600000.0,240353017.76
Capital Expenditure,-887349661.68,-1159671679.46,-929910626.16,-1047789420.88
End Cash Position,2027005826.5,3783641805.07,5185196205.79,1413346771.02
Beginning Cash Position,3783641805.07,5185196205.79,1413346771.02,701462860.43
Effect Of Exchange Rate Changes,4384996.85,7619144.02,26262437.0,-8745856.61
Changes In Cash,-1761020975.42,-1409173544.74,3745586997.77,720629767.2
Financing Cash Flow,-612743421.91,-893259655.38,3126896215.48,52785445.43
Net Other Financing Charges,-180650430.7,16184706.15,3249744462.15,2772310.76
Cash Dividends Paid,-410180871.27,-907474456.69,-127492828.91,-112740911.09
Net Issuance Payments Of Debt,-21151619.94,38030095.16,5244582.24,162754045.76
Net Long Term Debt Issuance,-21151619.94,38030095.16,5244582.24,162754045.76
Long Term Debt Payments,-252388246.49,-148409800.0,-346355417.76,-77598972.0
Long Term Debt Issuance,231236626.55,186439895.16,351600000.0,240353017.76
Investing Cash Flow,-1503359200.2,-2053736816.55,-3513901790.44,-1014103285.07
Net Other Investing Changes,19415247.84,-920000000.0,-850001067.81,2539553.76
Net Investment Purchase And Sale,-651480368.91,25928210.83,-1734876225.51,22952373.95
Sale Of Investment,6075200991.09,2156228210.83,1145493774.49,73660673.95
Purchase Of Investment,-6726681360.0,-2130300000.0,-2880370000.0,-50708300.0
Net Business Purchase And Sale,,-714180.0,,
Purchase Of Business,,-714180.0,,
Net PPE Purchase And Sale,-871294079.13,-1158950847.38,-929024497.12,-1039595212.78
Sale Of PPE,16055582.55,720832.08,886129.04,8194208.1
Purchase Of PPE,-887349661.68,-1159671679.46,-929910626.16,-1047789420.88
Operating Cash Flow,355081646.69,1537822927.19,4132592572.73,1681947606.84
Change In Working Capital,-8981050.66,-278250118.11,-938602400.74,-620347050.32
Change In Other Current Assets,-85378260.2,-109100693.41,20115959.02,-12476229.41
Change In Payable,-805750311.64,-935616463.37,1115910250.89,1322153023.39
Change In Inventory,-58184275.09,-218344025.5,-296471851.12,-222971057.44
Change In Receivables,940331796.27,984811064.17,-1778156759.53,-1707052786.86
Other Non Cash Items,-7466373.43,23340754.98,-11958901.7,14836378.15
Depreciation And Amortization,300650828.64,231514598.68,151900274.1,105275795.94
Amortization Cash Flow,31581210.67,28120375.92,14736129.42,12577830.61
Depreciation,269069617.97,203394222.76,137164144.68,92697965.33
Gain Loss On Investment Securities,-146343414.87,-123555086.34,-46090524.47,-11252925.62
Gain Loss On Sale Of PPE,-7390418.88,1083334.35,2736754.72,967448.94
Net Income From Continuing Operations,109094522.37,1246504389.95,4863301154.03,2079214206.82
Cash Flowsfromusedin Operating Activities Direct,355081646.69,1537822927.19,4132592572.73,1681947606.84
Taxes Refund Paid Direct,-114156536.79,-537299053.9,-1164225674.9,-295758640.81
Classesof Cash Payments,-3179431927.19,-4868579946.24,-4766228111.3,-2456673902.31
Other Cash Paymentsfrom Operating Activities,-1524348792.72,-3046010083.1,-2890761881.7,-962642935.83
Paymentson Behalfof Employees,-1032462819.19,-1077903323.07,-857542286.93,-553608084.61
Paymentsto Suppliersfor Goodsand Services,-622620315.28,-744666540.07,-1017923942.67,-940422881.87
Classesof Cash Receiptsfrom Operating Activities,3648670110.67,6943701927.33,10063046358.93,4434380149.96
Other Cash Receiptsfrom Operating Activities,329904788.73,268741865.52,293850922.81,108330512.53
Receiptsfrom Customers,3318765321.94,6674960061.81,9769195436.12,4326049637.43
