,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-19041701.3575,-43307888.769063,-12549400.703522,-11866098.293205
Tax Rate For Calcs,0.25,0.105417,0.128861,0.105385
Normalized EBITDA,452623395.68,2042590616.61,5839648368.35,2547709396.69
Total Unusual Items,-76166805.43,-410823819.82,-97387277.36,-112597103.49
Total Unusual Items Excluding Goodwill,-76166805.43,-410823819.82,-97387277.36,-112597103.49
Net Income From Continuing Operation Net Minority Interest,106235425.64,1247679723.81,4735795243.51,2021467667.66
Reconciled Depreciation,300650828.64,231514598.68,151900274.1,105275795.94
Reconciled Cost Of Revenue,759044722.33,873242267.41,1170412037.36,817710610.15
EBITDA,376456590.25,1631766796.79,5742261090.99,2435112293.2
EBIT,75805761.61,1400252198.11,5590360816.89,2329836497.26
Net Interest Income,50644602.33,79963282.64,33725171.49,3550498.71
Interest Expense,8324928.73,6860370.34,7669723.73,5691148.31
Interest Income,59455687.13,87977395.3,42151102.03,9771599.64
Normalized Income,163360529.7125,1615195654.860937,4820633120.166478,2122198672.856795
Net Income From Continuing And Discontinued Operation,106235425.64,1247679723.81,4735795243.51,2021467667.66
Total Expenses,2243102768.34,3888900207.26,5585607147.65,3313950618.07
Total Operating Income As Reported,93837662.73,1401450911.56,5596038041.58,2328455800.63
Diluted Average Shares,1327942820.0,1260282549.0,1249550196.0,1230458580.0
Basic Average Shares,1327942820.0,1260282549.0,1249550196.0,1230458580.0
Diluted EPS,0.08,0.99,3.79,1.642857
Basic EPS,0.08,0.99,3.79,1.642857
Net Income Common Stockholders,106235425.64,1247679723.81,4735795243.51,2021467667.66
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,106235425.64,1247679723.81,4735795243.51,2021467667.66
Minority Interests,-2859096.73,1175333.86,-127505910.52,-57746539.16
Net Income Including Noncontrolling Interests,109094522.37,1246504389.95,4863301154.03,2079214206.82
Net Income Continuous Operations,109094522.37,1246504389.95,4863301154.03,2079214206.82
Tax Provision,-41613689.49,146887437.82,719389939.13,244931142.13
Pretax Income,67480832.88,1393391827.77,5582691093.16,2324145348.95
Other Non Operating Income Expenses,-26356829.85,-8059083.79,-13346948.42,-4310451.68
Special Income Charges,-112874141.19,-436963437.6,-111246384.76,-113980223.71
Other Special Charges,-7923472.52,-221616.08,-59832.03,721594.17
Write Off,17171300.92,-22547590.21,90803671.11,83417592.74
Impairment Of Capital Assets,103626312.79,459732643.89,20502545.68,29841036.8
Net Non Operating Interest Income Expense,50644602.33,79963282.64,33725171.49,3550498.71
Total Other Finance Cost,486156.07,1153742.32,756206.81,529952.62
Interest Expense Non Operating,8324928.73,6860370.34,7669723.73,5691148.31
Interest Income Non Operating,59455687.13,87977395.3,42151102.03,9771599.64
Operating Income,2300477.31,1621882305.64,5599581567.69,2436378456.62
Operating Expense,1484058046.01,3015657939.85,4415195110.29,2496240007.92
Other Operating Expenses,23100236.89,-47207322.88,51276833.65,26712895.17
Depreciation And Amortization In Income Statement,141618604.73,109164485.57,53859752.92,78787946.05
Depreciation Income Statement,141618604.73,109164485.57,53859752.92,78787946.05
Research And Development,886051943.23,1197930447.47,1099029703.37,681822864.24
Selling General And Administration,457524879.54,1620134011.66,2999092268.52,1485111229.86
Selling And Marketing Expense,390203101.7,1518123943.68,2924934220.83,1443650733.96
General And Administrative Expense,67321777.84,102010067.98,74158047.69,41460495.9
Gross Profit,1486358523.32,4637540245.49,10014776677.98,4932618464.54
Cost Of Revenue,759044722.33,873242267.41,1170412037.36,817710610.15
Total Revenue,2245403245.65,5510782512.9,11185188715.34,5750329074.69
Operating Revenue,2245403245.65,5510782512.9,11185188715.34,5750329074.69
