,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1265122774.0,1268206999.0,1268498987.0,1232291200.0
Share Issued,1265122774.0,1268206999.0,1268498987.0,1232291200.0
Total Debt,382906634.3,309352249.39,277855695.16,287064545.77
Tangible Book Value,11549938195.76,12057853344.21,12008881264.84,4171160047.3
Invested Capital,12460619529.45,12897093949.06,12583884545.9,4706825334.05
Working Capital,6362803535.56,7632100381.42,8694569312.75,2280872692.89
Net Tangible Assets,11549938195.76,12057853344.21,12008881264.84,4171160047.3
Capital Lease Obligations,80974824.04,12362763.06,18427692.63,32592210.06
Common Stock Equity,12262802018.66,12700597999.65,12341257272.74,4466287176.41
Total Capitalization,12356995269.95,12815954053.9,12443745072.74,4471187176.41
Total Equity Gross Minority Interest,12447959865.77,12883657250.03,12564891856.98,4562490919.69
Minority Interest,185157847.11,183059250.38,223634584.24,96203743.28
Stockholders Equity,12262802018.66,12700597999.65,12341257272.74,4466287176.41
Treasury Stock,92171358.6,129423216.0,200167849.6,
Retained Earnings,7231872601.01,7574801075.42,7357055699.27,3151074941.62
Additional Paid In Capital,3117629882.3,3290408912.05,3706543451.55,424010442.38
Capital Stock,1265122774.0,1268206999.0,906070705.0,607040000.0
Common Stock,1265122774.0,1268206999.0,906070705.0,607040000.0
Total Liabilities Net Minority Interest,2241436443.7,2831340634.47,3664624714.14,2483457184.65
Total Non Current Liabilities Net Minority Interest,229364743.46,161365739.6,179434921.76,117728140.09
Other Non Current Liabilities,,,,3800000.0
Non Current Deferred Revenue,54196668.13,33646922.29,41368657.09,76435930.03
Non Current Deferred Taxes Liabilities,,,17150772.04,
Long Term Debt And Capital Lease Obligation,175168075.33,127718817.31,120915492.63,37492210.06
Long Term Capital Lease Obligation,80974824.04,12362763.06,18427692.63,32592210.06
Long Term Debt,94193251.29,115356054.25,102487800.0,4900000.0
Current Liabilities,2012071700.24,2669974894.87,3485189792.38,2365729044.56
Other Current Liabilities,847377.79,3758344.84,1937828.0,2316605.27
Current Debt And Capital Lease Obligation,207738558.97,181633432.08,156940202.53,249572335.71
Current Debt,103624259.5,81139895.16,140139473.16,235638157.64
Payables,1755335911.31,2414206233.89,3244032650.2,2043541345.53
Other Payable,1286969554.6,2008157490.12,2747228111.51,1660400911.19
Total Tax Payable,23504473.32,16456200.08,145003585.0,189685100.62
Accounts Payable,444861883.39,389592543.69,351800953.69,193455333.72
Total Assets,14689396309.47,15714997884.5,16229516571.12,7045948104.34
Total Non Current Assets,6314521073.67,5412922608.21,4049757465.99,2399346366.89
Other Non Current Assets,294669125.99,459407848.22,372296535.63,249091942.48
Non Current Deferred Assets,163448782.42,79830809.88,132491387.55,21975231.25
Non Current Deferred Taxes Assets,243333215.92,157954955.72,66005034.35,68970221.33
Investmentin Financial Assets,1361295433.26,1431295433.26,911295433.26,61295433.26
Held To Maturity Securities,1350000000.0,1420000000.0,900000000.0,50000000.0
Available For Sale Securities,11295433.26,11295433.26,11295433.26,11295433.26
Long Term Equity Investment,714180.0,714180.0,,
Goodwill And Other Intangible Assets,712863822.9,642744655.44,332376007.9,295127129.11
Other Intangible Assets,712863822.9,642744655.44,332376007.9,295127129.11
Net PPE,3538196513.18,2640974725.69,2235293067.3,1702886409.46
Accumulated Depreciation,-1064486485.75,-758391220.6,-529867348.21,-430147901.5
Gross PPE,4602682998.93,3399365946.29,2765160415.51,2133034310.96
Construction In Progress,1468934890.63,814556476.62,720510269.92,924382451.4
Other Properties,564922150.05,403899904.95,324605079.96,238695441.75
Machinery Furniture Equipment,1789177791.26,1456035587.67,1091158754.84,577290756.81
Buildings And Improvements,,,,392665661.0
Properties,779648166.99,724873977.05,628886310.79,392665661.0
Current Assets,8374875235.8,10302075276.29,12179759105.13,4646601737.45
Other Current Assets,523395029.95,495148163.38,106299245.39,243446083.77
Prepaid Assets,13182655.91,12275340.12,32760798.97,68776147.4
Inventory,863192935.3,905484973.0,869136666.62,593167361.18
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,10543752.43,,,
Finished Goods,371484916.52,422017899.25,301180642.41,191038675.34
Work In Process,182830197.24,136857042.91,153398360.13,80484034.17
Raw Materials,298334069.11,346610030.84,414557664.08,321644651.67
Other Receivables,36552713.12,24597624.93,31184455.11,29589691.07
Accounts Receivable,2040646832.44,2990889287.05,3939517109.12,2255917402.6
Allowance For Doubtful Accounts Receivable,-202026078.78,-190268512.05,-213537417.0,-122959022.76
Gross Accounts Receivable,2242672911.22,3181157799.1,4153054526.12,2378876425.36
Cash Cash Equivalents And Short Term Investments,4897905069.08,5873679887.81,7200860829.92,1455705051.43
Other Short Term Investments,2510052256.14,2055361208.46,2008612909.18,40388683.08
Cash And Cash Equivalents,2387852812.94,3818318679.35,5192247920.74,1415316368.35
Cash Equivalents,15266898.26,34676874.28,7051714.95,1969597.33
Cash Financial,2372585914.68,3783641805.07,5185196205.79,1413346771.02
