,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-7095072500.0,-1426701650.964316,-1722271644.749946,-967636534.625259
Tax Rate For Calcs,0.25,0.145897,0.171355,0.159854
Normalized EBITDA,41610546000.0,26814691000.0,30431630000.0,27974416000.0
Total Unusual Items,-28380290000.0,-9778852000.0,-10050896000.0,-6053265000.0
Total Unusual Items Excluding Goodwill,-28380290000.0,-9778852000.0,-10050896000.0,-6053265000.0
Net Income From Continuing Operation Net Minority Interest,1321768000.0,6745954000.0,8670405000.0,10276187000.0
Reconciled Depreciation,4566819000.0,4388620000.0,3936056000.0,3858860000.0
Reconciled Cost Of Revenue,409445805000.0,498543592000.0,572456849000.0,535516918000.0
EBITDA,13230256000.0,17035839000.0,20380734000.0,21921151000.0
EBIT,8663437000.0,12647219000.0,16444678000.0,18062291000.0
Net Interest Income,-704466000.0,-1224516000.0,-1294079000.0,-1147022000.0
Interest Expense,3654143000.0,3392681000.0,2679906000.0,2670175000.0
Interest Income,3452238000.0,2715515000.0,2001447000.0,2423313000.0
Normalized Income,22606985500.0,15098104349.035685,16999029355.250053,15361815465.37474
Net Income From Continuing And Discontinued Operation,1321768000.0,6745954000.0,8670405000.0,10276187000.0
Total Expenses,440065956000.0,531449586000.0,609077858000.0,569844189000.0
Rent Expense Supplemental,335563000.0,273624000.0,236762000.0,199781000.0
Total Operating Income As Reported,5194791000.0,9082902000.0,13715837000.0,15384879000.0
Diluted Average Shares,660884000000.0,28108141667.0,26273954545.0,22835971111.0
Basic Average Shares,660884000000.0,28108141667.0,26273954545.0,22835971111.0
Diluted EPS,0.002,0.24,0.33,0.45
Basic EPS,0.002,0.24,0.33,0.45
Net Income Common Stockholders,1321768000.0,6745954000.0,8670405000.0,10276187000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1321768000.0,6745954000.0,8670405000.0,10276187000.0
Minority Interests,-1200260000.0,-1158378000.0,-2735704000.0,-2655443000.0
Net Income Including Noncontrolling Interests,2522028000.0,7904332000.0,11406109000.0,12931630000.0
Net Income Continuous Operations,2522028000.0,7904332000.0,11406109000.0,12931630000.0
Tax Provision,2487266000.0,1350206000.0,2358663000.0,2460486000.0
Pretax Income,5009294000.0,9254538000.0,13764772000.0,15392116000.0
Other Non Operating Income Expenses,-185497000.0,-197557000.0,-237602000.0,-189020000.0
Special Income Charges,-27288906000.0,-8681713000.0,-8286038000.0,-4658171000.0
Other Special Charges,-364625000.0,-1052666000.0,-663075000.0,-303355000.0
Write Off,8214433000.0,7193525000.0,5994293000.0,3601874000.0
Impairment Of Capital Assets,19439098000.0,2540854000.0,2954820000.0,1359652000.0
Net Non Operating Interest Income Expense,-704466000.0,-1224516000.0,-1294079000.0,-1147022000.0
Total Other Finance Cost,502561000.0,547350000.0,615620000.0,900160000.0
Interest Expense Non Operating,3654143000.0,3392681000.0,2679906000.0,2670175000.0
Interest Income Non Operating,3452238000.0,2715515000.0,2001447000.0,2423313000.0
Operating Income,15314464000.0,20575052000.0,24792564000.0,22824883000.0
Operating Expense,30620151000.0,32905994000.0,36621009000.0,34327271000.0
Other Operating Expenses,2759434000.0,2268308000.0,2065617000.0,1979315000.0
Depreciation And Amortization In Income Statement,892633000.0,853157000.0,795726000.0,840371000.0
Amortization,196659000.0,212078000.0,199702000.0,183798000.0
Depreciation Income Statement,695974000.0,641079000.0,596024000.0,656573000.0
Research And Development,13963960000.0,16406225000.0,19730402000.0,18732632000.0
Selling General And Administration,3423108000.0,4155729000.0,4517639000.0,3707315000.0
Selling And Marketing Expense,1343347000.0,1593405000.0,1612977000.0,1441362000.0
General And Administrative Expense,2079761000.0,2562324000.0,2904662000.0,2265953000.0
Rent And Landing Fees,335563000.0,273624000.0,236762000.0,199781000.0
Gross Profit,45934615000.0,53481046000.0,61413573000.0,57152154000.0
Cost Of Revenue,409445805000.0,498543592000.0,572456849000.0,535516918000.0
Total Revenue,455380420000.0,552024638000.0,633870422000.0,592669072000.0
Operating Revenue,455380420000.0,552024638000.0,633870422000.0,592669072000.0
