,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,20723619170.0,20723619170.0,20723619170.0,20723619170.0
Share Issued,20723619170.0,20723619170.0,20723619170.0,20723619170.0
Net Debt,,25606516000.0,21248803000.0,4848138000.0
Total Debt,80523265000.0,93751396000.0,74235016000.0,62884295000.0
Tangible Book Value,129117811000.0,121108458000.0,124275997000.0,100538554000.0
Invested Capital,221336642000.0,231208465000.0,211169254000.0,171449812000.0
Working Capital,33220219000.0,26137270000.0,35315508000.0,52361011000.0
Net Tangible Assets,129117811000.0,121108458000.0,124275997000.0,100538554000.0
Capital Lease Obligations,410397000.0,422701000.0,501345000.0,569000000.0
Common Stock Equity,155762737000.0,153043098000.0,145480182000.0,121116261000.0
Total Capitalization,199209429000.0,197354629000.0,182948973000.0,151256934000.0
Total Equity Gross Minority Interest,183559438000.0,182335866000.0,167991165000.0,161917562000.0
Minority Interest,27796701000.0,29292768000.0,22510983000.0,40801301000.0
Stockholders Equity,155762737000.0,153043098000.0,145480182000.0,121116261000.0
Other Equity Interest,54100000000.0,50600000000.0,47400000000.0,28500000000.0
Retained Earnings,51289390000.0,52700255000.0,49859806000.0,45110342000.0
Additional Paid In Capital,22467142000.0,22467142000.0,22467142000.0,22467142000.0
Capital Stock,20723619000.0,20723619000.0,20723619000.0,20723619000.0
Common Stock,20723619000.0,20723619000.0,20723619000.0,20723619000.0
Preferred Stock,,,,
Total Liabilities Net Minority Interest,655929244000.0,625679889000.0,493611071000.0,423475265000.0
Total Non Current Liabilities Net Minority Interest,49514666000.0,52049989000.0,44792628000.0,37630616000.0
Other Non Current Liabilities,1330716000.0,1367485000.0,1457238000.0,1542104000.0
Tradeand Other Payables Non Current,3467833000.0,4782233000.0,4134689000.0,4121763000.0
Non Current Deferred Revenue,738992000.0,1019027000.0,1058582000.0,1078553000.0
Non Current Deferred Taxes Liabilities,120036000.0,147012000.0,171983000.0,178523000.0
Long Term Debt And Capital Lease Obligation,43857089000.0,44734232000.0,37970136000.0,30709673000.0
Long Term Capital Lease Obligation,410397000.0,422701000.0,501345000.0,569000000.0
Long Term Debt,43446692000.0,44311531000.0,37468791000.0,30140673000.0
Current Liabilities,606414578000.0,573629900000.0,448818443000.0,385844649000.0
Other Current Liabilities,34366141000.0,33573888000.0,26966599000.0,19097094000.0
Current Debt And Capital Lease Obligation,36666176000.0,49017164000.0,36264880000.0,32174622000.0
Current Debt,22127213000.0,33853836000.0,28220281000.0,20192878000.0
Payables,478596493000.0,429092236000.0,320313632000.0,260356051000.0
Other Payable,52426114000.0,57649429000.0,41880904000.0,30030949000.0
Dividends Payable,992051000.0,1238350000.0,1012864000.0,452635000.0
Total Tax Payable,2969140000.0,4972005000.0,5308635000.0,5525953000.0
Accounts Payable,422209188000.0,365232452000.0,272111229000.0,224346514000.0
Total Assets,839488682000.0,808015755000.0,661602236000.0,585392827000.0
Total Non Current Assets,199853885000.0,208248585000.0,177468285000.0,147187167000.0
Other Non Current Assets,36064282000.0,24379102000.0,14742463000.0,7098058000.0
Non Current Deferred Assets,342458000.0,361491000.0,351699000.0,396200000.0
Non Current Deferred Taxes Assets,8985407000.0,8936039000.0,6949230000.0,6268552000.0
Investmentin Financial Assets,6163309000.0,6573856000.0,5118739000.0,5417820000.0
Available For Sale Securities,6163309000.0,6573856000.0,5118739000.0,5417820000.0
Long Term Equity Investment,40731505000.0,38078760000.0,36236395000.0,31863695000.0
Investment Properties,7304471000.0,8320768000.0,8020390000.0,7871895000.0
Goodwill And Other Intangible Assets,26644926000.0,31934640000.0,21204185000.0,20577707000.0
Other Intangible Assets,26597565000.0,31880717000.0,21154110000.0,20523392000.0
Goodwill,47361000.0,53923000.0,50075000.0,54315000.0
Net PPE,21927771000.0,35244114000.0,34020049000.0,31851597000.0
Accumulated Depreciation,-23713300000.0,-33602416000.0,-33250773000.0,-32834054000.0
Gross PPE,45641071000.0,68846530000.0,67270822000.0,64685651000.0
Construction In Progress,4747680000.0,5493997000.0,3830579000.0,4077347000.0
Other Properties,3055368000.0,5331481000.0,5427707000.0,5157472000.0
Machinery Furniture Equipment,12741594000.0,22698460000.0,23137537000.0,24605948000.0
Properties,25096429000.0,35322592000.0,34874999000.0,30844884000.0
Current Assets,639634797000.0,599767170000.0,484133951000.0,438205660000.0
Other Current Assets,20409178000.0,23373626000.0,17460312000.0,12429255000.0
Hedging Assets Current,,,12676000.0,
Prepaid Assets,19028155000.0,22793334000.0,33120920000.0,36352532000.0
Inventory,15687453000.0,75593134000.0,80075514000.0,79948631000.0
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,10094268000.0,68713550000.0,72990203000.0,71421184000.0
Finished Goods,1740584000.0,2268400000.0,2276280000.0,2812610000.0
Work In Process,2004047000.0,2129636000.0,1848495000.0,2129477000.0
Raw Materials,1848554000.0,2481548000.0,2960536000.0,3585360000.0
Other Receivables,263306078000.0,211931730000.0,178985045000.0,170372130000.0
Accounts Receivable,243437020000.0,213513725000.0,130037264000.0,93439673000.0
Allowance For Doubtful Accounts Receivable,-30499748000.0,-27077170000.0,-21116108000.0,-17536955000.0
Gross Accounts Receivable,273936768000.0,240590895000.0,151153372000.0,110976628000.0
Cash Cash Equivalents And Short Term Investments,77766913000.0,52561621000.0,44442220000.0,45663439000.0
Other Short Term Investments,2030000.0,2770000.0,1951000.0,178026000.0
Cash And Cash Equivalents,77764883000.0,52558851000.0,44440269000.0,45485413000.0
Cash Equivalents,1616257000.0,2579302000.0,3427934000.0,5047260000.0
Cash Financial,76148626000.0,49979549000.0,41012335000.0,40438153000.0
