,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,332315937.83,204245017.62,617080799.7,468503101.98
Repayment Of Debt,-686804934.8,-614625391.74,-559237665.97,-463217780.26
Issuance Of Debt,,,260072114.74,
Capital Expenditure,-122232778.51,-484534904.79,-121465074.06,-147411502.7
End Cash Position,469145920.2,1194361825.44,175893562.77,49904602.37
Beginning Cash Position,1194361825.44,175893562.77,49904602.37,109611058.23
Effect Of Exchange Rate Changes,-6178677.17,3678985.0,5043055.8,-1461530.53
Changes In Cash,-719037228.07,1014789277.67,120945904.6,-58244925.33
Other Cash Adjustment Inside Changein Cash,,-0.01,,
Financing Cash Flow,-980680795.08,362404547.0,-502879882.97,-527472887.31
Net Other Financing Charges,-190043920.78,1063166179.36,-154304440.04,-6518177.22
Cash Dividends Paid,-67529913.78,-86136240.62,-49409891.7,-57736929.83
Net Issuance Payments Of Debt,-686804934.8,-614625391.74,-299165551.23,-463217780.26
Net Long Term Debt Issuance,-686804934.8,-614625391.74,-299165551.23,-463217780.26
Long Term Debt Payments,-686804934.8,-614625391.74,-559237665.97,-463217780.26
Long Term Debt Issuance,,,260072114.74,
Investing Cash Flow,-192905149.33,-36395191.73,-114720086.19,-146686642.7
Net Other Investing Changes,146793051.01,,,
Net Investment Purchase And Sale,-217475421.83,35724209.93,-955012.13,-1275140.0
Sale Of Investment,310383.98,36270531.84,2915.73,
Purchase Of Investment,-217785805.81,-546321.91,-957927.86,-1275140.0
Net Business Purchase And Sale,,,7700000.0,2000000.0
Sale Of Business,,,7700000.0,2000000.0
Net PPE Purchase And Sale,-122222778.51,-72119401.66,-121465074.06,-147411502.7
Sale Of PPE,10000.0,412415503.13,,
Purchase Of PPE,-122232778.51,-484534904.79,-121465074.06,-147411502.7
Operating Cash Flow,454548716.34,688779922.41,738545873.76,615914604.68
Change In Working Capital,-441474200.32,584130344.37,-322659793.29,-301457859.14
Change In Other Current Assets,-285684804.8,821971348.65,-33142932.53,-174708332.49
Change In Payable,-398482071.88,93628279.51,-323621835.63,-55404971.99
Change In Inventory,13816672.15,-60042277.9,-1321530.72,-8394798.18
Change In Receivables,228876004.21,-271427005.89,35426505.59,-62949756.48
Other Non Cash Items,108990958.57,448187490.17,461777686.59,498518036.37
Depreciation And Amortization,317575023.38,311267299.29,308234580.84,315714045.56
Amortization Cash Flow,2011922.93,2586108.82,2164829.6,1481010.84
Depreciation,315563100.45,308681190.47,306069751.24,314233034.72
Gain Loss On Investment Securities,-1082186.4,-3001166225.89,797152912.77,595059578.36
Gain Loss On Sale Of PPE,-5089703.25,899805721.46,-19484.65,-17435.9
Net Income From Continuing Operations,520658885.19,1282799197.96,-726263353.26,-941608101.18
Cash Flowsfromusedin Operating Activities Direct,454548716.34,688779922.41,738545873.76,615914604.68
Taxes Refund Paid Direct,-574222492.46,-982713578.5,-1031341227.89,-722500223.96
Classesof Cash Payments,-1395538391.4,-1349099626.03,-1105637105.32,-1077638496.53
Other Cash Paymentsfrom Operating Activities,-137393840.2,-239093480.39,-92841607.51,-247821154.25
Paymentson Behalfof Employees,-272527258.64,-229594963.83,-184398882.83,-193663744.34
Paymentsto Suppliersfor Goodsand Services,-985617292.56,-880411181.81,-828396614.98,-636153597.94
Classesof Cash Receiptsfrom Operating Activities,2424309600.2,3020593126.94,2875524206.97,2416053325.17
Other Cash Receiptsfrom Operating Activities,118494043.47,16032598.55,18637391.71,13174542.11
Receiptsfrom Customers,2305815556.73,3004560528.39,2856886815.26,2402878783.06
