,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-2607797.586345,-2516453.579934,1097160.511115,3380795.785542
Tax Rate For Calcs,0.098361,0.075092,0.157705,0.117377
Normalized EBITDA,2671702367.2,2158540574.14,2531246200.94,2587815664.15
Total Unusual Items,-26512520.07,-33511578.92,6957041.21,28802790.1
Total Unusual Items Excluding Goodwill,-26512520.07,-33511578.92,6957041.21,28802790.1
Net Income From Continuing Operation Net Minority Interest,1748479011.62,1347488327.37,1598589243.1,1852007494.47
Reconciled Depreciation,695534018.45,661132588.67,531995664.85,433347873.91
Reconciled Cost Of Revenue,30075874726.26,23942043794.54,25070550473.23,21468604437.8
EBITDA,2645189847.13,2125028995.22,2538203242.15,2616618454.25
EBIT,1949655828.68,1463896406.55,2006207577.3,2183270580.34
Net Interest Income,22284024.66,48784221.97,10492805.84,25232760.93
Interest Expense,8200423.69,4947890.15,56322735.13,41429556.2
Interest Income,34811846.62,59468672.84,73138118.29,73199425.51
Normalized Income,1772383734.103655,1378483452.710066,1592729362.401115,1826585500.155542
Net Income From Continuing And Discontinued Operation,1748479011.62,1347488327.37,1598589243.1,1852007494.47
Total Expenses,30498079894.52,25024316768.43,26014569128.66,22429211364.53
Rent Expense Supplemental,2224135.69,374736.95,651701.7,2510901.01
Total Operating Income As Reported,1963022807.74,1460266561.0,1954127826.43,2172722883.65
Diluted Average Shares,1257898570.0,1028617044.0,1065726162.0,979898145.0
Basic Average Shares,1197588364.0,1028617044.0,963005568.0,935357320.0
Diluted EPS,1.39,1.31,1.5,1.89
Basic EPS,1.46,1.31,1.66,1.98
Net Income Common Stockholders,1748479011.62,1347488327.37,1598589243.1,1852007494.47
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1748479011.62,1347488327.37,1598589243.1,1852007494.47
Minority Interests,-2012927.59,-1904735.8,-43788918.36,-38429860.7
Net Income Including Noncontrolling Interests,1750491939.21,1349393063.17,1642378161.46,1890437355.17
Net Income Continuous Operations,1750491939.21,1349393063.17,1642378161.46,1890437355.17
Tax Provision,190963465.78,109555453.23,307506680.71,251403668.97
Pretax Income,1941455404.99,1458948516.4,1949884842.17,2141841024.14
Other Non Operating Income Expenses,-21567402.75,-46405092.22,-7090634.72,-100710180.28
Special Income Charges,-26512520.07,-23892026.24,8101503.34,24985550.81
Other Special Charges,4160453.37,3950924.45,486980.64,5652842.17
Write Off,14133020.06,10249814.41,-34103388.16,-43755926.11
Impairment Of Capital Assets,8219046.64,9691287.38,25514904.18,13117533.13
Net Non Operating Interest Income Expense,22284024.66,48784221.97,10492805.84,25232760.93
Total Other Finance Cost,4327398.27,5736560.72,6322577.32,6537108.38
Interest Expense Non Operating,8200423.69,4947890.15,56322735.13,41429556.2
Interest Income Non Operating,34811846.62,59468672.84,73138118.29,73199425.51
Operating Income,1822792034.2,1417866954.82,1766564238.86,2183405086.37
Operating Expense,422205168.26,1082272973.89,944018655.43,960606926.73
Other Operating Expenses,180297051.37,160841983.67,139939312.62,110516986.92
Depreciation And Amortization In Income Statement,49623061.98,43534166.07,43630873.43,42240626.17
Amortization,12978876.1,,,
Depreciation Income Statement,36644185.88,43534166.07,43630873.43,42240626.17
Research And Development,445737241.83,1084024355.04,994703385.43,953482678.78
Selling General And Administration,156680605.62,126966883.16,121054158.88,121675220.4
Selling And Marketing Expense,46726697.67,30818643.03,24558053.58,31837211.36
General And Administrative Expense,109953907.95,96148240.13,96496105.3,89838009.04
Rent And Landing Fees,2224135.69,374736.95,651701.7,2510901.01
Gross Profit,2244997202.46,2500139928.71,2710582894.29,3144012013.1
Cost Of Revenue,30075874726.26,23942043794.54,25070550473.23,21468604437.8
Total Revenue,32320871928.72,26442183723.25,27781133367.52,24612616450.9
Operating Revenue,32320871928.72,26442183723.25,27781133367.52,24612616450.9
