,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1243704027.0,1192492027.0,969812678.0,955615248.0
Share Issued,1243704027.0,1192492027.0,969812678.0,955615248.0
Total Debt,582872873.47,450877399.37,1276223532.43,1430166497.63
Tangible Book Value,16737497941.18,15216732514.28,11763276219.76,10225462657.9
Invested Capital,17883143125.54,16095476756.92,13477915051.16,12100005515.45
Working Capital,9590883989.71,8295350910.5,6767928928.49,6297213521.6
Net Tangible Assets,16737497941.18,15216732514.28,11763276219.76,10225462657.9
Capital Lease Obligations,954939.11,,,2971961.9
Common Stock Equity,17301578792.95,15644599357.55,12201927757.14,10674059092.11
Total Capitalization,17301578792.95,15644599357.55,13186869906.49,11723906190.69
Total Equity Gross Minority Interest,17597944348.06,15943495185.07,12637211204.71,11068391861.32
Minority Interest,296365555.11,298895827.52,435283447.57,394332769.21
Stockholders Equity,17301578792.95,15644599357.55,12201927757.14,10674059092.11
Other Equity Interest,,,152743822.97,170182931.7
Treasury Stock,281666000.0,,,
Retained Earnings,9296920088.61,7718834173.78,6551705882.97,5185030724.19
Additional Paid In Capital,6378782618.42,6148328618.42,3960073172.87,4118939097.78
Capital Stock,1243704027.0,1192492027.0,969812678.0,682436220.0
Common Stock,1243704027.0,1192492027.0,969812678.0,682436220.0
Total Liabilities Net Minority Interest,5725888435.98,5299112401.05,6317364422.62,7860470029.45
Total Non Current Liabilities Net Minority Interest,396097402.81,358771065.87,1348018114.21,1386196158.51
Non Current Deferred Revenue,289549820.11,264699386.73,232902961.8,232568588.48
Non Current Deferred Taxes Liabilities,105592643.59,94071679.14,130173003.06,100808509.55
Long Term Debt And Capital Lease Obligation,954939.11,,984942149.35,1052819060.48
Long Term Capital Lease Obligation,954939.11,,,2971961.9
Long Term Debt,,,984942149.35,1049847098.58
Current Liabilities,5329791033.17,4940341335.18,4969346308.41,6474273870.94
Other Current Liabilities,996258680.53,832172434.42,1429671077.18,1564708162.83
Current Debt And Capital Lease Obligation,581917934.36,450877399.37,291281383.08,377347437.15
Current Debt,581564332.59,450877399.37,291045144.67,376099324.76
Payables,3523313038.95,3447846974.0,2997427218.29,4188182699.67
Other Payable,486903241.14,197143587.35,182446194.43,302978355.6
Dividends Payable,6657560.0,,,
Total Tax Payable,202215048.32,104242174.48,170247017.46,201816159.26
Accounts Payable,2827537189.49,3146461212.17,2644734006.4,3683388184.81
Total Assets,23323832784.04,21242607586.12,18954575627.33,18928861890.77
Total Non Current Assets,8403157761.16,8006915340.44,7217300390.43,6157374498.23
Other Non Current Assets,1694755410.15,1232745390.46,559396788.4,412238160.67
Non Current Deferred Assets,1841986.62,,,183019.55
Non Current Deferred Taxes Assets,105611515.83,84544354.57,82625567.94,102259830.93
Investmentin Financial Assets,421510990.99,421510990.99,421510990.99,418510990.99
Available For Sale Securities,421510990.99,421510990.99,421510990.99,418510990.99
Goodwill And Other Intangible Assets,564080851.77,427866843.27,438651537.38,448596434.21
Other Intangible Assets,557518010.08,421304001.58,432088695.69,442033592.52
Goodwill,6562841.69,6562841.69,6562841.69,6562841.69
Net PPE,5615357005.8,5840247761.15,5715115505.72,4775586061.88
Accumulated Depreciation,-3876533114.85,-3457807778.51,-3039789237.76,-2811278794.69
Gross PPE,9491890120.65,9298055539.66,8754904743.48,7586864856.57
Construction In Progress,176091720.98,706391205.25,696510601.6,1084591977.36
Other Properties,287097050.67,250520717.14,251847063.81,137464255.31
Machinery Furniture Equipment,7278116329.86,6593901122.37,6283074327.27,5127524669.81
Buildings And Improvements,,,,1237283954.09
Properties,1750585019.14,1747242494.9,1523472750.8,1237283954.09
Current Assets,14920675022.88,13235692245.68,11737275236.9,12771487392.54
Other Current Assets,458708028.36,339819512.72,460031325.53,263000527.58
Assets Held For Sale Current,,,,52095620.05
Prepaid Assets,361285006.04,598803307.27,564654944.13,661858069.5
Inventory,4963627602.18,4139918219.79,3866592878.15,3724162296.42
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,1512824697.4,1496589237.13,1466570710.93,1394717738.01
Work In Process,2485963607.62,2026364384.36,1790075145.66,1673156403.04
Raw Materials,964839297.16,616964598.3,609947021.56,656288155.37
Other Receivables,3078117531.19,2761065219.1,2783832003.79,1871662221.56
Accounts Receivable,1704752569.76,1279300000.48,800382174.53,1146358241.36
Allowance For Doubtful Accounts Receivable,-65531198.74,-54242611.4,-42736224.47,-45769233.1
Gross Accounts Receivable,1770283768.5,1333542611.88,843118399.0,1192127474.46
Cash Cash Equivalents And Short Term Investments,4354184285.35,4116785986.32,3261781910.77,5052350416.07
Other Short Term Investments,2797285149.6,1043761031.4,1385415797.44,2143532677.94
Cash And Cash Equivalents,1556899135.75,3073024954.92,1876366113.33,2908817738.13
Cash Equivalents,407991341.59,36567846.78,34419862.75,40591625.06
Cash Financial,1148907794.16,3036457108.14,1841946250.58,2858704135.01
