,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,212683568.45,451983673.19,-1037633330.69,1657027030.96
Repayment Of Debt,-43840497.89,-2870377.31,,
Issuance Of Debt,222652671.63,164095790.71,,
Capital Expenditure,-450010887.51,-213823232.14,-181200638.69,-409698291.51
End Cash Position,1248907802.73,3036457116.88,1842800617.33,2308711081.31
Beginning Cash Position,3036457116.88,1842800617.33,2308711081.31,2031560002.98
Effect Of Exchange Rate Changes,7357100.68,22700436.57,85630.35,-10208724.86
Changes In Cash,-1794906414.83,1170956062.98,-465996094.33,287359803.19
Financing Cash Flow,40131773.08,1090775277.33,-210283500.74,-147323152.35
Net Other Financing Charges,20933565.34,1121848436.83,-4156400.0,783670.65
Cash Dividends Paid,-155070766.0,-175986492.9,-203288860.74,-145346343.0
Net Issuance Payments Of Debt,178812173.74,161225413.4,,
Net Long Term Debt Issuance,178812173.74,161225413.4,,
Long Term Debt Payments,-43840497.89,-2870377.31,,
Long Term Debt Issuance,222652671.63,164095790.71,,
Investing Cash Flow,-2497732643.87,-585626119.68,600720098.41,-1632042366.93
Net Other Investing Changes,-11220605.58,-2543032.11,10819182.76,-569083671.93
Net Investment Purchase And Sale,-2041850777.63,-370461055.16,756805409.03,-663686242.08
Sale Of Investment,7020643922.14,4005459855.29,4437819624.12,6147234458.04
Purchase Of Investment,-9062494699.77,-4375920910.45,-3681014215.09,-6810920700.12
Net PPE Purchase And Sale,-444661260.66,-212622032.41,-166904493.38,-399272452.92
Sale Of PPE,5349626.85,1201199.73,14296145.31,10425838.59
Purchase Of PPE,-450010887.51,-213823232.14,-181200638.69,-409698291.51
Operating Cash Flow,662694455.96,665806905.33,-856432692.0,2066725322.47
Change In Working Capital,-1815933717.71,-1386574536.16,-3004228628.04,-277635504.59
Change In Other Current Assets,-9546196.81,-38020110.55,48988882.99,1068939.74
Change In Payable,-77082987.97,123638778.72,-988922903.72,3398813264.65
Change In Inventory,-825407912.04,-283016629.02,-167945485.91,-1375264369.61
Change In Receivables,-903896620.89,-1189176575.31,-1896349121.4,-2302253339.37
Other Non Cash Items,-4056617.33,27855271.96,24682937.41,72548934.62
Depreciation And Amortization,695534018.45,661132588.67,531995664.85,433347873.91
Amortization Cash Flow,13421463.5,11598853.4,11449766.87,9933042.47
Depreciation,682112554.95,649533735.27,520545897.98,423414831.44
Gain Loss On Investment Securities,-100872243.33,-11650822.85,-46828164.58,-45576960.8
Gain Loss On Sale Of PPE,14355409.97,5710238.75,4155820.88,19477850.13
Net Income From Continuing Operations,1750491939.21,1349393063.17,1642378161.46,1890437355.17
Cash Flowsfromusedin Operating Activities Direct,662694455.96,665806905.33,-856432692.0,2066725322.47
Taxes Refund Paid Direct,-2928969.26,-235228932.66,-45014131.3,-203870217.3
Classesof Cash Payments,-32091392543.77,-22292598897.45,-24531987390.91,-20529354853.87
Other Cash Paymentsfrom Operating Activities,-525684240.56,-1176371169.34,-1127421798.96,-1135058792.4
Paymentson Behalfof Employees,-616247928.24,-577589724.45,-557456588.48,-500249337.37
Paymentsto Suppliersfor Goodsand Services,-30949460374.97,-20538638003.66,-22847109003.47,-18894046724.1
Classesof Cash Receiptsfrom Operating Activities,32757015968.99,23193634735.44,23720568830.21,22799950393.64
Other Cash Receiptsfrom Operating Activities,350695728.87,583021432.24,544663952.42,486101842.49
Receiptsfrom Customers,32406320240.12,22610613303.2,23175904877.79,22313848551.15
