,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-28508226538.7,9235008431.31,-9860454039.8,49303975543.61
Repayment Of Debt,-90503759657.91,-71745062539.74,-77653141985.68,-88645498523.18
Issuance Of Debt,114423190730.02,93867540005.22,66404226063.83,70800042949.16
Capital Expenditure,-727265815.73,-735800580.5,-941478883.42,-717791386.07
End Cash Position,219730631275.98,196996816771.66,146004891075.14,149831673420.82
Beginning Cash Position,196996816771.66,146004891075.14,149831673420.82,141769343344.08
Effect Of Exchange Rate Changes,-386633654.71,124998663.9,113131445.6,608709905.31
Changes In Cash,23120448159.03,50866927032.62,-3939913791.28,7453620171.43
Financing Cash Flow,41553360566.57,15716946625.33,1636388038.01,-11167614404.95
Net Other Financing Charges,27890928113.09,2905039131.44,21400290244.16,17032121560.03
Cash Dividends Paid,-9872410618.63,-8925981971.59,-7938104284.3,-9784573365.23
Net Issuance Payments Of Debt,23919431072.11,22122477465.48,-11248915921.85,-17845455574.02
Net Long Term Debt Issuance,23919431072.11,22122477465.48,-11248915921.85,-17845455574.02
Long Term Debt Payments,-90503759657.91,-71745062539.74,-77653141985.68,-88645498523.18
Long Term Debt Issuance,114423190730.02,93867540005.22,66404226063.83,70800042949.16
Investing Cash Flow,9348048315.43,25179171395.48,3342673327.09,-31400532353.3
Net Investment Purchase And Sale,10056844493.86,25901900976.5,4282863474.15,-30685019591.69
Sale Of Investment,10438137296.88,27782481869.89,5424272484.09,4151456219.7
Purchase Of Investment,-381292803.02,-1880580893.39,-1141409009.94,-34836475811.39
Net Business Purchase And Sale,,,,
Sale Of Business,,,,
Net PPE Purchase And Sale,-708796178.43,-722729581.02,-940190147.06,-715512761.61
Sale Of PPE,18469637.3,13070999.48,1288736.36,2278624.46
Purchase Of PPE,-727265815.73,-735800580.5,-941478883.42,-717791386.07
Operating Cash Flow,-27780960722.97,9970809011.81,-8918975156.38,50021766929.68
Change In Working Capital,-37651627742.18,-804394398.83,-18656329523.06,38149299091.53
Change In Other Current Assets,-82941758.77,-270109136.45,-260847092.22,-361221223.29
Change In Payable,147016407090.66,41084902269.58,46387381876.8,77576498637.89
Change In Receivables,-77887153586.45,-17108026666.75,-7682440144.75,-2759975040.93
Other Non Cash Items,2994927063.38,2159765650.06,1321403534.69,2113286816.88
Provisionand Write Offof Assets,-102381238.24,-64660212.17,99112373.53,-360045219.4
Depreciation And Amortization,1031494431.56,970197836.76,881712199.86,775820121.17
Amortization Cash Flow,217521435.5,206976269.61,176517640.36,152130801.09
Depreciation,813972996.06,763221567.15,705194559.5,623689320.08
Gain Loss On Investment Securities,-9064362395.53,-2759110459.83,-436683569.34,398457994.37
Net Foreign Currency Exchange Gain Loss,67599770.37,-68626874.88,10184132.74,47042725.9
Gain Loss On Sale Of PPE,-8720582.97,-7035053.64,-1291188.94,-98775.77
Net Income From Continuing Operations,14952109970.64,10544672524.34,7862916884.14,8898004175.0
Cash Flowsfromusedin Operating Activities Direct,-27780960722.97,9970809011.81,-8918975156.38,50021766929.68
Classesof Cash Payments,-153340710061.84,-77824862259.73,-85953942826.89,-63338199994.99
Other Cash Paymentsfrom Operating Activities,-98325987881.36,-34459762082.89,-59336101288.72,-45938814135.35
Paymentson Behalfof Employees,-9175464702.26,-8530915080.52,-9422685524.7,-9032782658.23
Classesof Cash Receiptsfrom Operating Activities,125559749338.87,87795671271.54,77034967670.51,113359966924.67
Other Cash Receiptsfrom Operating Activities,18763202676.31,2121659064.67,20382911168.56,8612404628.72
