,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,727864.644728,446691.801735,-235470.43727,-1709275.726241
Tax Rate For Calcs,0.168071,0.110315,0.100809,0.143417
Total Unusual Items,4330702.29,4049245.3,-2335804.44,-11918226.7
Total Unusual Items Excluding Goodwill,4330702.29,4049245.3,-2335804.44,-11918226.7
Net Income From Continuing Operation Net Minority Interest,13701548267.44,9636829949.09,6977799497.16,7929282812.63
Reconciled Depreciation,1031494431.56,970197836.76,881712199.86,775820121.17
Net Interest Income,2224567916.55,2348450787.49,3136020830.17,4101110533.13
Interest Expense,10031852086.57,10225907680.94,10410661253.11,8754029577.94
Interest Income,12256420003.12,12574358468.43,13546682083.28,12855140111.07
Normalized Income,13697945429.794727,9633227395.591736,6979899831.16273,7939491763.603759
Net Income From Continuing And Discontinued Operation,13701548267.44,9636829949.09,6977799497.16,7929282812.63
Diluted Average Shares,8155683493.0,8379852130.0,8406987346.0,7773806679.0
Basic Average Shares,8155683493.0,8379852130.0,8406987346.0,7773806679.0
Diluted EPS,1.68,1.15,0.83,1.02
Basic EPS,1.68,1.15,0.83,1.02
Net Income Common Stockholders,13701548267.44,9636829949.09,6977799497.16,7929282812.63
Net Income,13701548267.44,9636829949.09,6977799497.16,7929282812.63
Minority Interests,-1250561703.2,-907842575.25,-885117386.98,-968721362.37
Net Income Including Noncontrolling Interests,14952109970.64,10544672524.34,7862916884.14,8898004175.0
Net Income Continuous Operations,14952109970.64,10544672524.34,7862916884.14,8898004175.0
Tax Provision,3020705700.13,1307466709.62,881519070.07,1489785051.12
Pretax Income,17972815670.77,11852139233.96,8744435954.21,10387789226.12
Other Non Operating Income Expenses,-820440227.23,384350891.7,-50362443.84,-59937789.23
Special Income Charges,4330702.29,4049245.3,-2335804.44,-11918226.7
Other Special Charges,-8720582.97,-4070078.61,-1291188.94,-98775.77
Write Off,4389880.68,20833.31,3626993.38,12017002.47
Gain On Sale Of Security,12377894490.59,7731114583.34,3566797599.93,1264857319.97
Operating Expense,16801908385.44,15018928519.33,14405620864.7,15044332622.05
Other Operating Expenses,345625625.18,227237226.13,520377639.98,1234870359.65
Depreciation And Amortization In Income Statement,1017731042.27,957069375.52,694983690.66,617555370.23
Amortization,217521435.5,206976269.61,,
Depreciation Income Statement,800209606.77,750093105.91,694983690.66,617555370.23
Selling General And Administration,4886080533.01,4254844255.64,4417276682.64,4311644925.32
Selling And Marketing Expense,551070677.61,298377240.84,228674416.99,205773424.65
General And Administrative Expense,4335009855.4,3956467014.8,4188602265.65,4105871500.67
Rent And Landing Fees,,,,
Total Revenue,34093221689.51,25629062726.78,22575397666.16,24196447723.98
Operating Revenue,34093221689.51,25629062726.78,22575397666.16,24196447723.98
