,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-377025678.370105,-238928960.41092,-71149836.933943,-101811178.133879
Tax Rate For Calcs,0.249059,0.20032,0.221877,0.037991
Normalized EBITDA,26716011239.14,24715600295.59,22878565542.98,18584731078.33
Total Unusual Items,-1513797832.32,-1192736885.64,-320672084.22,-2679894858.13
Total Unusual Items Excluding Goodwill,-1513797832.32,-1192736885.64,-320672084.22,-2679894858.13
Net Income From Continuing Operation Net Minority Interest,7074582387.53,7043568223.6,6904603862.76,2318303166.69
Reconciled Depreciation,11719952369.51,10358843162.32,9112816818.56,8862351774.91
Reconciled Cost Of Revenue,174568467326.08,212983331904.94,208383851927.36,204077597066.45
EBITDA,25202213406.82,23522863409.95,22557893458.76,15904836220.2
EBIT,13482261037.31,13164020247.63,13445076640.2,7042484445.29
Net Interest Income,-3874249533.5,-4190409991.08,-4388414484.72,-4621311229.27
Interest Expense,4061868762.26,4344234585.39,4571844433.01,4632905829.96
Interest Income,337542522.63,373603744.54,472928979.45,332736566.09
Normalized Income,8211354541.479895,7997376148.82908,7154126110.046057,4896386846.686121
Net Income From Continuing And Discontinued Operation,7074582387.53,7043568223.6,6904603862.76,2318303166.69
Total Expenses,185849030114.76,221287503869.76,220230726095.45,212579851964.85
Total Operating Income As Reported,9307569178.39,8549503513.11,8899808437.58,2324929156.3
Diluted Average Shares,7004537017.0,7043568224.0,7045514146.0,7025161111.0
Basic Average Shares,7004537017.0,7043568224.0,7045514146.0,7025161111.0
Diluted EPS,1.01,1.0,0.98,0.33
Basic EPS,1.01,1.0,0.98,0.33
Net Income Common Stockholders,7074582387.53,7043568223.6,6904603862.76,2318303166.69
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,7074582387.53,7043568223.6,6904603862.76,2318303166.69
Minority Interests,427973.43,-9438658.93,139925.98,266216.47
Net Income Including Noncontrolling Interests,7074154414.1,7053006882.53,6904463936.78,2318036950.22
Net Income Continuous Operations,7074154414.1,7053006882.53,6904463936.78,2318036950.22
Tax Provision,2346237860.95,1766778779.71,1968768270.41,91541665.11
Pretax Income,9420392275.05,8819785662.24,8873232207.19,2409578615.33
Other Non Operating Income Expenses,112823096.66,270282149.13,-214858523.56,-415574461.71
Special Income Charges,-1334207220.24,-1517740100.93,-704810164.33,-3134439208.15
Other Special Charges,-2351895.17,-2538670.78,3063798.81,3332571.69
Write Off,7812763.94,18616993.86,108054345.28,2373806.12
Impairment Of Capital Assets,1328746351.47,1501661777.85,593692020.24,3128732830.34
Net Non Operating Interest Income Expense,-3874249533.5,-4190409991.08,-4388414484.72,-4621311229.27
Total Other Finance Cost,149923293.87,219779150.23,289499031.16,321141965.4
Interest Expense Non Operating,4061868762.26,4344234585.39,4571844433.01,4632905829.96
Interest Income Non Operating,337542522.63,373603744.54,472928979.45,332736566.09
Operating Income,15238270500.73,15113072352.63,14635399082.07,9792741710.63
Operating Expense,11280562788.68,8304171964.82,11846874168.09,8502254898.4
Other Operating Expenses,8968754179.62,6423607854.88,9200633914.43,6631019180.66
Depreciation And Amortization In Income Statement,645137588.78,679339976.89,633265117.08,587247400.89
Depreciation Income Statement,645137588.78,679339976.89,633265117.08,587247400.89
Research And Development,1625694869.64,1702884233.9,1371028486.34,1184711003.4
Selling General And Administration,931859833.17,737261044.33,651909804.08,668333369.23
Selling And Marketing Expense,114943808.28,135929584.36,121723893.68,215529709.57
General And Administrative Expense,816916024.89,601331459.97,530185910.4,452803659.66
Gross Profit,26518833289.41,23417244317.45,26482273250.16,18294996609.03
Cost Of Revenue,174568467326.08,212983331904.94,208383851927.36,204077597066.45
Total Revenue,201087300615.49,236400576222.39,234866125177.52,222372593675.48
Operating Revenue,201087300615.49,236400576222.39,234866125177.52,222372593675.48
