,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,23266958.26,-69124719.02,174351960.26,511527772.22
Repayment Of Debt,-1975278343.92,-728845471.23,0.0,-871501007.89
Issuance Of Debt,2350055638.7,867063208.37,75739373.71,277874946.1
Capital Expenditure,-157339719.9,-224110887.06,-242422367.16,-143824969.32
End Cash Position,1815979700.34,1539131101.95,1916965386.18,2986535181.64
Beginning Cash Position,1539131101.95,1916965386.18,2986535181.64,219259490.22
Effect Of Exchange Rate Changes,-1708825.0,-2639152.05,-559867.22,1131082.72
Changes In Cash,278557423.39,-375195132.18,-1069009928.24,2766144608.7
Financing Cash Flow,252393910.6,93785339.5,-1174846262.3,2256554398.67
Net Other Financing Charges,58648419.18,-40756196.38,-53203167.71,3027088603.54
Cash Dividends Paid,-181031803.36,-3676201.26,-1197382468.3,-176908143.08
Net Issuance Payments Of Debt,374777294.78,138217737.14,75739373.71,-593626061.79
Net Long Term Debt Issuance,374777294.78,138217737.14,75739373.71,-593626061.79
Long Term Debt Payments,-1975278343.92,-728845471.23,0.0,-871501007.89
Long Term Debt Issuance,2350055638.7,867063208.37,75739373.71,277874946.1
Investing Cash Flow,-154443165.37,-623966639.72,-310937993.36,-145762531.51
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,2550000.02,-400000000.0,0.0,-2000000.0
Sale Of Investment,2550000.02,,,
Purchase Of Investment,,-400000000.0,0.0,-2000000.0
Net Business Purchase And Sale,,0.0,-69086283.46,
Purchase Of Business,,0.0,-69086283.46,
Net PPE Purchase And Sale,-156993165.39,-223966639.72,-241851709.9,-143762531.51
Sale Of PPE,346554.51,144247.34,570657.26,62437.81
Purchase Of PPE,-157339719.9,-224110887.06,-242422367.16,-143824969.32
Operating Cash Flow,180606678.16,154986168.04,416774327.42,655352741.54
Change In Working Capital,-943912053.89,-433133207.42,141051185.62,36491672.33
Change In Other Current Assets,-26906246.14,17119381.19,-7704549.96,-14589536.69
Change In Payable,2162499704.62,683916896.61,-215327349.28,-407688637.29
Change In Inventory,-1047475848.41,11557544.9,-113236092.64,271292434.49
Change In Receivables,-2032029663.96,-1145727030.12,477319177.5,187477411.82
Other Non Cash Items,28483547.71,27943309.06,25738658.96,30229284.92
Depreciation And Amortization,72518453.08,53845436.96,59198646.81,61012054.0
Amortization Cash Flow,7960355.04,2679145.24,2452277.83,5307629.57
Depreciation,64558098.04,51166291.72,56746368.98,55704424.43
Gain Loss On Investment Securities,-14318670.35,-73377783.87,-21045702.31,5825366.2
Gain Loss On Sale Of PPE,17043.17,83964.41,-207200.79,-775404.87
Net Income From Continuing Operations,818329766.48,299581561.57,135667580.2,432011157.24
Cash Flowsfromusedin Operating Activities Direct,180606678.16,154986168.04,416774327.42,655352741.54
Taxes Refund Paid Direct,-83492368.08,-41098589.53,-110408045.2,-107426198.4
Classesof Cash Payments,-3860865407.09,-2345347135.27,-1515497975.73,-1900154414.34
Other Cash Paymentsfrom Operating Activities,-277083336.58,-180672955.28,-171399977.33,-183513099.03
Paymentson Behalfof Employees,-657063056.93,-468178585.53,-439513247.08,-458257548.69
Paymentsto Suppliersfor Goodsand Services,-2926719013.58,-1696495594.46,-904584751.32,-1258383766.62
Classesof Cash Receiptsfrom Operating Activities,4124964453.33,2541431892.84,2042680348.35,2662933354.28
Other Cash Receiptsfrom Operating Activities,68378022.87,60868697.47,76476455.18,66582220.57
Receiptsfrom Customers,4056586430.46,2480563195.37,1966203893.17,2596351133.71
