,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,66361664674.1,-33134632688.74,65732894500.28,-47595592953.61
Repayment Of Debt,-88236767580.38,-75982866644.96,-122389156946.91,-143572760855.69
Issuance Of Debt,39431570578.49,103174940152.92,99062247343.61,185905098849.83
Capital Expenditure,-1806041915.8,-1676304288.82,-1431834665.65,-2953175322.02
End Cash Position,226771940704.98,197219790767.57,215921297118.14,189399437061.37
Beginning Cash Position,197219790767.57,215921297118.14,189399437061.37,190449812345.46
Effect Of Exchange Rate Changes,558648159.57,1059497274.53,2769269673.54,-351288464.58
Changes In Cash,28993501777.84,-19761003625.1,23752590383.23,-699086819.51
Financing Cash Flow,-59670325516.78,17961791697.22,-26697138824.49,44205372826.67
Net Other Financing Charges,1967925073.13,5830372668.56,7029904770.56,9899243518.02
Cash Dividends Paid,-12833053588.02,-15060654479.3,-10400133991.75,-8026208685.49
Net Issuance Payments Of Debt,-48805197001.89,27192073507.96,-23326909603.3,42332337994.14
Net Long Term Debt Issuance,-48805197001.89,27192073507.96,-23326909603.3,42332337994.14
Long Term Debt Payments,-88236767580.38,-75982866644.96,-122389156946.91,-143572760855.69
Long Term Debt Issuance,39431570578.49,103174940152.92,99062247343.61,185905098849.83
Investing Cash Flow,20496120704.72,-6264466922.4,-16714999958.21,-262042014.59
Net Other Investing Changes,86393313.6,50428016.81,39872376.99,5914219.1
Net Investment Purchase And Sale,11419539742.36,-4638590650.39,-15018054838.25,3901394031.99
Sale Of Investment,24571860988.59,29514885071.18,29253709834.17,38816879160.29
Purchase Of Investment,-13152321246.23,-34153475721.57,-44271764672.42,-34915485128.3
Net Business Purchase And Sale,10796229564.56,,-304982831.3,-1216174943.66
Sale Of Business,10796229564.56,,,
Purchase Of Business,,,-304982831.3,-1216174943.66
Net PPE Purchase And Sale,-1806041915.8,-1676304288.82,-1431834665.65,-2953175322.02
Purchase Of PPE,-1806041915.8,-1676304288.82,-1431834665.65,-2953175322.02
Operating Cash Flow,68167706589.9,-31458328399.92,67164729165.93,-44642417631.59
Change In Working Capital,51212884833.49,-46203306694.18,45987470970.27,-60095358508.38
Change In Other Current Assets,-1404528030.42,-333395997.44,-324510805.97,-192300182.42
Change In Payable,-29662629864.55,10524629499.47,30207995666.05,13551877635.66
Change In Receivables,-11888919936.56,-7407360012.79,2260826365.51,-14037282557.98
Other Non Cash Items,3786175318.82,4544975994.64,4318658970.73,4325989897.45
Provisionand Write Offof Assets,246269040.76,-410946375.92,-485349360.87,548187947.98
Depreciation And Amortization,1637842536.23,1705278552.48,1425533293.93,1343786379.42
Amortization Cash Flow,556848801.98,571151078.81,430468726.56,477160575.73
Depreciation,1080993734.25,1134127473.67,995064567.37,866625803.69
Gain Loss On Investment Securities,-4034798482.63,-3219467288.23,5333764637.4,-4647645128.69
Net Foreign Currency Exchange Gain Loss,-197188808.45,-669375115.24,-628245282.92,282024007.08
Gain Loss On Sale Of PPE,-2351358.64,-2019310.95,-2161459.35,-296205.91
Net Income From Continuing Operations,15518873510.32,13036259294.88,11366620048.88,13600893979.46
Cash Flowsfromusedin Operating Activities Direct,68167706589.9,-31458328399.92,67164729165.93,-44642417631.59
Classesof Cash Payments,-130589104438.86,-100869530534.07,-58484917437.93,-171439293830.12
Other Cash Paymentsfrom Operating Activities,-51452416222.2,-62903791215.89,-33139240387.4,-120161485539.84
Paymentson Behalfof Employees,-10630306383.06,-11639037786.88,-10736456036.19,-9338485030.47
Classesof Cash Receiptsfrom Operating Activities,198756811028.76,69411202134.15,125649646603.86,126796876198.53
Other Cash Receiptsfrom Operating Activities,20461570717.97,18062074768.14,16731352944.35,69293190934.39
