,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,982593.6525,125436.162516,78125.467545,48631.799755
Tax Rate For Calcs,0.25,0.082255,0.070446,0.164182
Total Unusual Items,3930374.61,1524967.94,1109010.36,296205.91
Total Unusual Items Excluding Goodwill,3930374.61,1524967.94,1109010.36,296205.91
Net Income From Continuing Operation Net Minority Interest,15351162321.66,12750632499.51,11053986333.99,13346106674.68
Reconciled Depreciation,1637842536.23,1705278552.48,1425533293.93,1343786379.42
Net Interest Income,2704570312.0,952323174.64,2632777594.58,3750684486.09
Interest Expense,10856423789.15,13662909241.58,11111339481.47,10990374740.37
Interest Income,13560994101.15,14615232416.22,13744117076.05,14741059226.46
Normalized Income,15348214540.7025,12749232967.732515,11052955449.097546,13345859100.569756
Net Income From Continuing And Discontinued Operation,15351162321.66,12750632499.51,11053986333.99,13346106674.68
Diluted Average Shares,9476026124.0,9586941729.0,9529298564.0,9141168955.0
Basic Average Shares,9476026124.0,9444912963.0,9367785029.0,9078984132.0
Diluted EPS,1.62,1.33,1.16,1.46
Basic EPS,1.62,1.35,1.18,1.47
Net Income Common Stockholders,15351162321.66,12750632499.51,11053986333.99,13346106674.68
Net Income,15351162321.66,12750632499.51,11053986333.99,13346106674.68
Minority Interests,-167711188.66,-285626795.37,-312633714.89,-254787304.78
Net Income Including Noncontrolling Interests,15518873510.32,13036259294.88,11366620048.88,13600893979.46
Net Income Continuous Operations,15518873510.32,13036259294.88,11366620048.88,13600893979.46
Tax Provision,-166533728.6,1168403866.08,861417712.32,2671668503.01
Pretax Income,15352339781.72,14204663160.96,12228037761.2,16272562482.47
Other Non Operating Income Expenses,-216448956.96,-482656189.99,86068788.42,-66258262.11
Special Income Charges,3930374.61,1524967.94,1109010.36,296205.91
Other Special Charges,-3930374.61,-1524967.94,-1109010.36,-296205.91
Gain On Sale Of Security,14500757900.5,11670399952.63,6026586892.07,11271371315.67
Operating Expense,25651309614.36,22301212374.45,20374942476.18,21018434959.88
Other Operating Expenses,10242884084.46,7505190811.3,5481463169.85,5143115007.13
Depreciation And Amortization In Income Statement,1082954580.68,1104689832.84,887857900.63,866271645.27
Amortization,556848801.98,571151078.81,430468726.56,477160575.73
Depreciation Income Statement,526105778.7,533538754.03,457389174.07,389111069.54
Selling General And Administration,4240511279.75,4301968034.7,3922358939.73,3620021508.03
Selling And Marketing Expense,423646661.89,482319498.66,600943059.45,642662130.0
General And Administrative Expense,3816864617.86,3819648536.04,3321415880.28,2977359378.03
Rent And Landing Fees,31234399.05,39141701.35,41565646.61,41019805.23
Total Revenue,39108483829.17,33991276011.85,30811407274.19,35275166095.52
Operating Revenue,39108483829.17,33991276011.85,30811407274.19,35275166095.52
