,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1623505.2675,22602553.4275,-15140430.66946,-10728191.005591
Tax Rate For Calcs,0.25,0.25,0.10446,0.082416
Normalized EBITDA,2137343120.4,1527187364.56,-308212091.04,-386711310.79
Total Unusual Items,-6494021.07,90410213.71,-144939316.55,-130170478.71
Total Unusual Items Excluding Goodwill,-6494021.07,90410213.71,-144939316.55,-130170478.71
Net Income From Continuing Operation Net Minority Interest,-121404740.96,-553539210.79,-2140500473.51,-2000187739.35
Reconciled Depreciation,1383653992.3,1386199013.61,1357710765.68,1248978977.44
Reconciled Cost Of Revenue,11290082038.73,11663935509.79,14432047638.97,13301439977.16
EBITDA,2130849099.33,1617597578.27,-453151407.59,-516881789.5
EBIT,747195107.03,231398564.66,-1810862173.27,-1765860766.94
Net Interest Income,-758994104.62,-810358403.41,-837113020.52,-707127663.79
Interest Expense,759722086.21,811873558.74,840008410.05,711446950.57
Interest Income,7948617.38,15132242.4,19587449.48,13875961.82
Normalized Income,-116534225.1575,-621346871.0725,-2010701587.62946,-1880745451.645591
Net Income From Continuing And Discontinued Operation,-121404740.96,-553539210.79,-2140500473.51,-2000187739.35
Total Expenses,11614472935.44,11968106590.58,14699622785.68,13429781024.25
Rent Expense Supplemental,9659526.57,13067225.43,9730643.95,7932633.34
Total Operating Income As Reported,-187194062.05,-689716911.98,-2660721020.92,-2429974506.94
Diluted Average Shares,1525185188.0,1525742036.0,1440638359.0,1355599959.0
Basic Average Shares,1525185188.0,1525742036.0,1440638359.0,1355599959.0
Diluted EPS,-0.0796,-0.3628,-1.4858,-1.4755
Basic EPS,-0.0796,-0.3628,-1.4858,-1.4755
Net Income Common Stockholders,-121404740.96,-553539210.79,-2140500473.51,-2000187739.35
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-121404740.96,-553539210.79,-2140500473.51,-2000187739.35
Minority Interests,-2805176.5,46909536.92,233458894.58,272949027.6
Net Income Including Noncontrolling Interests,-118599564.46,-600448747.71,-2373959368.09,-2273136766.95
Net Income Continuous Operations,-118599564.46,-600448747.71,-2373959368.09,-2273136766.95
Tax Provision,106072585.28,19973753.63,-276911215.23,-204170950.56
Pretax Income,-12526979.18,-580474994.08,-2650870583.32,-2477307717.51
Other Non Operating Income Expenses,174667082.87,109241917.9,9850437.6,-47333210.57
Special Income Charges,-6494021.07,90410213.71,-144939316.55,-130170478.71
Other Special Charges,-204145.59,,41320.49,-112758.63
Write Off,-21840776.38,-98711136.27,-19591668.47,6533521.2
Impairment Of Capital Assets,28538943.04,8300922.56,164489664.53,123749716.14
Net Non Operating Interest Income Expense,-758994104.62,-810358403.41,-837113020.52,-707127663.79
Total Other Finance Cost,7220635.79,13617087.07,16692059.95,9556675.04
Interest Expense Non Operating,759722086.21,811873558.74,840008410.05,711446950.57
Interest Income Non Operating,7948617.38,15132242.4,19587449.48,13875961.82
Operating Income,541011907.15,16381635.43,-1602120735.93,-1489186014.46
Operating Expense,324390896.71,304171080.79,267575146.71,128341047.09
Other Operating Expenses,118450889.04,96562665.03,85062473.59,107477561.31
Depreciation And Amortization In Income Statement,26264452.34,22736575.24,25187234.03,24924616.0
Amortization,16187849.08,15667680.64,16289680.0,16658635.47
Depreciation Income Statement,10076603.26,7068894.6,8897554.03,8265980.53
Research And Development,3491088.37,2820566.97,3059893.66,
Selling General And Administration,77406743.73,86305291.57,85385686.56,96581128.12
Selling And Marketing Expense,7264475.94,10072433.18,7723482.57,10043041.22
General And Administrative Expense,70142267.79,76232858.39,77662203.99,86538086.9
Rent And Landing Fees,9659526.57,13067225.43,9730643.95,7932633.34
Gross Profit,865402803.86,320552716.22,-1334545589.22,-1360844967.37
Cost Of Revenue,11290082038.73,11663935509.79,14432047638.97,13301439977.16
Total Revenue,12155484842.59,11984488226.01,13097502049.75,11940595009.79
Operating Revenue,12155484842.59,11984488226.01,13097502049.75,11940595009.79
