,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,217925724.81,-1358689847.76,-1933000162.99,-1756660812.59
Repayment Of Debt,-9407162281.67,-10199978585.13,-6005177706.5,-5046786361.8
Issuance Of Debt,11132456392.51,12510440509.63,9850042049.3,7114600466.04
Capital Expenditure,-2151420990.57,-2112036776.02,-1899564608.38,-1527695891.97
End Cash Position,1199377297.18,1057506209.65,2757221831.27,1543876564.03
Beginning Cash Position,1057506209.65,2757221831.27,1543876564.03,1252408286.62
Changes In Cash,141871087.53,-1699715621.62,1213345267.24,291468277.41
Financing Cash Flow,-32291826.72,294291758.44,3211796290.74,1950404115.17
Net Other Financing Charges,-1037453353.01,-1290826774.79,55793217.37,440641038.48
Cash Dividends Paid,-720132584.55,-725343391.27,-688861269.43,-558051027.55
Net Issuance Payments Of Debt,1725294110.84,2310461924.5,3844864342.8,2067814104.24
Net Long Term Debt Issuance,1725294110.84,2310461924.5,3844864342.8,2067814104.24
Long Term Debt Payments,-9407162281.67,-10199978585.13,-6005177706.5,-5046786361.8
Long Term Debt Issuance,11132456392.51,12510440509.63,9850042049.3,7114600466.04
Investing Cash Flow,-2195183801.13,-2747354308.32,-1965015468.89,-1429970917.14
Net Other Investing Changes,37143.58,3898703.87,-34208942.48,84874064.83
Net Investment Purchase And Sale,-46381387.14,-469802335.63,-33840614.87,-499725.06
Sale Of Investment,7648612.86,11742664.37,5159385.13,3500274.94
Purchase Of Investment,-54030000.0,-481545000.0,-39000000.0,-4000000.0
Net Business Purchase And Sale,,-187687920.94,,
Purchase Of Business,,-187687920.94,,
Net PPE Purchase And Sale,-2148839557.57,-2093762755.62,-1896965911.54,-1514345256.91
Sale Of PPE,2581433.0,18274020.4,2598696.84,13350635.06
Purchase Of PPE,-2151420990.57,-2112036776.02,-1899564608.38,-1527695891.97
Operating Cash Flow,2369346715.38,753346928.26,-33435554.61,-228964920.62
Change In Working Capital,376367811.55,-744436816.85,-82334757.5,-156558046.7
Change In Other Current Assets,88445921.04,-153277.08,-292119473.04,-207848943.88
Change In Payable,-849168171.81,-453145228.67,954929747.23,494515926.96
Change In Inventory,-172131224.56,372482686.82,37723728.77,-898497147.43
Change In Receivables,1309221286.88,-663620997.92,-782868760.46,455272117.65
Other Non Cash Items,762811183.97,819575259.17,855099913.61,715499531.37
Depreciation And Amortization,1383653992.3,1386199013.61,1357710765.68,1248978977.44
Amortization Cash Flow,46281019.77,44215332.56,37202117.95,35733685.97
Depreciation,1337372972.53,1341983681.05,1320508647.73,1213245291.47
Gain Loss On Investment Securities,-40011907.6,-15501997.82,67554636.91,106080905.51
Gain Loss On Sale Of PPE,-1572967.04,-1629568.43,-2404741.28,-112758.63
Net Income From Continuing Operations,-118599564.46,-600448747.71,-2373959368.09,-2273136766.95
Cash Flowsfromusedin Operating Activities Direct,2369346715.38,753346928.26,-33435554.61,-228964920.62
Taxes Refund Paid Direct,-447116129.67,-300759150.33,519515093.9,-313152495.31
Interest Received Direct,,398129.45,1681687.86,1808298.15
Classesof Cash Payments,-13239197798.54,-12922131902.27,-16187761928.23,-14102343710.23
Other Cash Paymentsfrom Operating Activities,-281753338.48,-331134564.5,-188669172.96,-249892670.56
Paymentson Behalfof Employees,-775292912.98,-746414131.65,-733454522.57,-716221610.89
Paymentsto Suppliersfor Goodsand Services,-12182151547.08,-11844583206.12,-15265638232.7,-13136229428.78
Classesof Cash Receiptsfrom Operating Activities,16055660643.59,13975839851.41,15633129591.86,14184722986.77
Other Cash Receiptsfrom Operating Activities,471068040.01,395977119.35,286001764.29,247676866.06
Receiptsfrom Customers,15584592603.58,13579862732.06,15347127827.57,13937046120.71
