,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,6047899835.81,1360360722.23,-3471687318.26,1598333258.32
Repayment Of Debt,-31399896748.34,-24143786628.51,-23389375121.19,-30222782135.73
Issuance Of Debt,28259289814.29,23303778527.3,24582220297.24,28267283976.07
Capital Expenditure,-4549901578.39,-4914324401.08,-7278096163.77,-4565245833.66
End Cash Position,4475646850.26,3546020322.07,4411413226.4,4031512495.21
Beginning Cash Position,3546020322.07,4614886594.57,4045623172.11,3626514924.6
Changes In Cash,929626528.19,-1068866272.5,365790054.29,404997570.61
Financing Cash Flow,-4976958146.38,-3444934502.41,2800939244.68,-2231881550.7
Net Other Financing Charges,492284726.61,-351568123.65,4479267275.89,1523892688.8
Cash Dividends Paid,-2091513602.45,-2206119521.78,-2582204609.07,-1673690863.18
Net Issuance Payments Of Debt,-3140606934.05,-840008101.21,1192845176.05,-1955498159.66
Net Long Term Debt Issuance,-3140606934.05,-840008101.21,1192845176.05,-1955498159.66
Long Term Debt Payments,-31399896748.34,-24143786628.51,-23389375121.19,-30222782135.73
Long Term Debt Issuance,28259289814.29,23303778527.3,24582220297.24,28267283976.07
Investing Cash Flow,-4691216739.63,-3898616893.4,-6241558035.9,-3526699970.67
Net Other Investing Changes,121597.5,-44971868.29,-29337350.15,423257694.22
Net Investment Purchase And Sale,-143897455.98,1041591709.17,1064425855.96,614962794.45
Sale Of Investment,972102544.02,1425124609.17,1251645855.96,614962794.45
Purchase Of Investment,-1116000000.0,-383532900.0,-187220000.0,
Net Business Purchase And Sale,,,-1995446.43,
Purchase Of Business,,,-1995446.43,
Net PPE Purchase And Sale,-4547440881.15,-4895236734.28,-7274651095.28,-4564920459.34
Sale Of PPE,2460697.24,19087666.8,3445068.49,325374.32
Purchase Of PPE,-4549901578.39,-4914324401.08,-7278096163.77,-4565245833.66
Operating Cash Flow,10597801414.2,6274685123.31,3806408845.51,6163579091.98
Change In Working Capital,1601332865.06,-81578909.2,-1610321447.16,1131449281.37
Change In Other Current Assets,-69704110.98,-58956228.61,2487232.1,-10426516.04
Change In Payable,736512958.65,-1229258.62,-86365312.66,-109555953.42
Change In Inventory,804602181.51,-930227851.81,-240678007.92,421735994.28
Change In Receivables,129921835.88,908834429.84,-1285765358.68,829695756.55
Other Non Cash Items,1174995493.53,1352890972.7,1376977126.78,1600495514.49
Depreciation And Amortization,3764320686.64,3497821613.29,3540214286.25,3470857594.45
Amortization Cash Flow,106924371.09,91008232.83,99289509.59,89187060.6
Depreciation,3657396315.55,3406813380.46,3440924776.66,3381670533.85
Gain Loss On Investment Securities,-1176746023.17,-1139367314.69,-1115927182.86,-1160801511.48
Gain Loss On Sale Of PPE,21918310.74,3278168.94,-379646.29,23688856.05
Net Income From Continuing Operations,4476512431.93,2313499434.05,1091390194.04,928219877.67
Cash Flowsfromusedin Operating Activities Direct,10597801414.2,6274685123.31,3806408845.51,6163579091.98
Taxes Refund Paid Direct,-2016652678.02,-1313233844.16,-1020296196.79,448697666.88
Classesof Cash Payments,-27917866023.13,-33487613925.66,-32619500082.25,-27987329095.06
Other Cash Paymentsfrom Operating Activities,-796822257.42,-879904459.25,-510900457.4,-579041516.67
Paymentson Behalfof Employees,-2629834536.61,-2326337931.8,-2080351735.94,-1975158069.36
Paymentsto Suppliersfor Goodsand Services,-24491209229.1,-30281371534.61,-30028247888.91,-25433129509.03
Classesof Cash Receiptsfrom Operating Activities,40532320115.35,41075532893.13,37446205124.55,33702210520.16
Other Cash Receiptsfrom Operating Activities,901499411.46,733172755.04,845408216.98,401194523.47
Receiptsfrom Customers,39630820703.89,40342360138.09,36600796907.57,33301015996.69
