,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-4705558.565841,-1160069.354904,-540963.042865,-246511.563603
Tax Rate For Calcs,0.179491,0.149109,0.130761,0.156484
Normalized EBITDA,869112102.11,777235030.07,604970488.5,455993084.6
Total Unusual Items,-26216075.62,-7780015.24,-4137046.7,-1575318.97
Total Unusual Items Excluding Goodwill,-26216075.62,-7780015.24,-4137046.7,-1575318.97
Net Income From Continuing Operation Net Minority Interest,569711014.37,624635066.0,456697459.03,341704673.06
Reconciled Depreciation,108044258.71,86532783.27,65292591.46,50615213.54
Reconciled Cost Of Revenue,2046080924.78,2093370291.17,1955736600.72,1769938971.73
EBITDA,842896026.49,769455014.83,600833441.8,454417765.63
EBIT,734851767.78,682922231.56,535540850.34,403802552.09
Net Interest Income,1341807.79,5639892.84,11538562.07,18246837.07
Interest Expense,227069.63,,0.0,3550.22
Interest Income,2253745.12,6442034.96,11748564.71,18317179.62
Normalized Income,591221531.424159,631255011.885096,460293542.687135,343033480.466397
Net Income From Continuing And Discontinued Operation,569711014.37,624635066.0,456697459.03,341704673.06
Total Expenses,2768909132.52,2793329410.67,2691545637.81,2355824490.68
Rent Expense Supplemental,,,20696693.36,19112136.28
Total Operating Income As Reported,735581816.13,757445681.49,534475045.2,405819152.23
Diluted Average Shares,1062101071.0,1061401981.0,1060360945.0,1061524303.0
Basic Average Shares,1057762745.0,1054058498.0,1050120623.0,1052046407.0
Diluted EPS,0.5364,0.5885,0.4307,0.3219
Basic EPS,0.5386,0.5926,0.4349,0.3248
Net Income Common Stockholders,569711014.37,624635066.0,456697459.03,341704673.06
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,569711014.37,624635066.0,456697459.03,341704673.06
Minority Interests,-33054911.66,-20093743.22,-8815705.14,1093587.56
Net Income Including Noncontrolling Interests,602765926.03,644728809.22,465513164.17,340611085.5
Net Income Continuous Operations,602765926.03,644728809.22,465513164.17,340611085.5
Tax Provision,131858772.12,112981306.31,70027686.17,63187916.37
Pretax Income,734624698.15,757710115.53,535540850.34,403799001.87
Other Non Operating Income Expenses,-957117.98,264434.04,1065805.14,-2020150.36
Special Income Charges,-26216075.62,-7780015.24,-4137046.7,-1575318.97
Other Special Charges,-502013.87,129501.62,2129436.83,97773.15
Write Off,-3981223.87,7264108.14,1454632.96,696238.2
Impairment Of Capital Assets,30699313.36,386405.48,552976.91,781307.62
Net Non Operating Interest Income Expense,1341807.79,5639892.84,11538562.07,18246837.07
Total Other Finance Cost,684867.7,802142.12,210002.64,66792.33
Interest Expense Non Operating,227069.63,,0.0,3550.22
Interest Income Non Operating,2253745.12,6442034.96,11748564.71,18317179.62
Operating Income,679753583.38,682922231.56,457015464.92,334885662.03
Operating Expense,722828207.74,699959119.5,735809037.09,585885518.95
Other Operating Expenses,34812612.11,34338907.95,28559082.18,22361664.84
Depreciation And Amortization In Income Statement,22632623.96,15082358.13,14636786.19,12189620.7
Depreciation Income Statement,22632623.96,15082358.13,14636786.19,12189620.7
Research And Development,37166605.9,35860639.7,31775438.72,31973976.51
Selling General And Administration,328011239.12,346877341.47,399148620.81,295286160.16
Selling And Marketing Expense,285663001.01,277005604.26,304751336.61,226107373.58
General And Administrative Expense,42348238.11,69871737.21,94397284.2,69178786.58
Rent And Landing Fees,,,20696693.36,19112136.28
Gross Profit,1402581791.12,1382881351.06,1192824502.01,920771180.98
Cost Of Revenue,2046080924.78,2093370291.17,1955736600.72,1769938971.73
Total Revenue,3448662715.9,3476251642.23,3148561102.73,2690710152.71
Operating Revenue,3448662715.9,3476251642.23,3148561102.73,2690710152.71
