,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-4446161572.57,-3211362994.16,-433222839.79,110190803.99
Repayment Of Debt,-54061176562.72,-48196899222.4,-48852249001.33,-65412204061.34
Issuance Of Debt,60488609349.72,45268908733.46,45202709064.57,61756669547.94
Capital Expenditure,-9634578960.79,-9915422312.13,-5747582491.48,-11102600355.67
End Cash Position,10247773604.97,8677215485.4,13023556354.57,15440560092.56
Beginning Cash Position,8677215485.4,13023556354.57,15440560092.56,17871147611.49
Effect Of Exchange Rate Changes,65806444.45,355877596.91,233665869.61,1149539926.93
Changes In Cash,1504751675.12,-4702218466.08,-2650669607.6,-3580127445.86
Financing Cash Flow,1724117724.38,-8293150820.38,-8927755093.42,-14492258814.86
Net Other Financing Charges,-480588163.02,-400999911.61,-62051146.82,-5032677174.89
Cash Dividends Paid,-4222726899.6,-4964160419.83,-5216164009.84,-5804047126.57
Net Issuance Payments Of Debt,6427432787.0,-2927990488.94,-3649539936.76,-3655534513.4
Net Long Term Debt Issuance,6427432787.0,-2927990488.94,-3649539936.76,-3655534513.4
Long Term Debt Payments,-54061176562.72,-48196899222.4,-48852249001.33,-65412204061.34
Long Term Debt Issuance,60488609349.72,45268908733.46,45202709064.57,61756669547.94
Investing Cash Flow,-5407783437.48,-3113126963.67,962725834.13,-300659790.66
Net Other Investing Changes,-449256101.49,6871131.2,-72535926.95,-79101441.47
Net Investment Purchase And Sale,4575024258.25,6297473785.31,6690370039.81,10202515041.02
Sale Of Investment,4586024258.25,6308030785.31,6993749863.85,12131670873.75
Purchase Of Investment,-11000000.0,-10557000.0,-303379824.04,-1929155832.73
Net Business Purchase And Sale,,255117474.8,,37675777.65
Sale Of Business,,255117474.8,,37675777.65
Net PPE Purchase And Sale,-9533551594.24,-9672589354.98,-5655108278.73,-10461749167.86
Sale Of PPE,101027366.55,242832957.15,92474212.75,640851187.81
Purchase Of PPE,-9634578960.79,-9915422312.13,-5747582491.48,-11102600355.67
Operating Cash Flow,5188417388.22,6704059317.97,5314359651.69,11212791159.66
Change In Working Capital,-1095830417.3,71505445.23,-1281203850.35,3399019435.03
Change In Other Current Assets,28653848.47,26896014.75,-134238642.42,-110543670.19
Change In Payable,-1023977822.99,536885248.41,-708762865.16,-1276302669.0
Change In Inventory,100587606.59,738739594.22,1877940245.73,2947748624.25
Change In Receivables,-201094049.37,-1231015412.15,-2316142588.5,1838117149.97
Other Non Cash Items,3556565195.8,3869728404.1,3933233801.84,1618875207.8
Depreciation And Amortization,3006954525.51,2774590826.46,2532770061.9,2319914858.11
Amortization Cash Flow,47965937.27,44948913.08,39971473.23,29905060.13
Depreciation,2958988588.24,2729641913.38,2492798588.67,2290009797.98
Gain Loss On Investment Securities,-1943975559.29,-1712024752.14,-1737838968.62,-786970014.47
Gain Loss On Sale Of PPE,-19759227.54,-20144577.91,-21280747.99,-56764205.94
Net Income From Continuing Operations,1738106544.66,1636166117.62,1409127070.92,3922257065.55
Cash Flowsfromusedin Operating Activities Direct,5188417388.22,6704059317.97,5314359651.69,11212791159.66
Taxes Refund Paid Direct,1068479576.21,1753016692.9,28009338.2,318235000.52
Classesof Cash Payments,-22848983559.83,-21793101046.98,-9709411603.47,-15518503128.19
Other Cash Paymentsfrom Operating Activities,-698769141.57,-886472079.82,-867780629.66,-801185127.32
Paymentson Behalfof Employees,-3317999612.61,-3194950373.72,-1962280083.14,-2550794678.19
Paymentsto Suppliersfor Goodsand Services,-18832214805.65,-17711678593.44,-6879350890.67,-12166523322.68
Classesof Cash Receiptsfrom Operating Activities,26968921371.84,26744143672.05,14995761916.96,26413059287.33
Other Cash Receiptsfrom Operating Activities,338300158.72,763413138.3,655617898.34,654326178.18
Receiptsfrom Customers,26630621213.12,25980730533.75,14340144018.62,25758733109.15
