,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,66580406.181926,-16695368.172673,-93071768.69,-322889459.609178
Tax Rate For Calcs,0.159153,0.071011,0.25,0.187344
Normalized EBITDA,8279970311.46,8824364052.6,8181977784.52,11347608905.53
Total Unusual Items,418342215.13,-235110836.96,-372287074.76,-1723512361.0
Total Unusual Items Excluding Goodwill,418342215.13,-235110836.96,-372287074.76,-1723512361.0
Net Income From Continuing Operation Net Minority Interest,1609401085.33,1685946633.87,1409127070.92,3922257065.55
Reconciled Depreciation,3006954525.51,2774590826.46,2532770061.9,2319914858.11
Reconciled Cost Of Revenue,20366847324.52,22809396437.66,10854656590.43,18363793291.55
EBITDA,8698312526.59,8589253215.64,7809690709.76,9624096544.53
EBIT,5691358001.08,5814662389.18,5276920647.86,7304181686.42
Net Interest Income,-3481401586.58,-3903697459.58,-3806100745.92,-2392190903.79
Interest Expense,3624267931.81,4053430057.72,3894413947.5,2477715884.11
Interest Income,118523016.86,138973637.67,135039833.99,139981855.78
Normalized Income,1257639276.381926,1904362102.657327,1688342376.99,5322879966.940822
Net Income From Continuing And Discontinued Operation,1609401085.33,1685946633.87,1409127070.92,3922257065.55
Total Expenses,21589041645.75,23992200701.04,12039050795.22,19598896966.86
Total Operating Income As Reported,2073349557.56,1785565139.02,1411522776.87,4852963083.22
Diluted Average Shares,,13530871861.0,13536283102.0,13525024364.0
Basic Average Shares,,13530871861.0,13536283102.0,13525024364.0
Diluted EPS,,0.1246,0.1041,0.29
Basic EPS,,0.1246,0.1041,0.29
Net Income Common Stockholders,1609401085.33,1685946633.87,1409127070.92,3922257065.55
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1609401085.33,1685946633.87,1409127070.92,3922257065.55
Minority Interests,-128705459.33,49780516.25,,
Net Income Including Noncontrolling Interests,1738106544.66,1636166117.62,1409127070.92,3922257065.55
Net Income Continuous Operations,1738106544.66,1636166117.62,1409127070.92,3922257065.55
Tax Provision,328983524.61,125066213.84,-26620370.56,904208736.76
Pretax Income,2067090069.27,1761232331.46,1382506700.36,4826465802.31
Other Non Operating Income Expenses,-6259488.29,-24332807.56,-29016076.51,-26497280.91
Special Income Charges,51407633.92,-64869747.77,-452729408.8,-726654062.44
Other Special Charges,-412151.66,-23669664.44,-23495857.22,-58932426.27
Write Off,-204141557.58,84523502.1,132396361.48,180518095.34
Impairment Of Capital Assets,153146075.32,4015910.11,343828904.54,605068393.37
Net Non Operating Interest Income Expense,-3481401586.58,-3903697459.58,-3806100745.92,-2392190903.79
Total Other Finance Cost,-24343328.37,-10758960.47,46726632.41,54456875.46
Interest Expense Non Operating,3624267931.81,4053430057.72,3894413947.5,2477715884.11
Interest Income Non Operating,118523016.86,138973637.67,135039833.99,139981855.78
Operating Income,3611708004.39,3635197867.61,3646082763.63,6034890765.66
Operating Expense,1222194321.23,1182804263.38,1184394204.79,1235103675.31
Other Operating Expenses,109335261.8,119468109.09,105799428.52,120239616.16
Depreciation And Amortization In Income Statement,147057494.88,148133506.93,140855352.92,98830819.75
Depreciation Income Statement,147057494.88,148133506.93,140855352.92,98830819.75
Research And Development,39036541.36,61055966.01,86946550.05,94177645.02
Selling General And Administration,105305291.9,158949864.1,146426727.48,127100700.22
Selling And Marketing Expense,8690583.12,9877266.68,8719299.66,12614972.19
General And Administrative Expense,96614708.78,149072597.42,137707427.82,114485728.03
Gross Profit,4833902325.62,4818002130.99,4830476968.42,7269994440.97
Cost Of Revenue,20366847324.52,22809396437.66,10854656590.43,18363793291.55
Total Revenue,25200749650.14,27627398568.65,15685133558.85,25633787732.52
Operating Revenue,25200749650.14,27627398568.65,15685133558.85,25633787732.52
