,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,451052859.0,451052859.0,292693332.0,292693332.0
Share Issued,451052859.0,451052859.0,292693332.0,292693332.0
Total Debt,21222575.32,159744628.07,169891814.51,
Tangible Book Value,5865225648.5,5472681415.89,2351955893.46,1112937570.61
Invested Capital,6033936561.29,5762696011.89,2557232259.31,1129401303.56
Working Capital,4536935258.32,4257388775.22,1550859718.54,656702444.75
Net Tangible Assets,5865225648.5,5472681415.89,2351955893.46,1112937570.61
Capital Lease Obligations,11115332.02,13036797.62,16200562.55,
Common Stock Equity,6033936561.29,5618751136.89,2505782259.31,1129401303.56
Total Capitalization,6033936561.29,5672601136.89,2557232259.31,1129401303.56
Total Equity Gross Minority Interest,6384523865.92,5912162354.6,2905164485.23,1129401303.56
Minority Interest,350587304.63,293411217.71,399382225.92,
Stockholders Equity,6033936561.29,5618751136.89,2505782259.31,1129401303.56
Retained Earnings,1958634182.0,1643930429.34,1262819349.59,185607351.44
Additional Paid In Capital,3178819265.16,3315925166.35,645913012.47,705646345.47
Capital Stock,451052859.0,322180614.0,209066666.0,149333333.0
Common Stock,451052859.0,322180614.0,209066666.0,149333333.0
Total Liabilities Net Minority Interest,1206154136.51,1341803711.45,1436586617.31,412173466.24
Total Non Current Liabilities Net Minority Interest,287230132.47,277972287.5,244815816.52,57791322.65
Tradeand Other Payables Non Current,7720423.0,,,
Non Current Deferred Revenue,223077396.77,174825964.85,145326764.38,39050140.33
Non Current Deferred Taxes Liabilities,45316980.68,36259525.03,31838489.59,18741182.32
Long Term Debt And Capital Lease Obligation,11115332.02,66886797.62,67650562.55,
Long Term Capital Lease Obligation,11115332.02,13036797.62,16200562.55,
Long Term Debt,,53850000.0,51450000.0,
Current Liabilities,918924004.04,1063831423.95,1191770800.79,354382143.59
Other Current Liabilities,2382017.62,3914319.46,4443078.96,2253644.8
Current Debt And Capital Lease Obligation,10107243.3,92857830.45,102241251.96,
Current Debt,,90094875.0,,
Payables,893081230.55,936898692.79,1055122277.14,328934463.7
Other Payable,32092838.0,19917115.67,81401161.2,8263330.0
Total Tax Payable,43974641.61,24880028.68,6962570.78,2139888.65
Accounts Payable,817013750.94,892101548.44,966758545.16,318531245.05
Total Assets,7590678002.43,7253966066.05,4341751102.54,1541574769.8
Total Non Current Assets,2134818740.07,1932745866.88,1599120583.21,530490181.46
Other Non Current Assets,48939409.03,95571696.84,17450743.43,10169629.34
Non Current Deferred Assets,1861275.51,2364205.23,,
Non Current Deferred Taxes Assets,13995929.73,16253221.21,19515702.58,7558141.22
Investment Properties,39547127.71,41609407.66,41244248.49,
Goodwill And Other Intangible Assets,168710912.79,146069721.0,153826365.85,16463732.95
Other Intangible Assets,162804180.47,140162988.68,147919633.53,16463732.95
Goodwill,5906732.32,5906732.32,5906732.32,
Net PPE,1861764085.3,1630877614.94,1367083522.86,496298677.95
Accumulated Depreciation,-663468777.3,-496882021.71,-166181726.65,-122725608.12
Gross PPE,2525232862.6,2127759636.65,1533265249.51,619024286.07
Construction In Progress,508223069.62,193547426.95,386130357.66,139043524.27
Other Properties,75505803.21,76997609.01,631894816.22,7185287.65
Machinery Furniture Equipment,1350479418.49,1275133863.27,410149658.91,369635460.14
Properties,591024571.28,582080737.42,105090416.72,103160014.01
Current Assets,5455859262.36,5321220199.17,2742630519.33,1011084588.34
Other Current Assets,71491826.2,39279851.1,41012049.22,12091861.49
Prepaid Assets,8796535.06,12055243.13,25715383.13,18305322.57
Inventory,711380194.55,611926892.88,719087028.23,259033533.85
Inventories Adjustments Allowances,0.0,0.0,,
Other Inventories,,9021.94,411580261.08,
Finished Goods,330633181.49,256825642.3,177281641.9,126563509.42
Work In Process,193430628.85,176565616.77,55146669.35,67407697.6
Raw Materials,187316384.21,178526611.87,75078455.9,65062326.83
Other Receivables,266828153.79,190330926.45,213317071.93,187615873.6
Accounts Receivable,849419085.95,760001954.93,563346561.76,173008277.62
Allowance For Doubtful Accounts Receivable,-48306900.78,-44021813.41,-12461290.32,-9143937.16
Gross Accounts Receivable,897725986.73,804023768.34,249121727.03,182152214.78
Cash Cash Equivalents And Short Term Investments,3547943466.81,3707625330.68,1180152425.06,361029719.21
Other Short Term Investments,1030880077.36,200026630.13,70123813.7,235246875.0
Cash And Cash Equivalents,2517063389.45,3507598700.55,1110028611.36,125782844.21
Cash Equivalents,1458049877.3,1193535931.51,,
Cash Financial,1059013512.15,2314062769.04,235558055.33,125782844.21
