,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,84469830.25,106018637.8,238700259.8,-66998583.17
Repayment Of Debt,-228850000.0,-100000000.0,,
Issuance Of Debt,85000000.0,92400000.0,56450000.0,
Capital Expenditure,-456995885.27,-437640542.71,-350660249.85,-151892435.96
End Cash Position,2513073690.72,3501664892.42,1106843969.81,125782844.21
Beginning Cash Position,3501664892.42,1106843969.81,673656356.58,455037651.0
Effect Of Exchange Rate Changes,324440.18,-358371.31,2739445.39,-162505.27
Changes In Cash,-988915641.88,2395179293.92,430448167.84,-329092301.52
Financing Cash Flow,-274911230.03,2417970635.84,22304450.24,-31683333.42
Net Other Financing Charges,-1803322.04,2458131554.55,-410497.55,-3950000.0
Cash Dividends Paid,-129257907.99,-5560918.71,-33735052.21,-27733333.42
Net Issuance Payments Of Debt,-143850000.0,-7600000.0,56450000.0,
Net Long Term Debt Issuance,-143850000.0,-7600000.0,56450000.0,
Long Term Debt Payments,-228850000.0,-100000000.0,,
Long Term Debt Issuance,85000000.0,92400000.0,56450000.0,
Investing Cash Flow,-1255470127.37,-566450522.43,-181216792.05,-382302820.89
Net Investment Purchase And Sale,-798508772.1,-128836339.72,169443457.8,-230410384.93
Sale Of Investment,9651785125.9,321163660.28,854443457.8,849589615.07
Purchase Of Investment,-10450293898.0,-450000000.0,-685000000.0,-1080000000.0
Net PPE Purchase And Sale,-456961355.27,-437614182.71,-350660249.85,-151892435.96
Sale Of PPE,34530.0,26360.0,,
Purchase Of PPE,-456995885.27,-437640542.71,-350660249.85,-151892435.96
Operating Cash Flow,541465715.52,543659180.51,589360509.65,84893852.79
Change In Working Capital,-232398938.93,-194043779.94,-87805764.52,-74730457.84
Change In Other Current Assets,11314747.13,7683516.81,2720671.06,160939.85
Change In Payable,634341763.49,-154237646.03,182022387.85,15459619.86
Change In Inventory,-100225159.63,109414837.79,-107147791.75,-20409641.31
Change In Receivables,-777830289.92,-156904488.51,-165401031.68,-69941376.24
Other Non Cash Items,4273971.6,5642534.42,3196693.3,162505.27
Depreciation And Amortization,182862703.68,149030141.81,136195530.43,41198182.3
Amortization Cash Flow,10307442.27,8781339.96,8746976.58,770335.19
Depreciation,172555261.41,140248801.85,127448553.85,40427847.11
Gain Loss On Investment Securities,-46858419.86,-1066476.71,-2160657.2,-4836490.07
Gain Loss On Sale Of PPE,-81273.22,48116.85,,26751.96
Net Income From Continuing Operations,613296769.59,569093119.74,527765260.67,121655767.64
Cash Flowsfromusedin Operating Activities Direct,541465715.52,543659180.51,589360509.65,84893852.79
Taxes Refund Paid Direct,-57800568.52,-5765173.42,-18665699.2,-2357641.64
Classesof Cash Payments,-2086019467.07,-2127907037.24,-1699166399.13,-684584153.95
Other Cash Paymentsfrom Operating Activities,-40744157.45,-53284290.87,-55783522.08,-12961558.69
Paymentson Behalfof Employees,-221107173.09,-242142817.82,-176720638.97,-101693274.66
Paymentsto Suppliersfor Goodsand Services,-1824168136.53,-1832479928.55,-1466662238.08,-569929320.6
Classesof Cash Receiptsfrom Operating Activities,2685285751.11,2677331391.17,2307192607.98,771835648.38
Other Cash Receiptsfrom Operating Activities,118821119.87,81627744.85,63789816.07,14077874.9
Receiptsfrom Customers,2566464631.24,2595703646.32,2243402791.91,757757773.48
