,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-25184565.313009,-28092593.78038,-10477867.942211,-12877700.071708
Tax Rate For Calcs,0.074628,0.125377,0.096933,0.109823
Normalized EBITDA,7949718992.95,7952263640.12,5417173957.1,3552950859.65
Total Unusual Items,-337469367.71,-224064194.22,-108093891.92,-117258511.07
Total Unusual Items Excluding Goodwill,-337469367.71,-224064194.22,-108093891.92,-117258511.07
Net Income From Continuing Operation Net Minority Interest,5521993004.86,5621756343.64,3899069987.91,2352726657.86
Reconciled Depreciation,1486103441.77,1021291869.51,693895357.27,532762686.06
Reconciled Cost Of Revenue,23571041381.7,17161962705.5,13076026815.87,8249621595.13
EBITDA,7612249625.24,7728199445.9,5309080065.18,3435692348.58
EBIT,6126146183.47,6706907576.39,4615184707.91,2902929662.52
Net Interest Income,-195950172.59,-9072162.63,19756515.6,95421081.91
Interest Expense,281031408.7,173682589.47,149597009.23,48449332.84
Interest Income,91295055.87,170207725.05,174984504.21,149122137.34
Normalized Income,5834277807.256991,5817727944.07962,3996686011.887789,2457107468.858292
Net Income From Continuing And Discontinued Operation,5521993004.86,5621756343.64,3899069987.91,2352726657.86
Total Expenses,33019786314.43,23244927667.24,17542947933.55,11786884836.15
Rent Expense Supplemental,63674597.82,50036469.79,26836839.73,38692161.08
Total Operating Income As Reported,5802405864.46,6546405141.19,4447912128.24,2867452595.74
Diluted Average Shares,,718315979.0,717502860.0,713989207.0
Basic Average Shares,,717774871.0,714959250.0,711956646.0
Diluted EPS,,7.8263,5.434222,3.295185
Basic EPS,,7.8322,5.453556,3.304593
Net Income Common Stockholders,5521993004.86,5621756343.64,3899069987.91,2352726657.86
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,5521993004.86,5621756343.64,3899069987.91,2352726657.86
Minority Interests,113085746.66,-92349656.99,-133654786.14,-188265625.53
Net Income Including Noncontrolling Interests,5408907258.2,5714106000.63,4032724774.05,2540992283.39
Net Income Continuous Operations,5408907258.2,5714106000.63,4032724774.05,2540992283.39
Tax Provision,436207516.57,819118986.29,432862924.63,313488046.29
Pretax Income,5845114774.77,6533224986.92,4465587698.68,2854480329.68
Other Non Operating Income Expenses,42708910.31,-16187861.99,17675570.44,-12972266.06
Special Income Charges,-305076628.56,-230324568.77,-102354405.77,-114684494.43
Other Special Charges,-11148129.44,-4887999.43,2603590.52,11523095.43
Write Off,163177046.03,160494889.1,79015954.52,85114845.81
Impairment Of Capital Assets,153047711.97,74717679.1,20734860.73,18046553.19
Net Non Operating Interest Income Expense,-195950172.59,-9072162.63,19756515.6,95421081.91
Total Other Finance Cost,6213819.76,5597298.21,5630979.38,5251722.59
Interest Expense Non Operating,281031408.7,173682589.47,149597009.23,48449332.84
Interest Income Non Operating,91295055.87,170207725.05,174984504.21,149122137.34
Operating Income,6333326105.35,6829932497.65,4536510158.82,2901227133.52
Operating Expense,9448744932.73,6082964961.74,4466921117.68,3537263241.02
Other Operating Expenses,332277670.27,310380483.63,177661200.25,171469132.09
Depreciation And Amortization In Income Statement,551851395.83,226422912.74,149766081.84,131009563.48
Depreciation Income Statement,551851395.83,226422912.74,149766081.84,131009563.48
Research And Development,5435445365.5,3698631501.1,2475304060.27,1845332254.24
Selling General And Administration,1211588083.61,831071347.38,831356947.01,634198810.96
Selling And Marketing Expense,425870118.48,295623800.74,341562897.9,223648835.99
General And Administrative Expense,785717965.13,535447546.64,489794049.11,410549974.97
Rent And Landing Fees,63674597.82,50036469.79,26836839.73,38692161.08
Gross Profit,15782071038.08,12912897459.39,9003431276.5,6438490374.54
Cost Of Revenue,23571041381.7,17161962705.5,13076026815.87,8249621595.13
Total Revenue,39353112419.78,30074860164.89,22079458092.37,14688111969.67
Operating Revenue,39353112419.78,30074860164.89,22079458092.37,14688111969.67
