,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,1756048064.79,1548636532.64,2311334861.14,35688855.91
Repayment Of Debt,-922026318.91,-1100370120.22,-1041951450.17,-1692544652.64
Issuance Of Debt,1013222162.82,1032929837.74,1048874785.75,1723469623.5
Capital Expenditure,-789049475.15,-698120529.06,-486582109.14,-396926105.33
End Cash Position,2017405175.68,2036115660.66,1757241488.9,1533065447.4
Beginning Cash Position,2036115660.66,1757241488.9,1533065447.4,1628351048.95
Effect Of Exchange Rate Changes,76494022.08,100628426.72,65573351.41,17777640.75
Changes In Cash,-95204507.06,178245745.04,158602690.09,-113063242.3
Financing Cash Flow,-1024267342.75,-1049713333.39,-580516191.66,492341571.4
Net Other Financing Charges,-291311414.83,-190605195.18,100490443.28,1092670711.67
Cash Dividends Paid,-17405653.38,-18163040.42,-29705930.3,-33363473.48
Net Issuance Payments Of Debt,91195843.91,-67440282.48,6923335.58,30924970.86
Net Long Term Debt Issuance,91195843.91,-67440282.48,6923335.58,30924970.86
Long Term Debt Payments,-922026318.91,-1100370120.22,-1041951450.17,-1692544652.64
Long Term Debt Issuance,1013222162.82,1032929837.74,1048874785.75,1723469623.5
Investing Cash Flow,-1616034704.25,-1018797983.27,-2058798088.53,-1038019774.94
Net Other Investing Changes,-29703177.0,-16767505.03,-46321274.88,
Net Investment Purchase And Sale,-797618529.54,-304364249.18,-1525894704.51,-643505918.8
Sale Of Investment,11411275824.82,13065630473.88,5814782260.72,1426471698.5
Purchase Of Investment,-12208894354.36,-13369994723.06,-7340676965.23,-2069977617.3
Net PPE Purchase And Sale,-788712997.71,-697666229.06,-486582109.14,-394513856.14
Sale Of PPE,336477.44,454300.0,0.0,2412249.19
Purchase Of PPE,-789049475.15,-698120529.06,-486582109.14,-396926105.33
Operating Cash Flow,2545097539.94,2246757061.7,2797916970.28,432614961.24
Change In Working Capital,-18101150.61,-40914231.98,903697169.71,-812449692.97
Change In Other Current Assets,-2235866.47,-12600524.39,-4801093.39,1299713.45
Change In Payable,-631177207.61,1080267865.69,2186590948.64,-1086909293.01
Change In Inventory,235891857.81,-235609719.86,-292009011.65,3762920.65
Change In Receivables,379420065.66,-872971853.42,-986083673.89,269396965.94
Other Non Cash Items,-8585034.36,-92256672.62,-40546123.33,-12274821.2
Depreciation And Amortization,404006590.04,348439992.82,298039564.2,370701215.38
Amortization Cash Flow,8663110.25,8735484.84,8614086.94,8372243.09
Depreciation,395343479.79,339704507.98,289425477.26,362328972.29
Gain Loss On Investment Securities,-43280776.3,-74794021.05,10019605.98,-113011584.02
Gain Loss On Sale Of PPE,1508931.61,5658591.23,6925942.04,-1088669.68
Net Income From Continuing Operations,2134818986.55,1940646786.56,1537722015.96,959127543.85
Cash Flowsfromusedin Operating Activities Direct,2545097539.94,2246757061.7,2797916970.28,432614961.24
Taxes Refund Paid Direct,606963699.69,707498042.85,377076364.36,396465638.54
Classesof Cash Payments,-17689127685.69,-17105064761.56,-13864546963.66,-13088645528.53
Other Cash Paymentsfrom Operating Activities,-1771390456.07,-2005192793.73,-2269835872.14,-2765652695.25
Paymentson Behalfof Employees,-1962921466.0,-1764267624.55,-1453449022.45,-1154318951.44
Paymentsto Suppliersfor Goodsand Services,-13954815763.62,-13335604343.28,-10141262069.07,-9168673881.84
Classesof Cash Receiptsfrom Operating Activities,19627261525.94,18644323780.41,16285387569.58,13124794851.23
Other Cash Receiptsfrom Operating Activities,252058781.58,302102294.16,2107429647.42,681610788.26
Receiptsfrom Customers,19375202744.36,18342221486.25,14177957922.16,12443184062.97
