,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,1084111428.0,1084111428.0,1084111428.0,1084111428.0
Share Issued,1084111428.0,1084111428.0,1084111428.0,1084111428.0
Total Debt,1127182715.73,927707722.43,942115999.65,972154162.41
Tangible Book Value,3277590330.71,2144477335.22,1139115693.15,689828666.61
Invested Capital,4425335269.36,3126509952.9,2245614266.55,1821100180.55
Working Capital,1551481901.08,533846841.09,-169472541.89,-413432225.23
Net Tangible Assets,3277590330.71,2144477335.22,1139115693.15,689828666.61
Capital Lease Obligations,119282150.82,132183203.37,61555903.09,40576532.47
Common Stock Equity,3544141384.68,2416485958.06,1413930338.19,969336778.84
Total Capitalization,3660775909.01,2529792178.06,1626647070.52,1015799278.84
Total Equity Gross Minority Interest,4855436988.79,3542436143.17,2379068969.27,1909271195.06
Minority Interest,1311295604.11,1125950185.11,965138631.08,939934416.22
Stockholders Equity,3544141384.68,2416485958.06,1413930338.19,969336778.84
Retained Earnings,959316169.1,-114970767.57,-1134481426.82,-1921702365.03
Additional Paid In Capital,1583905616.84,1583905616.84,1583905616.84,1455009863.34
Capital Stock,1084111428.0,1084111428.0,1084111428.0,1084111428.0
Common Stock,1084111428.0,1084111428.0,1084111428.0,1084111428.0
Total Liabilities Net Minority Interest,10760691564.3,11349862564.08,10193125675.49,8186368752.1
Total Non Current Liabilities Net Minority Interest,332472711.8,366733358.0,336732645.99,133371832.6
Other Non Current Liabilities,82771219.05,108844500.34,49267913.59,37183250.63
Tradeand Other Payables Non Current,3825941.64,3807214.88,3602072.0,
Non Current Deferred Revenue,9958875.96,8592219.41,9590024.98,9149549.5
Non Current Deferred Taxes Liabilities,,,,0.0
Long Term Debt And Capital Lease Obligation,235916675.15,245489423.37,274272635.42,87039032.47
Long Term Capital Lease Obligation,119282150.82,132183203.37,61555903.09,40576532.47
Long Term Debt,116634524.33,113306220.0,212716732.33,46462500.0
Current Liabilities,10428218852.5,10983129206.08,9856393029.5,8052996919.5
Other Current Liabilities,50178489.63,109548591.32,40840514.69,64489269.5
Current Debt And Capital Lease Obligation,891266040.58,682218299.06,667843364.23,885115129.94
Current Debt,764559360.35,596717774.84,618967196.03,805300901.71
Payables,9050019976.02,9800867727.05,8850943931.02,6871765123.21
Other Payable,732284190.79,736321889.69,784211446.64,709291664.01
Dividends Payable,,0.0,32808819.92,11531370.98
Total Tax Payable,218334206.24,172118853.36,163208185.93,100708951.67
Accounts Payable,8099401578.99,8892426984.0,7870715478.53,6050233136.55
Total Assets,15616128553.09,14892298707.25,12572194644.76,10095639947.16
Total Non Current Assets,3636427799.51,3375322660.08,2885274157.15,2456075252.89
Other Non Current Assets,186311390.84,69924835.97,18507849.83,40988769.5
Non Current Deferred Assets,,,0.0,323464.96
Non Current Deferred Taxes Assets,38579673.85,36343807.38,19317275.22,11040375.66
Investmentin Financial Assets,216315000.0,216315000.0,390951828.76,258886794.67
Held To Maturity Securities,,0.0,164636828.76,0.0
Available For Sale Securities,216315000.0,216315000.0,226315000.0,258886794.67
Goodwill And Other Intangible Assets,266551053.97,272008622.84,274814645.04,279508112.23
Other Intangible Assets,260361793.13,265819362.0,268625384.2,273318851.39
Goodwill,6189260.84,6189260.84,6189260.84,6189260.84
Net PPE,2928670680.85,2780730393.89,2181682558.3,1865327735.87
Accumulated Depreciation,-2491628455.72,-2182518113.75,-1941906633.75,-984853562.46
Gross PPE,5420299136.57,4963248507.64,4123589192.05,2850181298.33
Construction In Progress,221831752.32,313980380.57,115976972.05,391831570.88
Other Properties,292349439.54,287877289.5,157587783.81,714584446.13
Machinery Furniture Equipment,2727202374.12,2368116184.11,2114061881.27,1085200088.35
Properties,2178915570.59,1993274653.46,1735962554.92,658565192.97
Current Assets,11979700753.58,11516976047.17,9686920487.61,7639564694.27
Other Current Assets,1244078216.01,1693362559.5,624144896.83,59557661.66
Hedging Assets Current,65227.98,0.0,29506718.45,52930852.6
Prepaid Assets,116173189.11,98613237.71,91584118.37,92908051.16
Inventory,1545951073.8,1772907840.16,1540742733.68,1256163705.91
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,,347445430.64
Finished Goods,1295451553.12,1488667315.37,1283615630.81,721328804.33
Work In Process,,,17494812.02,
Raw Materials,250499520.68,284240524.79,239632290.85,187389470.94
Other Receivables,1008777950.44,1080490078.95,1073367247.8,1086870364.7
Accounts Receivable,3216021389.9,3570040131.08,2785244227.2,2355699321.68
Allowance For Doubtful Accounts Receivable,-175130747.83,-176979847.87,-97500862.23,-49235044.24
Gross Accounts Receivable,3391152137.73,3747019978.95,2882745089.43,1191045443.95
Cash Cash Equivalents And Short Term Investments,4848633706.34,3301562199.77,3542330545.28,2735434736.56
Other Short Term Investments,2189881690.4,799195629.55,1127618029.05,250793972.6
Cash And Cash Equivalents,2658752015.94,2502366570.22,2414712516.23,2484640763.96
Cash Equivalents,739846929.76,469187944.02,1134261668.42,1043061719.35
Cash Financial,1918905086.18,2033178626.2,1280450847.81,1355635041.76
