,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,4894094676.0,4894332526.0,4909428286.0,4912038316.0
Share Issued,4894094676.0,4894332526.0,4909428286.0,4912038316.0
Net Debt,15851133103.4,19096435191.32,16274054488.83,12577322683.0
Total Debt,38241580095.14,39540298366.85,36008577047.57,30104577049.58
Tangible Book Value,37327334133.86,33109307253.41,30454091073.28,30429352843.22
Invested Capital,67573239611.9,64463254067.41,57987937495.1,52633186820.56
Working Capital,411692425.73,-373411996.78,453846665.33,-21459296.69
Net Tangible Assets,37327334133.86,33109307253.41,30454091073.28,30429352843.22
Capital Lease Obligations,4211155745.19,4730824506.8,7315817589.55,7273796864.21
Common Stock Equity,37766085640.89,33538079771.36,30859430043.43,30735922291.95
Total Capitalization,59524455688.61,55062755285.37,50266442390.61,45706338491.05
Total Equity Gross Minority Interest,45924615603.03,41302619102.22,38160889063.6,38427907467.72
Minority Interest,8158529962.14,7764539330.86,7301459020.17,7691985175.77
Stockholders Equity,37766085640.89,33538079771.36,30859430043.43,30735922291.95
Other Equity Interest,2200000000.0,,,
Treasury Stock,32479824.0,74781869.1,120296670.0,146619086.11
Retained Earnings,10091940637.65,8359222625.66,5851274221.99,5800880815.96
Additional Paid In Capital,4086220654.01,4057719576.6,4084982890.95,4090051520.16
Capital Stock,4894094676.0,4894332526.0,4909428286.0,4912038316.0
Common Stock,4894094676.0,4894332526.0,4909428286.0,4912038316.0
Total Liabilities Net Minority Interest,55741116308.58,52906729548.97,51738778588.43,51102643580.24
Total Non Current Liabilities Net Minority Interest,28670774016.62,28863800158.86,29707387327.58,27330134343.81
Other Non Current Liabilities,780103671.46,734422802.66,696135357.97,659843941.2
Tradeand Other Payables Non Current,1213914271.12,1247518683.39,1672163251.74,3849400678.34
Non Current Deferred Revenue,71498453.63,84491498.62,136707043.81,146518629.22
Non Current Deferred Taxes Liabilities,635731827.5,541867153.38,479551737.33,430158031.74
Long Term Debt And Capital Lease Obligation,25969525792.91,26255500020.81,26722829936.73,22244213063.31
Long Term Capital Lease Obligation,4211155745.19,4730824506.8,7315817589.55,7273796864.21
Long Term Debt,21758370047.72,21524675514.01,19407012347.18,14970416199.1
Current Liabilities,27070342291.96,24042929390.11,22031391260.85,23772509236.43
Other Current Liabilities,6450852848.1,2631890320.09,5015821369.86,8551980821.91
Current Debt And Capital Lease Obligation,12272054302.23,13284798346.04,9285747110.84,7860363986.27
Current Debt,8048783923.29,9400498782.04,7721495104.49,6926848329.51
Payables,8022291608.14,7800482275.04,7284750524.71,7100702726.38
Other Payable,690549865.6,609281881.33,648848507.46,662665232.88
Dividends Payable,40463311.74,9416736.4,2200000.0,5280000.0
Total Tax Payable,320095434.73,431509779.95,422032714.06,562359408.54
Accounts Payable,6971182996.07,6750273877.36,6211669303.19,5870398084.96
Total Assets,101665731911.61,94209348651.19,89899667652.03,89530551047.96
Total Non Current Assets,74183697193.92,70539831257.86,67414429725.85,65779501108.22
Other Non Current Assets,138521097.52,138521097.52,148233944.6,
Non Current Deferred Assets,114794047.65,123111828.45,85626033.45,90051994.26
Non Current Deferred Taxes Assets,179909190.09,206416341.34,171415674.07,172148682.41
Investmentin Financial Assets,7228777640.54,7108998277.59,6502815289.87,6195105839.42
Available For Sale Securities,7228777640.54,7108998277.59,6502815289.87,6195105839.42
Long Term Equity Investment,9378706221.22,8967470527.55,8599798849.04,8957401827.21
Goodwill And Other Intangible Assets,438751507.03,428772517.95,405338970.15,306569448.73
Other Intangible Assets,438751507.03,428772517.95,405338970.15,306569448.73
Net PPE,56704237489.87,53566540667.46,51501200964.67,50049723316.19
Accumulated Depreciation,-41916446708.43,-38213599620.24,-35285750674.9,-32444289080.02
Gross PPE,98620684198.3,91780140287.7,86786951639.57,82494012396.21
Construction In Progress,5961119995.59,2700964655.69,4189245426.34,8054912327.23
Other Properties,73432513184.71,70463825917.96,64553222464.88,57854459352.44
Machinery Furniture Equipment,127523827.38,127819132.02,126987312.33,125388505.19
Buildings And Improvements,,,,
Properties,19099527190.62,18487530582.03,17917496436.02,16459252211.35
Current Assets,27482034717.69,23669517393.33,22485237926.18,23751049939.74
Other Current Assets,1882703624.94,1417384666.6,1451307921.58,6178381658.5
Assets Held For Sale Current,,,15996886.29,
Prepaid Assets,249514663.3,405115541.11,559270787.9,269472175.69
Inventory,1186704564.31,996618433.83,1480128128.07,1162637286.56
Other Inventories,387264411.36,290469494.64,290604454.49,247358837.55
Finished Goods,27589563.54,52981658.01,32158055.51,43557762.62
Raw Materials,771850589.41,653167281.18,1157365618.07,871720686.39
Other Receivables,255982914.72,90634594.94,144779625.89,512441792.85
Accounts Receivable,9951108082.81,8931025052.12,7979301613.61,6308175180.53
Allowance For Doubtful Accounts Receivable,-262826697.66,-297414036.15,-279976578.82,-185399939.33
Gross Accounts Receivable,10213934780.47,9228439088.27,8259278192.43,6493575119.86
Cash Cash Equivalents And Short Term Investments,13956020867.61,11828739104.73,10854452962.84,9319941845.61
Cash And Cash Equivalents,13956020867.61,11828739104.73,10854452962.84,9319941845.61
Cash Equivalents,10931374347.15,9431562151.33,29043323.04,40545868.12
Cash Financial,3015187981.9,2378999227.33,10825409639.8,9279395977.49
